****Header****
date 01/15/25 03:00:40
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2112
Emissivity:	   1.0000
FF:	   0.8019
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5180
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9293
Iref1:	  13.6107
Iref2:	N/A
Isc:	  13.6072
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:00:40.208000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:00:40.418000
Pmax:	 544.2875
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1797.0000
Rs:	   0.2672
Rsh:  524.4636
Snr: A8C7A01
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  26.3311
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.8803
Vpmax:	  42.0973
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: a85f10ac-7230-4673-a2c1-44c8e2c59cc3

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0026,25.5469,13.5548,29.1458,1000.1648,13.5447,29.9586,1000.1648
0.0026,25.6542,13.5588,29.2514,1000.2234,13.5479,30.0669,1000.2234
0.0026,25.7576,13.5627,29.3781,1000.2234,13.5518,30.1967,1000.2234
0.0026,25.8611,13.5607,29.4837,1000.0478,13.5522,30.3037,1000.0478
0.0026,25.9645,13.5607,29.5893,1000.1063,13.5514,30.4118,1000.1063
0.0026,26.0680,13.5607,29.7055,1000.1648,13.5506,30.5307,1000.1648
0.0026,26.1714,13.5607,29.8111,1000.2819,13.5490,30.6389,1000.2819
0.0026,26.2749,13.5568,29.9378,1000.0478,13.5483,30.7672,1000.0478
0.0026,26.3783,13.5607,30.0540,1000.1063,13.5514,30.8864,1000.1063
0.0026,26.4818,13.5627,30.1173,1000.1063,13.5534,30.9512,1000.1063
0.0026,26.5852,13.5588,30.2440,1000.1648,13.5487,31.0806,1000.1648
0.0026,26.6886,13.5568,30.3496,1000.4574,13.5427,31.1893,1000.4574
0.0026,26.7921,13.5588,30.4764,1000.5159,13.5439,31.3191,1000.5159
0.0026,26.8955,13.5647,30.5503,1000.3989,13.5514,31.3947,1000.3989
0.0026,26.9965,13.5627,30.6770,1000.3989,13.5494,31.5239,1000.3989
0.0026,27.0883,13.5568,30.7720,1000.3404,13.5443,31.6203,1000.3404
0.0027,27.1801,13.5568,30.8776,1000.2819,13.5451,31.7280,1000.2819
0.0027,27.2720,13.5548,30.9621,1000.3989,13.5416,31.8145,1000.3989
0.0027,27.3638,13.5548,31.0888,1000.3404,13.5424,31.9437,1000.3404
0.0027,27.4557,13.5588,31.1839,1000.4574,13.5447,32.0415,1000.4574
0.0027,27.5475,13.5588,31.2472,1000.2234,13.5479,32.1054,1000.2234
0.0027,27.6394,13.5568,31.3739,1000.1648,13.5467,32.2345,1000.1648
0.0027,27.7312,13.5509,31.4690,1000.3989,13.5376,32.3319,1000.3989
0.0027,27.8231,13.5509,31.5535,1000.3989,13.5376,32.4182,1000.3989
0.0027,27.9149,13.5509,31.6379,1000.3989,13.5376,32.5045,1000.3989
0.0027,28.0068,13.5548,31.7541,1000.3404,13.5424,32.6232,1000.3404
0.0027,28.0986,13.5529,31.8491,1000.4574,13.5388,32.7206,1000.4574
0.0027,28.1904,13.5529,31.9336,1000.3989,13.5396,32.8066,1000.3989
0.0027,28.2737,13.5509,32.0075,1000.3989,13.5376,32.8820,1000.3989
0.0027,28.3543,13.5529,32.1131,1000.4574,13.5388,32.9902,1000.4574
0.0027,28.4349,13.5489,32.2082,1000.3989,13.5357,33.0868,1000.3989
0.0027,28.5156,13.5509,32.3032,1000.3989,13.5376,33.1840,1000.3989
0.0027,28.5962,13.5489,32.3771,1000.4574,13.5349,33.2595,1000.4574
0.0027,28.6769,13.5489,32.4722,1000.3989,13.5357,33.3564,1000.3989
0.0027,28.7575,13.5430,32.5672,1000.4574,13.5290,33.4532,1000.4574
0.0027,28.8382,13.5489,32.6517,1000.6329,13.5325,33.5406,1000.6329
0.0027,28.9188,13.5489,32.7362,1000.5744,13.5333,33.6267,1000.5744
0.0028,28.9994,13.5430,32.8206,1000.5159,13.5282,33.7123,1000.5159
0.0028,29.0801,13.5411,32.8840,1000.3989,13.5278,33.7764,1000.3989
0.0028,29.1607,13.5430,32.9790,1000.5744,13.5274,33.8743,1000.5744
0.0028,29.2414,13.5450,33.0635,1000.5159,13.5301,33.9605,1000.5159
0.0028,29.3186,13.5489,33.1480,1000.5159,13.5341,34.0471,1000.5159
0.0028,29.3888,13.5489,33.2325,1000.5744,13.5333,34.1336,1000.5744
0.0028,29.4589,13.5450,33.3064,1000.4574,13.5309,34.2084,1000.4574
0.0028,29.5291,13.5430,33.3698,1000.3404,13.5306,34.2725,1000.3404
0.0028,29.5993,13.5411,33.4542,1000.3989,13.5278,34.3588,1000.3989
0.0028,29.6694,13.5430,33.5176,1000.4574,13.5290,34.4239,1000.4574
0.0028,29.7396,13.5450,33.6021,1000.5159,13.5301,34.5106,1000.5159
0.0028,29.8097,13.5489,33.6866,1000.2819,13.5373,34.5963,1000.2819
0.0028,29.8799,13.5470,33.7499,1000.3404,13.5345,34.6611,1000.3404
0.0028,29.9500,13.5391,33.8450,1000.3989,13.5258,34.7577,1000.3989
0.0028,30.0202,13.5372,33.8872,1000.2234,13.5263,34.8001,1000.2234
0.0028,30.0903,13.5391,33.9717,1000.3989,13.5258,34.8872,1000.3989
0.0028,30.1605,13.5411,34.0139,1000.3989,13.5278,34.9305,1000.3989
0.0028,30.2306,13.5391,34.1090,1000.2234,13.5282,35.0267,1000.2234
0.0028,30.2924,13.5411,34.1829,1000.3989,13.5278,35.1030,1000.3989
0.0029,30.3530,13.5372,34.2251,1000.3404,13.5247,35.1457,1000.3404
0.0029,30.4136,13.5391,34.3201,1000.0478,13.5306,35.2418,1000.0478
0.0029,30.4742,13.5372,34.4046,1000.2819,13.5255,35.3288,1000.2819
0.0029,30.5348,13.5372,34.4574,1000.2234,13.5263,35.3825,1000.2234
0.0029,30.5953,13.5352,34.5102,1000.1648,13.5251,35.4361,1000.1648
0.0029,30.6559,13.5332,34.5736,1000.2819,13.5215,35.5011,1000.2819
0.0029,30.7165,13.5411,34.6369,1000.1648,13.5310,35.5660,1000.1648
0.0029,30.7771,13.5470,34.7003,1000.2234,13.5361,35.6314,1000.2234
0.0029,30.8377,13.5411,34.7742,1000.3404,13.5286,35.7068,1000.3404
0.0029,30.8982,13.5391,34.8165,1000.2234,13.5282,35.7494,1000.2234
0.0029,30.9588,13.5411,34.9009,1000.2234,13.5302,35.8358,1000.2234
0.0029,31.0194,13.5352,34.9432,1000.1648,13.5251,35.8783,1000.1648
0.0029,31.0763,13.5372,35.0065,1000.1648,13.5271,35.9432,1000.1648
0.0029,31.1284,13.5352,35.0488,1000.2234,13.5243,35.9864,1000.2234
0.0029,31.1804,13.5332,35.1438,1000.1063,13.5239,36.0828,1000.1063
0.0029,31.2324,13.5332,35.1861,1000.1648,13.5231,36.1262,1000.1648
0.0029,31.2844,13.5332,35.2600,1000.1063,13.5239,36.2015,1000.1063
0.0029,31.3364,13.5313,35.2811,1000.1648,13.5212,36.2231,1000.1648
0.0029,31.3885,13.5372,35.3656,1000.2234,13.5263,36.3101,1000.2234
0.0029,31.4405,13.5352,35.3973,1000.0478,13.5267,36.3416,1000.0478
0.0029,31.4925,13.5352,35.4501,1000.0478,13.5267,36.3956,1000.0478
0.0030,31.5445,13.5332,35.5029,1000.3404,13.5207,36.4504,1000.3404
0.0030,31.5965,13.5313,35.5662,1000.2819,13.5196,36.5147,1000.2819
0.0030,31.6486,13.5293,35.6085,1000.2234,13.5184,36.5575,1000.2234
0.0030,31.7006,13.5254,35.6718,1000.0478,13.5169,36.6213,1000.0478
0.0030,31.7526,13.5293,35.7246,1000.1648,13.5192,36.6760,1000.1648
0.0030,31.7973,13.5313,35.7563,1000.1063,13.5220,36.7083,1000.1063
0.0030,31.8418,13.5254,35.8091,1000.1063,13.5161,36.7617,1000.1063
0.0030,31.8862,13.5254,35.8725,1000.2234,13.5145,36.8268,1000.2234
0.0030,31.9307,13.5273,35.9253,1000.1063,13.5180,36.8805,1000.1063
0.0030,31.9752,13.5234,35.9675,1000.1648,13.5133,36.9236,1000.1648
0.0030,32.0197,13.5234,36.0097,1000.1648,13.5133,36.9667,1000.1648
0.0030,32.0642,13.5214,36.0731,1000.1648,13.5113,37.0313,1000.1648
0.0030,32.1087,13.5214,36.1259,1000.1063,13.5121,37.0850,1000.1063
0.0030,32.1532,13.5234,36.1364,1000.1648,13.5133,37.0961,1000.1648
0.0030,32.1977,13.5254,36.1892,1000.2819,13.5137,37.1506,1000.2819
0.0030,32.2422,13.5234,36.2526,1000.3404,13.5109,37.2154,1000.3404
0.0030,32.2867,13.5195,36.2948,1000.3989,13.5062,37.2584,1000.3989
0.0030,32.3312,13.5175,36.3371,1000.2819,13.5058,37.3010,1000.2819
0.0030,32.3722,13.5116,36.3582,1000.1648,13.5015,37.3217,1000.1648
0.0031,32.4102,13.5175,36.4110,1000.2234,13.5066,37.3763,1000.2234
0.0031,32.4481,13.5096,36.4638,1000.2234,13.4987,37.4296,1000.2234
0.0031,32.4861,13.5096,36.4849,1000.2819,13.4979,37.4514,1000.2819
0.0031,32.5241,13.5136,36.5377,1000.2234,13.5027,37.5054,1000.2234
0.0031,32.5620,13.5037,36.5905,1000.3404,13.4913,37.5590,1000.3404
0.0031,32.6000,13.5018,36.6222,1000.2234,13.4909,37.5908,1000.2234
0.0031,32.6380,13.5057,36.6644,1000.3989,13.4924,37.6348,1000.3989
0.0031,32.6759,13.5057,36.7067,1000.2819,13.4940,37.6776,1000.2819
0.0031,32.7139,13.5018,36.7278,1000.2819,13.4901,37.6988,1000.2819
0.0031,32.7519,13.4978,36.7806,1000.2819,13.4862,37.7524,1000.2819
0.0031,32.7898,13.4998,36.8123,1000.1063,13.4905,37.7843,1000.1063
0.0031,32.8278,13.4978,36.8651,1000.2234,13.4869,37.8385,1000.2234
0.0031,32.8653,13.4919,36.8862,1000.4574,13.4779,37.8605,1000.4574
0.0031,32.8977,13.4900,36.9179,1000.2819,13.4783,37.8920,1000.2819
0.0031,32.9300,13.4939,36.9707,1000.3989,13.4806,37.9467,1000.3989
0.0031,32.9624,13.4860,37.0129,1000.5159,13.4712,37.9896,1000.5159
0.0031,32.9948,13.4821,37.0340,1000.2819,13.4704,38.0100,1000.2819
0.0031,33.0272,13.4782,37.0868,1000.2819,13.4665,38.0637,1000.2819
0.0031,33.0595,13.4802,37.1080,1000.3404,13.4677,38.0856,1000.3404
0.0031,33.0919,13.4782,37.1502,1000.4574,13.4641,38.1290,1000.4574
0.0032,33.1243,13.4802,37.1819,1000.4574,13.4661,38.1615,1000.4574
0.0032,33.1566,13.4841,37.2136,1000.3989,13.4708,38.1940,1000.3989
0.0032,33.1890,13.4880,37.2452,1000.2234,13.4771,38.2260,1000.2234
0.0032,33.2214,13.4841,37.2769,1000.5159,13.4692,38.2591,1000.5159
0.0032,33.2537,13.4762,37.2875,1000.4574,13.4621,38.2691,1000.4574
0.0032,33.2861,13.4684,37.3192,1000.3404,13.4559,38.3004,1000.3404
0.0032,33.3155,13.4684,37.3825,1000.2234,13.4575,38.3647,1000.2234
0.0032,33.3431,13.4703,37.3931,1000.3404,13.4578,38.3760,1000.3404
0.0032,33.3707,13.4723,37.4248,1000.2819,13.4606,38.4083,1000.2819
0.0032,33.3983,13.4664,37.4459,1000.2234,13.4555,38.4292,1000.2234
0.0032,33.4259,13.4644,37.4881,1000.3404,13.4519,38.4726,1000.3404
0.0032,33.4535,13.4585,37.5198,1000.2234,13.4476,38.5041,1000.2234
0.0032,33.4811,13.4546,37.5620,1000.3404,13.4421,38.5474,1000.3404
0.0032,33.5088,13.4526,37.5832,1000.4574,13.4386,38.5692,1000.4574
0.0032,33.5364,13.4526,37.6043,1000.2819,13.4409,38.5901,1000.2819
0.0032,33.5640,13.4507,37.6360,1000.4574,13.4366,38.6230,1000.4574
0.0032,33.5916,13.4546,37.6465,1000.3989,13.4413,38.6339,1000.3989
0.0032,33.6192,13.4507,37.6887,1000.3404,13.4382,38.6765,1000.3404
0.0032,33.6468,13.4467,37.7099,1000.3404,13.4343,38.6977,1000.3404
0.0032,33.6737,13.4467,37.7310,1000.3989,13.4335,38.7195,1000.3989
0.0032,33.6973,13.4467,37.7732,1000.3989,13.4335,38.7627,1000.3989
0.0033,33.7209,13.4448,37.7732,1000.2819,13.4331,38.7621,1000.2819
0.0033,33.7445,13.4389,37.8155,1000.4574,13.4248,38.8054,1000.4574
0.0033,33.7681,13.4271,37.8471,1000.3404,13.4146,38.8364,1000.3404
0.0033,33.7917,13.4271,37.8683,1000.2234,13.4162,38.8575,1000.2234
0.0033,33.8153,13.4271,37.8683,1000.4574,13.4130,38.8584,1000.4574
0.0033,33.8389,13.4251,37.9211,1000.3989,13.4118,38.9119,1000.3989
0.0033,33.8625,13.4310,37.9422,1000.3989,13.4177,38.9340,1000.3989
0.0033,33.8861,13.4310,37.9739,1000.1063,13.4217,38.9653,1000.1063
0.0033,33.9097,13.4330,38.0161,1000.2234,13.4221,39.0090,1000.2234
0.0033,33.9334,13.4310,37.9950,1000.3404,13.4185,38.9877,1000.3404
0.0033,33.9570,13.4212,38.0161,1000.2234,13.4103,39.0081,1000.2234
0.0033,33.9806,13.4232,38.0478,1000.2819,13.4115,39.0408,1000.2819
0.0033,34.0017,13.4212,38.0795,1000.1063,13.4119,39.0724,1000.1063
0.0033,34.0219,13.4153,38.1006,1000.2234,13.4044,39.0939,1000.2234
0.0033,34.0422,13.4133,38.1217,1000.2234,13.4024,39.1153,1000.2234
0.0033,34.0624,13.4114,38.1534,1000.1648,13.4013,39.1473,1000.1648
0.0033,34.0827,13.4074,38.1745,1000.2234,13.3965,39.1688,1000.2234
0.0033,34.1029,13.4055,38.1851,1000.1648,13.3954,39.1792,1000.1648
0.0033,34.1232,13.4074,38.1956,1000.2234,13.3965,39.1903,1000.2234
0.0034,34.1434,13.4114,38.2273,1000.2819,13.3997,39.2232,1000.2819
0.0034,34.1637,13.4055,38.2590,1000.0478,13.3970,39.2543,1000.0478
0.0034,34.1839,13.4055,38.2907,1000.2819,13.3938,39.2875,1000.2819
0.0034,34.2042,13.4015,38.3012,1000.2234,13.3906,39.2977,1000.2234
0.0034,34.2244,13.3996,38.3223,1000.1648,13.3895,39.3189,1000.1648
0.0034,34.2447,13.3956,38.3118,1000.2819,13.3839,39.3083,1000.2819
0.0034,34.2641,13.3956,38.3435,1000.1648,13.3855,39.3402,1000.1648
0.0034,34.2815,13.3937,38.3646,1000.1063,13.3844,39.3614,1000.1063
0.0034,34.2990,13.3917,38.3540,1000.1063,13.3824,39.3505,1000.1063
0.0034,34.3164,13.3878,38.3857,1000.1063,13.3785,39.3825,1000.1063
0.0034,34.3339,13.3858,38.4174,1000.1648,13.3757,39.4149,1000.1648
0.0034,34.3513,13.3858,38.4491,1000.1648,13.3757,39.4473,1000.1648
0.0034,34.3688,13.3878,38.4596,1000.1063,13.3785,39.4580,1000.1063
0.0034,34.3862,13.3819,38.4596,1000.2234,13.3710,39.4580,1000.2234
0.0034,34.4037,13.3760,38.5019,1000.1063,13.3667,39.5002,1000.1063
0.0034,34.4211,13.3799,38.5230,1000.2819,13.3682,39.5227,1000.2819
0.0034,34.4385,13.3799,38.5230,1000.1063,13.3706,39.5221,1000.1063
0.0034,34.4560,13.3721,38.5547,1000.1648,13.3620,39.5540,1000.1648
0.0034,34.4734,13.3721,38.5652,999.9893,13.3643,39.5642,999.9893
0.0034,34.4909,13.3760,38.5652,999.6968,13.3723,39.5634,999.6968
0.0034,34.5064,13.3760,38.5758,1000.1063,13.3667,39.5757,1000.1063
0.0035,34.5215,13.3780,38.5863,1000.1063,13.3687,39.5866,1000.1063
0.0035,34.5366,13.3721,38.5969,1000.2819,13.3604,39.5976,1000.2819
0.0035,34.5517,13.3701,38.6708,1000.2234,13.3592,39.6727,1000.2234
0.0035,34.5669,13.3701,38.6603,1000.1063,13.3608,39.6615,1000.1063
0.0035,34.5820,13.3681,38.6603,1000.2234,13.3572,39.6618,1000.2234
0.0035,34.5971,13.3622,38.6708,1000.1063,13.3529,39.6717,1000.1063
0.0035,34.6122,13.3642,38.7131,1000.2234,13.3533,39.7154,1000.2234
0.0035,34.6273,13.3622,38.6919,1000.0478,13.3537,39.6930,1000.0478
0.0035,34.6425,13.3603,38.7236,999.9893,13.3526,39.7250,999.9893
0.0035,34.6576,13.3603,38.7342,1000.0478,13.3518,39.7360,1000.0478
0.0035,34.6727,13.3563,38.7553,1000.1063,13.3470,39.7575,1000.1063
0.0035,34.6878,13.3603,38.7764,1000.1063,13.3510,39.7794,1000.1063
0.0035,34.7022,13.3622,38.7764,1000.2819,13.3505,39.7802,1000.2819
0.0035,34.7154,13.3544,38.7975,1000.1648,13.3443,39.8007,1000.1648
0.0035,34.7286,13.3485,38.8081,1000.1648,13.3384,39.8110,1000.1648
0.0035,34.7418,13.3445,38.8292,1000.2234,13.3336,39.8325,1000.2234
0.0035,34.7550,13.3465,38.8398,1000.2234,13.3356,39.8434,1000.2234
0.0035,34.7682,13.3445,38.8609,1000.0478,13.3360,39.8642,1000.0478
0.0035,34.7814,13.3485,38.8715,1000.1063,13.3392,39.8755,1000.1063
0.0036,34.7946,13.3426,38.8926,1000.2234,13.3317,39.8971,1000.2234
0.0036,34.8078,13.3406,38.9137,1000.2234,13.3297,39.9185,1000.2234
0.0036,34.8210,13.3386,38.8926,1000.1648,13.3285,39.8965,1000.1648
0.0036,34.8342,13.3406,38.9243,1000.2234,13.3297,39.9293,1000.2234
0.0036,34.8474,13.3386,38.9348,1000.3404,13.3262,39.9403,1000.3404
0.0036,34.8606,13.3367,38.9348,1000.1063,13.3274,39.9393,1000.1063
0.0036,34.8738,13.3347,38.9559,1000.2234,13.3238,39.9611,1000.2234
0.0036,34.8855,13.3386,38.9665,1000.3404,13.3262,39.9727,1000.3404
0.0036,34.8971,13.3367,38.9876,1000.0478,13.3282,39.9930,1000.0478
0.0036,34.9087,13.3288,38.9982,1000.2234,13.3179,40.0038,1000.2234
0.0036,34.9203,13.3288,39.0193,1000.3404,13.3163,40.0258,1000.3404
0.0036,34.9319,13.3269,38.9982,1000.1648,13.3168,40.0034,1000.1648
0.0036,34.9435,13.3327,39.0299,1000.3404,13.3203,40.0369,1000.3404
0.0036,34.9552,13.3269,39.0721,1000.2234,13.3160,40.0792,1000.2234
0.0036,34.9668,13.3269,39.0615,1000.3404,13.3144,40.0688,1000.3404
0.0036,34.9784,13.3249,39.0615,1000.3404,13.3124,40.0686,1000.3404
0.0036,34.9900,13.3170,39.0615,1000.2819,13.3053,40.0678,1000.2819
0.0036,35.0016,13.3151,39.0827,1000.1063,13.3058,40.0886,1000.1063
0.0036,35.0132,13.3151,39.0932,1000.2819,13.3034,40.1000,1000.2819
0.0036,35.0248,13.3190,39.1143,1000.3989,13.3057,40.1223,1000.3989
0.0037,35.0358,13.3111,39.1143,1000.2819,13.2994,40.1213,1000.2819
0.0037,35.0461,13.3131,39.1249,1000.2234,13.3022,40.1320,1000.2234
0.0037,35.0564,13.3190,39.1566,1000.2819,13.3073,40.1650,1000.2819
0.0037,35.0667,13.3111,39.1566,1000.2234,13.3002,40.1642,1000.2234
0.0037,35.0770,13.3072,39.1671,1000.3404,13.2947,40.1751,1000.3404
0.0037,35.0873,13.3072,39.1883,1000.2819,13.2955,40.1965,1000.2819
0.0037,35.0976,13.3151,39.1777,1000.2234,13.3042,40.1861,1000.2234
0.0037,35.1079,13.3033,39.1777,1000.3404,13.2908,40.1856,1000.3404
0.0037,35.1182,13.3033,39.1988,1000.2819,13.2916,40.2069,1000.2819
0.0037,35.1286,13.3033,39.2199,1000.1063,13.2940,40.2279,1000.1063
0.0037,35.1389,13.3052,39.2411,1000.1063,13.2959,40.2496,1000.1063
0.0037,35.1492,13.3033,39.2199,1000.2234,13.2924,40.2283,1000.2234
0.0037,35.1595,13.3033,39.2411,1000.3404,13.2908,40.2503,1000.3404
0.0037,35.1697,13.3033,39.2516,1000.3989,13.2900,40.2613,1000.3989
0.0037,35.1790,13.3052,39.2516,1000.1648,13.2951,40.2606,1000.1648
0.0037,35.1882,13.2974,39.2833,1000.2234,13.2865,40.2925,1000.2234
0.0037,35.1974,13.2954,39.2833,1000.2819,13.2837,40.2926,1000.2819
0.0037,35.2067,13.2895,39.2939,1000.2234,13.2786,40.3027,1000.2234
0.0037,35.2159,13.2875,39.3044,1000.1063,13.2782,40.3129,1000.1063
0.0037,35.2251,13.2954,39.3361,1000.1648,13.2853,40.3461,1000.1648
0.0037,35.2344,13.2954,39.3255,1000.0478,13.2869,40.3349,1000.0478
0.0038,35.2436,13.2934,39.3361,1000.1648,13.2833,40.3459,1000.1648
0.0038,35.2528,13.2934,39.3361,1000.1063,13.2841,40.3457,1000.1063
0.0038,35.2621,13.2895,39.3466,1000.1063,13.2802,40.3562,1000.1063
0.0038,35.2713,13.2856,39.3572,999.9308,13.2787,40.3660,999.9308
0.0038,35.2805,13.2836,39.3678,999.9308,13.2767,40.3767,999.9308
0.0038,35.2898,13.2816,39.3783,1000.2234,13.2708,40.3884,1000.2234
0.0038,35.2985,13.2816,39.3783,1000.1648,13.2715,40.3882,1000.1648
0.0038,35.3068,13.2816,39.3994,999.7553,13.2771,40.4082,999.7553
0.0038,35.3152,13.2777,39.3994,999.8138,13.2724,40.4081,999.8138
0.0038,35.3235,13.2738,39.3994,999.8723,13.2677,40.4080,999.8723
0.0038,35.3319,13.2777,39.4100,1000.1648,13.2676,40.4202,1000.1648
0.0038,35.3402,13.2757,39.4206,1000.2234,13.2649,40.4310,1000.2234
0.0038,35.3486,13.2797,39.4522,1000.2819,13.2680,40.4639,1000.2819
0.0038,35.3569,13.2738,39.4311,999.9893,13.2661,40.4408,999.9893
0.0038,35.3653,13.2679,39.4417,999.9893,13.2602,40.4511,999.9893
0.0038,35.3736,13.2738,39.4522,1000.1063,13.2645,40.4628,1000.1063
0.0038,35.3820,13.2777,39.4522,1000.0478,13.2692,40.4629,1000.0478
0.0038,35.3903,13.2718,39.4734,1000.1648,13.2617,40.4844,1000.1648
0.0038,35.3987,13.2699,39.4734,1000.0478,13.2613,40.4839,1000.0478
0.0039,35.4069,13.2679,39.4839,1000.1063,13.2586,40.4947,1000.1063
0.0039,35.4146,13.2659,39.4945,999.9308,13.2590,40.5047,999.9308
0.0039,35.4222,13.2679,39.5050,999.9308,13.2610,40.5156,999.9308
0.0039,35.4298,13.2620,39.5262,1000.1063,13.2527,40.5374,1000.1063
0.0039,35.4374,13.2640,39.5262,1000.2819,13.2523,40.5382,1000.2819
0.0039,35.4451,13.2659,39.5262,1000.1063,13.2566,40.5377,1000.1063
0.0039,35.4527,13.2620,39.5367,1000.0478,13.2535,40.5480,1000.0478
0.0039,35.4603,13.2561,39.5262,1000.1648,13.2460,40.5371,1000.1648
0.0039,35.4680,13.2581,39.5473,1000.1648,13.2480,40.5589,1000.1648
0.0039,35.4756,13.2600,39.5578,1000.2819,13.2483,40.5702,1000.2819
0.0039,35.4832,13.2620,39.5790,1000.1063,13.2527,40.5913,1000.1063
0.0039,35.4909,13.2581,39.5790,1000.2234,13.2472,40.5914,1000.2234
0.0039,35.4985,13.2600,39.5578,1000.2819,13.2483,40.5702,1000.2819
0.0039,35.5061,13.2561,39.6001,1000.2234,13.2452,40.6128,1000.2234
0.0039,35.5133,13.2561,39.6001,1000.1648,13.2460,40.6126,1000.1648
0.0039,35.5204,13.2541,39.5895,1000.1648,13.2440,40.6017,1000.1648
0.0039,35.5274,13.2522,39.6212,1000.1648,13.2421,40.6339,1000.1648
0.0039,35.5345,13.2502,39.6212,1000.0478,13.2417,40.6333,1000.0478
0.0039,35.5415,13.2443,39.6212,1000.1063,13.2350,40.6331,1000.1063
0.0039,35.5485,13.2443,39.6318,1000.3404,13.2318,40.6447,1000.3404
0.0040,35.5556,13.2463,39.6318,1000.3404,13.2338,40.6448,1000.3404
0.0040,35.5626,13.2404,39.6423,1000.2819,13.2287,40.6549,1000.2819
0.0040,35.5697,13.2404,39.6529,1000.2819,13.2287,40.6657,1000.2819
0.0040,35.5767,13.2404,39.6529,1000.1063,13.2311,40.6651,1000.1063
0.0040,35.5837,13.2384,39.6846,1000.0478,13.2299,40.6971,1000.0478
0.0040,35.5908,13.2384,39.6634,1000.1648,13.2283,40.6759,1000.1648
0.0040,35.5978,13.2423,39.6846,1000.1063,13.2330,40.6976,1000.1063
0.0040,35.6047,13.2423,39.6740,1000.1648,13.2322,40.6870,1000.1648
0.0040,35.6113,13.2384,39.7057,1000.1648,13.2283,40.7191,1000.1648
0.0040,35.6178,13.2404,39.7057,1000.1648,13.2303,40.7192,1000.1648
0.0040,35.6244,13.2423,39.7162,1000.1063,13.2330,40.7300,1000.1063
0.0040,35.6310,13.2404,39.7162,1000.1648,13.2303,40.7300,1000.1648
0.0040,35.6375,13.2325,39.7162,1000.3404,13.2200,40.7300,1000.3404
0.0040,35.6441,13.2325,39.7479,1000.2234,13.2216,40.7620,1000.2234
0.0040,35.6506,13.2305,39.7374,1000.2234,13.2197,40.7510,1000.2234
0.0040,35.6572,13.2345,39.7162,1000.2819,13.2228,40.7300,1000.2819
0.0040,35.6637,13.2345,39.7479,1000.2234,13.2236,40.7621,1000.2234
0.0040,35.6703,13.2325,39.7479,1000.3404,13.2200,40.7624,1000.3404
0.0040,35.6769,13.2345,39.7585,1000.2234,13.2236,40.7729,1000.2234
0.0040,35.6834,13.2345,39.7690,1000.0478,13.2260,40.7831,1000.0478
0.0040,35.6900,13.2345,39.7690,1000.0478,13.2260,40.7831,1000.0478
0.0041,35.6962,13.2286,39.7690,1000.1648,13.2185,40.7830,1000.1648
0.0041,35.7024,13.2246,39.7902,1000.3404,13.2122,40.8049,1000.3404
0.0041,35.7085,13.2227,39.7796,1000.2234,13.2118,40.7935,1000.2234
0.0041,35.7147,13.2227,39.7902,1000.2234,13.2118,40.8043,1000.2234
0.0041,35.7209,13.2246,39.8007,1000.1648,13.2146,40.8151,1000.1648
0.0041,35.7270,13.2207,39.8007,1000.1063,13.2114,40.8145,1000.1063
0.0041,35.7332,13.2227,39.8113,999.9893,13.2150,40.8251,999.9893
0.0041,35.7393,13.2188,39.8218,1000.1648,13.2087,40.8362,1000.1648
0.0041,35.7455,13.2148,39.8113,1000.2234,13.2039,40.8253,1000.2234
0.0041,35.7517,13.2109,39.8324,999.9308,13.2040,40.8455,999.9308
0.0041,35.7578,13.2188,39.8324,1000.0478,13.2102,40.8465,1000.0478
0.0041,35.7640,13.2109,39.8430,1000.1648,13.2008,40.8571,1000.1648
0.0041,35.7702,13.2089,39.8430,1000.3404,13.1964,40.8576,1000.3404
