****Header****
date 01/15/25 03:41:35
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2104
Emissivity:	   1.0000
FF:	   0.8001
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5679
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9431
Iref1:	  13.5869
Iref2:	N/A
Isc:	  13.5889
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:41:35.666000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:41:35.918000
Pmax:	 542.1232
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1747.0000
Rs:	   0.2720
Rsh:  565.7328
Snr: A8C7A0E
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  23.6186
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.8642
Vpmax:	  41.8852
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 02415532-7137-41ee-a89a-a185c0f83599

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0026,25.7576,13.5195,29.3464,1000.0478,13.5270,29.7670,1000.0478
0.0026,25.8611,13.5175,29.4626,1000.1648,13.5234,29.8859,1000.1648
0.0026,25.9645,13.5234,29.5788,1000.1648,13.5293,30.0050,1000.1648
0.0026,26.0680,13.5254,29.6949,1000.1063,13.5321,30.1236,1000.1063
0.0026,26.1714,13.5214,29.7900,1000.1063,13.5281,30.2203,1000.1063
0.0026,26.2749,13.5214,29.9167,1000.1063,13.5281,30.3497,1000.1063
0.0026,26.3783,13.5175,30.0012,1000.1063,13.5242,30.4357,1000.1063
0.0026,26.4818,13.5195,30.1279,999.9308,13.5286,30.5646,999.9308
0.0026,26.5852,13.5175,30.2124,999.8723,13.5274,30.6506,999.8723
0.0026,26.6886,13.5195,30.3496,999.9308,13.5286,30.7911,999.9308
0.0026,26.7921,13.5254,30.4341,1000.0478,13.5329,30.8783,1000.0478
0.0026,26.8955,13.5214,30.5292,999.9308,13.5305,30.9746,999.9308
0.0026,26.9965,13.5214,30.6453,1000.1648,13.5273,31.0942,1000.1648
0.0026,27.0883,13.5195,30.7298,1000.0478,13.5270,31.1798,1000.0478
0.0027,27.1801,13.5234,30.8460,1000.1648,13.5293,31.2992,1000.1648
0.0027,27.2720,13.5195,30.9304,1000.1648,13.5254,31.3852,1000.1648
0.0027,27.3638,13.5175,31.0783,1000.2234,13.5226,31.5363,1000.2234
0.0027,27.4557,13.5175,31.1627,1000.1648,13.5234,31.6223,1000.1648
0.0027,27.5475,13.5175,31.2789,1000.1063,13.5242,31.7407,1000.1063
0.0027,27.6394,13.5195,31.3423,1000.4574,13.5214,31.8069,1000.4574
0.0027,27.7312,13.5234,31.4479,1000.1063,13.5301,31.9138,1000.1063
0.0027,27.8231,13.5175,31.5429,999.9893,13.5258,32.0099,999.9893
0.0027,27.9149,13.5175,31.6379,1000.0478,13.5250,32.1072,1000.0478
0.0027,28.0068,13.5195,31.7224,999.9893,13.5278,32.1935,999.9893
0.0027,28.0986,13.5214,31.8280,1000.0478,13.5289,32.3017,1000.0478
0.0027,28.1904,13.5195,31.9125,1000.2234,13.5246,32.3885,1000.2234
0.0027,28.2737,13.5175,31.9970,1000.0478,13.5250,32.4739,1000.0478
0.0027,28.3543,13.5155,32.1026,1000.1648,13.5214,32.5821,1000.1648
0.0027,28.4349,13.5136,32.1871,999.9893,13.5219,32.6675,999.9893
0.0027,28.5156,13.5155,32.2715,1000.2819,13.5199,32.7551,1000.2819
0.0027,28.5962,13.5175,32.3877,1000.2819,13.5218,32.8739,1000.2819
0.0027,28.6769,13.5214,32.4827,1000.2819,13.5257,32.9712,1000.2819
0.0027,28.7575,13.5234,32.5567,1000.2234,13.5285,33.0467,1000.2234
0.0027,28.8382,13.5234,32.6306,1000.1648,13.5293,33.1219,1000.1648
0.0027,28.9188,13.5234,32.7150,1000.1648,13.5293,33.2082,1000.1648
0.0028,28.9994,13.5195,32.7995,1000.2819,13.5238,33.2946,1000.2819
0.0028,29.0801,13.5175,32.8734,1000.3989,13.5202,33.3704,1000.3989
0.0028,29.1607,13.5175,32.9579,1000.3404,13.5210,33.4565,1000.3404
0.0028,29.2414,13.5136,33.0213,1000.2234,13.5187,33.5204,1000.2234
0.0028,29.3186,13.5175,33.1058,1000.1063,13.5242,33.6066,1000.1063
0.0028,29.3888,13.5175,33.2008,1000.3989,13.5202,33.7048,1000.3989
0.0028,29.4589,13.5175,33.2536,1000.4574,13.5194,33.7589,1000.4574
0.0028,29.5291,13.5155,33.3698,1000.2819,13.5199,33.8767,1000.2819
0.0028,29.5993,13.5136,33.4437,1000.2234,13.5187,33.9519,1000.2234
0.0028,29.6694,13.5175,33.5070,1000.3404,13.5210,34.0173,1000.3404
0.0028,29.7396,13.5136,33.5810,1000.5159,13.5147,34.0931,1000.5159
0.0028,29.8097,13.5155,33.6760,1000.1648,13.5214,34.1891,1000.1648
0.0028,29.8799,13.5116,33.7288,1000.2234,13.5167,34.2429,1000.2234
0.0028,29.9500,13.5077,33.8027,1000.4574,13.5096,34.3190,1000.4574
0.0028,30.0202,13.5136,33.8766,1000.4574,13.5155,34.3949,1000.4574
0.0028,30.0903,13.5136,33.9611,1000.3989,13.5163,34.4810,1000.3989
0.0028,30.1605,13.5136,34.0245,1000.3404,13.5171,34.5455,1000.3404
0.0028,30.2306,13.5175,34.0878,1000.4574,13.5194,34.6109,1000.4574
0.0028,30.2924,13.5175,34.1512,1000.3404,13.5210,34.6752,1000.3404
0.0029,30.3530,13.5136,34.2146,1000.3404,13.5171,34.7396,1000.3404
0.0029,30.4136,13.5077,34.2990,1000.2819,13.5120,34.8252,1000.2819
0.0029,30.4742,13.5096,34.3624,1000.3989,13.5124,34.8905,1000.3989
0.0029,30.5348,13.5057,34.4363,1000.3989,13.5084,34.9657,1000.3989
0.0029,30.5953,13.5116,34.4997,1000.3989,13.5143,35.0309,1000.3989
0.0029,30.6559,13.5077,34.5736,1000.4574,13.5096,35.1063,1000.4574
0.0029,30.7165,13.5155,34.6264,1000.2234,13.5206,35.1600,1000.2234
0.0029,30.7771,13.5136,34.6897,1000.2819,13.5179,35.2247,1000.2819
0.0029,30.8377,13.5116,34.7531,1000.4574,13.5135,35.2899,1000.4574
0.0029,30.8982,13.5077,34.8059,1000.6329,13.5072,35.3442,1000.6329
0.0029,30.9588,13.5077,34.8693,1000.1648,13.5136,35.4072,1000.1648
0.0029,31.0194,13.5077,34.9326,1000.3989,13.5104,35.4728,1000.3989
0.0029,31.0763,13.5096,34.9960,1000.2819,13.5140,35.5372,1000.2819
0.0029,31.1284,13.5077,35.0488,1000.2819,13.5120,35.5910,1000.2819
0.0029,31.1804,13.5037,35.1121,1000.4574,13.5057,35.6560,1000.4574
0.0029,31.2324,13.5018,35.1755,1000.3989,13.5045,35.7204,1000.3989
0.0029,31.2844,13.5037,35.2389,1000.1648,13.5097,35.7844,1000.1648
0.0029,31.3364,13.5077,35.2811,1000.1063,13.5144,35.8276,1000.1063
0.0029,31.3885,13.5077,35.3656,1000.3404,13.5112,35.9148,1000.3404
0.0029,31.4405,13.5037,35.3973,1000.3404,13.5073,35.9468,1000.3404
0.0029,31.4925,13.5037,35.4289,1000.4574,13.5057,35.9796,1000.4574
0.0030,31.5445,13.5096,35.5029,1000.3404,13.5132,36.0551,1000.3404
0.0030,31.5965,13.5037,35.5451,1000.1648,13.5097,36.0971,1000.1648
0.0030,31.6486,13.5018,35.5979,1000.2819,13.5061,36.1513,1000.2819
0.0030,31.7006,13.4998,35.6507,1000.2234,13.5049,36.2049,1000.2234
0.0030,31.7526,13.4939,35.7035,1000.0478,13.5014,36.2577,1000.0478
0.0030,31.7973,13.4998,35.7563,1000.3989,13.5025,36.3134,1000.3989
0.0030,31.8418,13.4959,35.8091,1000.4574,13.4978,36.3672,1000.4574
0.0030,31.8862,13.4939,35.8619,1000.3404,13.4974,36.4206,1000.3404
0.0030,31.9307,13.4998,35.9041,1000.3989,13.5025,36.4644,1000.3989
0.0030,31.9752,13.5018,35.9569,1000.3989,13.5045,36.5185,1000.3989
0.0030,32.0197,13.4919,35.9992,1000.3404,13.4955,36.5606,1000.3404
0.0030,32.0642,13.4939,36.0414,1000.1648,13.4998,36.6033,1000.1648
0.0030,32.1087,13.4959,36.1048,1000.2234,13.5010,36.6684,1000.2234
0.0030,32.1532,13.4939,36.1470,1000.2819,13.4982,36.7116,1000.2819
0.0030,32.1977,13.4900,36.1892,1000.1648,13.4959,36.7540,1000.1648
0.0030,32.2422,13.4939,36.2104,1000.1063,13.5006,36.7756,1000.1063
0.0030,32.2867,13.4919,36.2632,1000.5159,13.4931,36.8309,1000.5159
0.0030,32.3312,13.4919,36.2948,1000.3404,13.4955,36.8626,1000.3404
0.0030,32.3722,13.4959,36.3582,1000.1063,13.5026,36.9268,1000.1063
0.0031,32.4102,13.4919,36.4004,1000.3404,13.4955,36.9705,1000.3404
0.0031,32.4481,13.4919,36.4427,1000.3404,13.4955,37.0136,1000.3404
0.0031,32.4861,13.4939,36.4955,1000.3989,13.4966,37.0679,1000.3989
0.0031,32.5241,13.4900,36.5272,1000.2819,13.4943,37.0995,1000.2819
0.0031,32.5620,13.4880,36.5588,1000.1648,13.4939,37.1313,1000.1648
0.0031,32.6000,13.4880,36.5905,1000.2819,13.4923,37.1641,1000.2819
0.0031,32.6380,13.4900,36.6433,1000.0478,13.4975,37.2173,1000.0478
0.0031,32.6759,13.4919,36.7067,1000.2819,13.4963,37.2830,1000.2819
0.0031,32.7139,13.4919,36.7278,1000.2819,13.4963,37.3046,1000.2819
0.0031,32.7519,13.4880,36.7700,1000.3989,13.4907,37.3479,1000.3989
0.0031,32.7898,13.4900,36.7912,1000.2819,13.4943,37.3692,1000.2819
0.0031,32.8278,13.4841,36.8334,1000.1063,13.4908,37.4112,1000.1063
0.0031,32.8653,13.4802,36.8651,999.9308,13.4892,37.4426,999.9308
0.0031,32.8977,13.4821,36.9073,1000.2819,13.4864,37.4872,1000.2819
0.0031,32.9300,13.4841,36.9601,1000.1648,13.4900,37.5408,1000.1648
0.0031,32.9624,13.4841,36.9918,1000.1648,13.4900,37.5732,1000.1648
0.0031,32.9948,13.4821,37.0235,1000.1648,13.4880,37.6054,1000.1648
0.0031,33.0272,13.4841,37.0657,1000.2234,13.4892,37.6489,1000.2234
0.0031,33.0595,13.4821,37.1080,1000.1063,13.4888,37.6914,1000.1063
0.0031,33.0919,13.4841,37.1396,1000.2234,13.4892,37.7244,1000.2234
0.0032,33.1243,13.4860,37.1713,1000.1648,13.4920,37.7567,1000.1648
0.0032,33.1566,13.4821,37.1924,1000.3404,13.4856,37.7786,1000.3404
0.0032,33.1890,13.4802,37.2241,1000.3404,13.4837,37.8108,1000.3404
0.0032,33.2214,13.4802,37.2769,1000.3404,13.4837,37.8647,1000.3404
0.0032,33.2537,13.4743,37.2980,1000.3989,13.4770,37.8860,1000.3989
0.0032,33.2861,13.4743,37.3403,1000.5159,13.4754,37.9296,1000.5159
0.0032,33.3155,13.4762,37.3614,1000.3404,13.4798,37.9507,1000.3404
0.0032,33.3431,13.4723,37.3931,1000.2234,13.4774,37.9823,1000.2234
0.0032,33.3707,13.4684,37.4142,1000.2234,13.4735,38.0036,1000.2234
0.0032,33.3983,13.4743,37.4459,1000.2819,13.4786,38.0366,1000.2819
0.0032,33.4259,13.4723,37.4564,1000.4574,13.4742,38.0479,1000.4574
0.0032,33.4535,13.4743,37.5092,1000.5744,13.4746,38.1024,1000.5744
0.0032,33.4811,13.4684,37.5304,1000.2819,13.4727,38.1224,1000.2819
0.0032,33.5088,13.4684,37.5620,1000.3989,13.4711,38.1552,1000.3989
0.0032,33.5364,13.4703,37.5832,1000.3404,13.4739,38.1767,1000.3404
0.0032,33.5640,13.4644,37.6254,1000.3404,13.4680,38.2194,1000.3404
0.0032,33.5916,13.4684,37.6360,1000.6329,13.4679,38.2316,1000.6329
0.0032,33.6192,13.4625,37.6993,1000.5744,13.4628,38.2956,1000.5744
0.0032,33.6468,13.4625,37.6887,1000.2819,13.4668,38.2837,1000.2819
0.0032,33.6737,13.4625,37.7415,1000.2234,13.4676,38.3374,1000.2234
0.0032,33.6973,13.4585,37.7415,1000.2819,13.4629,38.3373,1000.2819
0.0033,33.7209,13.4566,37.7838,1000.3989,13.4593,38.3808,1000.3989
0.0033,33.7445,13.4507,37.8049,1000.5159,13.4518,38.4023,1000.5159
0.0033,33.7681,13.4526,37.8366,1000.4574,13.4546,38.4346,1000.4574
0.0033,33.7917,13.4448,37.8577,1000.4574,13.4467,38.4555,1000.4574
0.0033,33.8153,13.4487,37.8894,1000.2819,13.4530,38.4876,1000.2819
0.0033,33.8389,13.4467,37.9105,1000.4574,13.4487,38.5096,1000.4574
0.0033,33.8625,13.4428,37.8999,1000.3989,13.4455,38.4983,1000.3989
0.0033,33.8861,13.4408,37.9633,1000.2819,13.4452,38.5624,1000.2819
0.0033,33.9097,13.4389,37.9950,1000.3404,13.4424,38.5949,1000.3404
0.0033,33.9334,13.4389,38.0055,1000.3404,13.4424,38.6056,1000.3404
0.0033,33.9570,13.4349,38.0161,1000.1063,13.4417,38.6153,1000.1063
0.0033,33.9806,13.4389,38.0372,1000.3989,13.4416,38.6382,1000.3989
0.0033,34.0017,13.4369,38.0583,1000.2819,13.4412,38.6592,1000.2819
0.0033,34.0219,13.4330,38.0795,1000.3404,13.4365,38.6807,1000.3404
0.0033,34.0422,13.4232,38.1111,1000.2819,13.4275,38.7120,1000.2819
0.0033,34.0624,13.4251,38.1534,1000.2819,13.4294,38.7553,1000.2819
0.0033,34.0827,13.4251,38.1534,1000.3404,13.4286,38.7555,1000.3404
0.0033,34.1029,13.4232,38.1745,1000.3404,13.4267,38.7770,1000.3404
0.0033,34.1232,13.4232,38.2167,1000.4574,13.4251,38.8205,1000.4574
0.0034,34.1434,13.4192,38.2273,1000.2819,13.4235,38.8304,1000.2819
0.0034,34.1637,13.4192,38.2273,1000.2819,13.4235,38.8304,1000.2819
0.0034,34.1839,13.4173,38.2484,1000.4574,13.4192,38.8524,1000.4574
0.0034,34.2042,13.4153,38.2695,1000.2819,13.4196,38.8732,1000.2819
0.0034,34.2244,13.4133,38.3012,1000.3404,13.4169,38.9056,1000.3404
0.0034,34.2447,13.4232,38.3118,1000.2819,13.4275,38.9170,1000.2819
0.0034,34.2641,13.4133,38.3540,1000.2234,13.4184,38.9591,1000.2234
0.0034,34.2815,13.4114,38.3435,1000.3989,13.4141,38.9488,1000.3989
0.0034,34.2990,13.4133,38.3857,1000.2234,13.4184,38.9915,1000.2234
0.0034,34.3164,13.4074,38.4174,1000.2234,13.4126,39.0233,1000.2234
0.0034,34.3339,13.4055,38.4068,1000.2234,13.4106,39.0124,1000.2234
0.0034,34.3513,13.4074,38.4385,1000.2819,13.4118,39.0451,1000.2819
0.0034,34.3688,13.4015,38.4385,1000.1648,13.4074,39.0442,1000.1648
0.0034,34.3862,13.4015,38.4596,1000.2234,13.4067,39.0660,1000.2234
0.0034,34.4037,13.4015,38.4913,1000.2234,13.4067,39.0984,1000.2234
0.0034,34.4211,13.3976,38.5019,1000.4574,13.3995,39.1097,1000.4574
0.0034,34.4385,13.3996,38.5335,1000.2819,13.4039,39.1416,1000.2819
0.0034,34.4560,13.3976,38.5335,1000.2234,13.4027,39.1412,1000.2234
0.0034,34.4734,13.3956,38.5758,1000.1063,13.4023,39.1838,1000.1063
0.0034,34.4909,13.3917,38.5758,1000.2234,13.3968,39.1839,1000.2234
0.0034,34.5064,13.3917,38.5863,1000.2819,13.3960,39.1949,1000.2819
0.0035,34.5215,13.3917,38.5969,1000.1063,13.3984,39.2050,1000.1063
0.0035,34.5366,13.3878,38.6180,1000.1063,13.3945,39.2263,1000.1063
0.0035,34.5517,13.3838,38.6391,1000.2234,13.3890,39.2480,1000.2234
0.0035,34.5669,13.3819,38.6497,1000.3989,13.3846,39.2592,1000.3989
0.0035,34.5820,13.3799,38.6603,1000.2819,13.3842,39.2694,1000.2819
0.0035,34.5971,13.3799,38.6814,1000.1648,13.3858,39.2906,1000.1648
0.0035,34.6122,13.3740,38.6919,1000.3404,13.3775,39.3016,1000.3404
0.0035,34.6273,13.3721,38.7236,1000.3989,13.3748,39.3340,1000.3989
0.0035,34.6425,13.3780,38.7342,1000.2819,13.3823,39.3448,1000.2819
0.0035,34.6576,13.3819,38.7342,1000.2819,13.3862,39.3451,1000.2819
0.0035,34.6727,13.3721,38.7659,1000.2819,13.3764,39.3767,1000.2819
0.0035,34.6878,13.3760,38.7870,1000.1648,13.3819,39.3981,1000.1648
0.0035,34.7022,13.3740,38.7870,1000.2234,13.3791,39.3982,1000.2234
0.0035,34.7154,13.3740,38.8081,1000.2819,13.3783,39.4200,1000.2819
0.0035,34.7286,13.3681,38.8081,1000.3404,13.3717,39.4197,1000.3404
0.0035,34.7418,13.3681,38.8187,1000.3404,13.3717,39.4305,1000.3404
0.0035,34.7550,13.3681,38.8503,1000.2819,13.3724,39.4626,1000.2819
0.0035,34.7682,13.3681,38.8715,1000.3989,13.3709,39.4847,1000.3989
0.0035,34.7814,13.3662,38.8715,1000.2234,13.3713,39.4838,1000.2234
0.0036,34.7946,13.3583,38.8820,1000.3404,13.3618,39.4944,1000.3404
0.0036,34.8078,13.3642,38.9031,1000.2819,13.3685,39.5163,1000.2819
0.0036,34.8210,13.3662,38.9031,1000.0478,13.3737,39.5156,1000.0478
0.0036,34.8342,13.3642,38.9137,1000.1063,13.3709,39.5264,1000.1063
0.0036,34.8474,13.3563,38.9031,1000.0478,13.3638,39.5148,1000.0478
0.0036,34.8606,13.3563,38.9454,1000.1648,13.3622,39.5584,1000.1648
0.0036,34.8738,13.3544,38.9665,1000.2234,13.3595,39.5800,1000.2234
0.0036,34.8855,13.3563,38.9665,1000.1648,13.3622,39.5799,1000.1648
0.0036,34.8971,13.3544,38.9876,1000.1063,13.3611,39.6011,1000.1063
0.0036,34.9087,13.3504,38.9876,1000.0478,13.3579,39.6006,1000.0478
0.0036,34.9203,13.3504,38.9982,999.9308,13.3595,39.6109,999.9308
0.0036,34.9319,13.3524,39.0299,1000.1063,13.3591,39.6441,1000.1063
0.0036,34.9435,13.3524,39.0299,1000.1063,13.3591,39.6441,1000.1063
0.0036,34.9552,13.3485,39.0510,1000.1648,13.3544,39.6656,1000.1648
0.0036,34.9668,13.3504,39.0510,1000.2819,13.3548,39.6662,1000.2819
0.0036,34.9784,13.3485,39.0615,1000.2234,13.3536,39.6766,1000.2234
0.0036,34.9900,13.3445,39.0721,1000.1648,13.3505,39.6868,1000.1648
0.0036,35.0016,13.3445,39.0932,1000.2234,13.3497,39.7086,1000.2234
0.0036,35.0132,13.3445,39.0932,1000.1648,13.3505,39.7084,1000.1648
0.0036,35.0248,13.3367,39.0932,1000.3404,13.3402,39.7084,1000.3404
0.0037,35.0358,13.3406,39.1249,1000.1063,13.3473,39.7402,1000.1063
0.0037,35.0461,13.3347,39.1460,1000.0478,13.3422,39.7611,1000.0478
0.0037,35.0564,13.3367,39.1355,1000.1063,13.3434,39.7507,1000.1063
0.0037,35.0667,13.3347,39.1566,1000.0478,13.3422,39.7719,1000.0478
0.0037,35.0770,13.3308,39.1671,1000.1063,13.3375,39.7826,1000.1063
0.0037,35.0873,13.3288,39.1671,1000.3989,13.3315,39.7835,1000.3989
0.0037,35.0976,13.3406,39.1777,1000.1063,13.3473,39.7942,1000.1063
0.0037,35.1079,13.3327,39.1988,1000.2234,13.3379,39.8155,1000.2234
0.0037,35.1182,13.3288,39.2411,1000.3404,13.3323,39.8588,1000.3404
0.0037,35.1286,13.3269,39.2305,1000.2819,13.3312,39.8477,1000.2819
0.0037,35.1389,13.3269,39.2305,1000.3404,13.3304,39.8479,1000.3404
0.0037,35.1492,13.3249,39.2305,1000.2234,13.3300,39.8473,1000.2234
0.0037,35.1595,13.3249,39.2411,1000.2234,13.3300,39.8581,1000.2234
0.0037,35.1697,13.3249,39.2622,1000.2234,13.3300,39.8796,1000.2234
0.0037,35.1790,13.3229,39.2833,1000.3404,13.3264,39.9015,1000.3404
0.0037,35.1882,13.3229,39.2727,1000.2819,13.3272,39.8905,1000.2819
0.0037,35.1974,13.3210,39.2939,1000.1648,13.3269,39.9115,1000.1648
0.0037,35.2067,13.3190,39.2833,1000.3404,13.3225,39.9012,1000.3404
0.0037,35.2159,13.3170,39.3044,1000.3989,13.3198,39.9228,1000.3989
0.0037,35.2251,13.3131,39.3044,1000.2234,13.3182,39.9218,1000.2234
0.0037,35.2344,13.3151,39.3361,1000.2819,13.3194,39.9546,1000.2819
0.0038,35.2436,13.3151,39.3361,1000.2234,13.3202,39.9544,1000.2234
0.0038,35.2528,13.3190,39.3466,1000.2819,13.3233,39.9657,1000.2819
0.0038,35.2621,13.3092,39.3255,1000.2234,13.3143,39.9431,1000.2234
0.0038,35.2713,13.3072,39.3572,1000.2819,13.3115,39.9755,1000.2819
0.0038,35.2805,13.3072,39.3678,1000.0478,13.3147,39.9854,1000.0478
0.0038,35.2898,13.3052,39.3783,1000.2234,13.3103,39.9967,1000.2234
0.0038,35.2985,13.3013,39.3889,1000.2234,13.3064,40.0072,1000.2234
0.0038,35.3068,13.3072,39.3889,1000.0478,13.3147,40.0070,1000.0478
0.0038,35.3152,13.3072,39.3994,1000.2234,13.3123,40.0184,1000.2234
0.0038,35.3235,13.3013,39.4311,1000.3404,13.3048,40.0508,1000.3404
0.0038,35.3319,13.2993,39.4417,1000.2819,13.3037,40.0612,1000.2819
0.0038,35.3402,13.2993,39.4311,1000.2234,13.3045,40.0502,1000.2234
0.0038,35.3486,13.3033,39.4417,1000.1063,13.3100,40.0608,1000.1063
0.0038,35.3569,13.3013,39.4417,1000.2819,13.3056,40.0613,1000.2819
0.0038,35.3653,13.3013,39.4628,1000.3404,13.3048,40.0831,1000.3404
0.0038,35.3736,13.3033,39.4734,1000.3989,13.3060,40.0943,1000.3989
0.0038,35.3820,13.3052,39.4734,1000.3404,13.3088,40.0942,1000.3404
0.0038,35.3903,13.3033,39.4734,1000.2819,13.3076,40.0938,1000.2819
0.0038,35.3987,13.2954,39.4839,1000.3989,13.2981,40.1044,1000.3989
0.0039,35.4069,13.2934,39.5050,1000.1648,13.2994,40.1250,1000.1648
0.0039,35.4146,13.2915,39.5050,1000.3989,13.2942,40.1257,1000.3989
0.0039,35.4222,13.2934,39.5262,1000.2819,13.2978,40.1470,1000.2819
0.0039,35.4298,13.2915,39.5156,1000.1648,13.2974,40.1356,1000.1648
0.0039,35.4374,13.2895,39.5262,999.9893,13.2978,40.1456,999.9893
0.0039,35.4451,13.2856,39.5367,1000.2819,13.2899,40.1572,1000.2819
0.0039,35.4527,13.2836,39.5367,1000.4574,13.2856,40.1577,1000.4574
0.0039,35.4603,13.2915,39.5473,1000.3404,13.2950,40.1686,1000.3404
0.0039,35.4680,13.2856,39.5578,1000.3404,13.2891,40.1789,1000.3404
0.0039,35.4756,13.2836,39.5684,1000.4574,13.2856,40.1900,1000.4574
0.0039,35.4832,13.2836,39.5790,1000.3404,13.2871,40.2004,1000.3404
0.0039,35.4909,13.2816,39.5684,1000.1063,13.2884,40.1886,1000.1063
0.0039,35.4985,13.2875,39.5684,1000.1648,13.2935,40.1892,1000.1648
0.0039,35.5061,13.2816,39.5790,999.9893,13.2899,40.1989,999.9893
0.0039,35.5133,13.2816,39.5895,1000.1063,13.2884,40.2101,1000.1063
0.0039,35.5204,13.2797,39.5895,1000.2819,13.2840,40.2106,1000.2819
0.0039,35.5274,13.2797,39.6106,1000.1648,13.2856,40.2318,1000.1648
0.0039,35.5345,13.2757,39.6212,999.9893,13.2840,40.2416,999.9893
0.0039,35.5415,13.2757,39.6318,1000.0478,13.2833,40.2526,1000.0478
0.0039,35.5485,13.2757,39.6423,999.9893,13.2840,40.2632,999.9893
0.0040,35.5556,13.2797,39.6634,1000.1063,13.2864,40.2855,1000.1063
0.0040,35.5626,13.2757,39.6529,1000.1063,13.2825,40.2744,1000.1063
0.0040,35.5697,13.2699,39.6634,1000.0478,13.2774,40.2845,1000.0478
0.0040,35.5767,13.2699,39.6740,999.9893,13.2781,40.2950,999.9893
0.0040,35.5837,13.2679,39.6634,1000.1648,13.2738,40.2848,1000.1648
0.0040,35.5908,13.2659,39.6740,1000.3404,13.2695,40.2960,1000.3404
0.0040,35.5978,13.2679,39.6951,1000.3404,13.2714,40.3178,1000.3404
0.0040,35.6047,13.2659,39.6634,1000.3989,13.2687,40.2855,1000.3989
0.0040,35.6113,13.2699,39.7162,1000.1063,13.2766,40.3386,1000.1063
0.0040,35.6178,13.2679,39.7057,1000.2819,13.2722,40.3283,1000.2819
0.0040,35.6244,13.2659,39.7057,1000.1648,13.2718,40.3277,1000.1648
0.0040,35.6310,13.2600,39.7162,1000.1648,13.2659,40.3381,1000.1648
0.0040,35.6375,13.2620,39.7162,1000.2234,13.2671,40.3384,1000.2234
0.0040,35.6441,13.2620,39.7268,1000.3404,13.2655,40.3496,1000.3404
0.0040,35.6506,13.2620,39.7374,1000.3404,13.2655,40.3604,1000.3404
0.0040,35.6572,13.2640,39.7479,1000.0478,13.2715,40.3703,1000.0478
0.0040,35.6637,13.2620,39.7585,1000.1063,13.2687,40.3811,1000.1063
0.0040,35.6703,13.2620,39.7585,1000.2819,13.2663,40.3818,1000.2819
0.0040,35.6769,13.2679,39.7690,1000.3404,13.2714,40.3933,1000.3404
0.0040,35.6834,13.2600,39.7479,1000.0478,13.2675,40.3700,1000.0478
0.0040,35.6900,13.2620,39.7690,1000.1648,13.2679,40.3921,1000.1648
0.0041,35.6962,13.2620,39.7796,1000.2234,13.2671,40.4031,1000.2234
0.0041,35.7024,13.2561,39.7690,1000.2234,13.2612,40.3919,1000.2234
0.0041,35.7085,13.2522,39.7902,1000.2819,13.2565,40.4134,1000.2819
0.0041,35.7147,13.2522,39.8007,1000.2819,13.2565,40.4241,1000.2819
0.0041,35.7209,13.2522,39.8007,1000.3404,13.2557,40.4244,1000.3404
0.0041,35.7270,13.2463,39.8218,1000.4574,13.2482,40.4459,1000.4574
0.0041,35.7332,13.2482,39.8007,1000.4574,13.2502,40.4245,1000.4574
0.0041,35.7393,13.2463,39.8430,1000.2234,13.2514,40.4666,1000.2234
0.0041,35.7455,13.2423,39.8218,1000.3989,13.2451,40.4454,1000.3989
0.0041,35.7517,13.2482,39.8324,1000.2819,13.2526,40.4562,1000.2819
0.0041,35.7578,13.2482,39.8430,999.9308,13.2573,40.4657,999.9308
0.0041,35.7640,13.2463,39.8430,1000.1648,13.2522,40.4664,1000.1648
0.0041,35.7702,13.2482,39.8430,1000.1648,13.2541,40.4665,1000.1648
0.0041,35.7762,13.2443,39.8641,1000.2234,13.2494,40.4880,1000.2234
0.0041,35.7820,13.2404,39.8746,1000.0478,13.2479,40.4978,1000.0478
