****Header****
date 01/15/25 03:03:53
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2098
Emissivity:	   1.0000
FF:	   0.7974
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5107
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9025
Iref1:	  13.5782
Iref2:	N/A
Isc:	  13.5792
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:03:53.678000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:03:53.877000
Pmax:	 540.5840
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1792.0000
Rs:	   0.2799
Rsh:  582.0489
Snr: A8C7A02
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  25.9966
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.9240
Vpmax:	  41.8977
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 7a6a6e3d-4c26-44f3-aec8-d61bb2f08982

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0025,22.9197,13.5332,26.4319,1000.3989,13.5219,27.1379,1000.3989
0.0025,23.0457,13.5372,26.5481,1000.5159,13.5243,27.2573,1000.5159
0.0025,23.1716,13.5391,26.6748,1000.4574,13.5270,27.3867,1000.4574
0.0025,23.2975,13.5372,26.7804,1000.3404,13.5266,27.4939,1000.3404
0.0025,23.4235,13.5313,26.9388,1000.2819,13.5215,27.6550,1000.2819
0.0025,23.5494,13.5332,27.0550,1000.4574,13.5211,27.7744,1000.4574
0.0025,23.6753,13.5313,27.1817,1000.3989,13.5200,27.9035,1000.3989
0.0025,23.8013,13.5391,27.3084,1000.3989,13.5278,28.0335,1000.3989
0.0025,23.9272,13.5352,27.4351,1000.3404,13.5247,28.1624,1000.3404
0.0025,24.0519,13.5313,27.5513,1000.2234,13.5223,28.2803,1000.2234
0.0025,24.1669,13.5313,27.6885,1000.3404,13.5208,28.4209,1000.3404
0.0025,24.2819,13.5293,27.7941,1000.4574,13.5172,28.5291,1000.4574
0.0025,24.3969,13.5313,27.9314,1000.2819,13.5215,28.6688,1000.2819
0.0025,24.5119,13.5332,28.0476,1000.3989,13.5219,28.7880,1000.3989
0.0025,24.6269,13.5313,28.2060,1000.4574,13.5192,28.9498,1000.4574
0.0025,24.7419,13.5293,28.3116,1000.3404,13.5188,29.0571,1000.3404
0.0025,24.8569,13.5332,28.4489,1000.3989,13.5219,29.1978,1000.3989
0.0025,24.9719,13.5372,28.5545,1000.2819,13.5274,29.3055,1000.2819
0.0026,25.0869,13.5313,28.6706,1000.2234,13.5223,29.4235,1000.2234
0.0026,25.2019,13.5313,28.7762,1000.2819,13.5215,29.5316,1000.2819
0.0026,25.3169,13.5273,28.8924,1000.3989,13.5160,29.6503,1000.3989
0.0026,25.4319,13.5234,29.0085,1000.2819,13.5137,29.7682,1000.2819
0.0026,25.5469,13.5293,29.1458,1000.0478,13.5228,29.9080,1000.0478
0.0026,25.6542,13.5254,29.2408,1000.1648,13.5172,30.0052,1000.1648
0.0026,25.7576,13.5254,29.3359,1000.2819,13.5156,30.1027,1000.2819
0.0026,25.8611,13.5273,29.4626,1000.1063,13.5200,30.2316,1000.1063
0.0026,25.9645,13.5195,29.5682,1000.1063,13.5121,30.3388,1000.1063
0.0026,26.0680,13.5175,29.6949,1000.1063,13.5102,30.4681,1000.1063
0.0026,26.1714,13.5234,29.8111,1000.2234,13.5145,30.5876,1000.2234
0.0026,26.2749,13.5234,29.9167,1000.2234,13.5145,30.6955,1000.2234
0.0026,26.3783,13.5214,30.0328,1000.1648,13.5133,30.8137,1000.1648
0.0026,26.4818,13.5234,30.1279,1000.1063,13.5161,30.9107,1000.1063
0.0026,26.5852,13.5195,30.2440,1000.1063,13.5121,31.0291,1000.1063
0.0026,26.6886,13.5214,30.3391,1000.2234,13.5125,31.1267,1000.2234
0.0026,26.7921,13.5175,30.4447,1000.2234,13.5086,31.2343,1000.2234
0.0026,26.8955,13.5234,30.5503,1000.1648,13.5153,31.3424,1000.1648
0.0026,26.9965,13.5195,30.6559,999.9308,13.5145,31.4490,999.9308
0.0026,27.0883,13.5175,30.7509,1000.1648,13.5094,31.5468,1000.1648
0.0027,27.1801,13.5096,30.8565,1000.1648,13.5015,31.6540,1000.1648
0.0027,27.2720,13.5155,30.9621,1000.2234,13.5066,31.7626,1000.2234
0.0027,27.3638,13.5116,31.0466,1000.1063,13.5043,31.8481,1000.1063
0.0027,27.4557,13.5155,31.1733,1000.1063,13.5082,31.9778,1000.1063
0.0027,27.5475,13.5175,31.2683,1000.1063,13.5102,32.0750,1000.1063
0.0027,27.6394,13.5155,31.3528,1000.3404,13.5050,32.1620,1000.3404
0.0027,27.7312,13.5175,31.4584,1000.2234,13.5086,32.2696,1000.2234
0.0027,27.8231,13.5155,31.5429,1000.1063,13.5082,32.3553,1000.1063
0.0027,27.9149,13.5155,31.6274,1000.1063,13.5082,32.4416,1000.1063
0.0027,28.0068,13.5155,31.7224,1000.1063,13.5082,32.5386,1000.1063
0.0027,28.0986,13.5175,31.8069,1000.3404,13.5070,32.6260,1000.3404
0.0027,28.1904,13.5214,31.9019,1000.3404,13.5109,32.7233,1000.3404
0.0027,28.2737,13.5155,32.0075,1000.2234,13.5066,32.8303,1000.2234
0.0027,28.3543,13.5175,32.0920,1000.1648,13.5094,32.9165,1000.1648
0.0027,28.4349,13.5175,32.1871,1000.1648,13.5094,33.0135,1000.1648
0.0027,28.5156,13.5136,32.2715,1000.3404,13.5031,33.1002,1000.3404
0.0027,28.5962,13.5096,32.3877,1000.1063,13.5023,33.2176,1000.1063
0.0027,28.6769,13.5116,32.4616,1000.1063,13.5043,33.2933,1000.1063
0.0027,28.7575,13.5077,32.5461,1000.2819,13.4980,33.3799,1000.2819
0.0027,28.8382,13.5096,32.6306,1000.3404,13.4991,33.4666,1000.3404
0.0027,28.9188,13.5136,32.7150,1000.3404,13.5031,33.5531,1000.3404
0.0028,28.9994,13.5155,32.7995,1000.1063,13.5082,33.6387,1000.1063
0.0028,29.0801,13.5077,32.8946,1000.1063,13.5003,33.7351,1000.1063
0.0028,29.1607,13.5136,32.9579,1000.1063,13.5062,33.8003,1000.1063
0.0028,29.2414,13.5077,33.0530,1000.2234,13.4988,33.8974,1000.2234
0.0028,29.3186,13.5096,33.1058,1000.3989,13.4983,33.9521,1000.3989
0.0028,29.3888,13.5116,33.1902,1000.4574,13.4995,34.0388,1000.4574
0.0028,29.4589,13.5096,33.2747,1000.2234,13.5007,34.1240,1000.2234
0.0028,29.5291,13.5077,33.3381,1000.3989,13.4964,34.1892,1000.3989
0.0028,29.5993,13.5057,33.4437,1000.3989,13.4944,34.2969,1000.3989
0.0028,29.6694,13.5096,33.5176,1000.3989,13.4983,34.3727,1000.3989
0.0028,29.7396,13.5077,33.5915,1000.4574,13.4956,34.4483,1000.4574
0.0028,29.8097,13.5136,33.6866,1000.5159,13.5007,34.5460,1000.5159
0.0028,29.8799,13.5077,33.7394,1000.3404,13.4972,34.5988,1000.3404
0.0028,29.9500,13.5116,33.8027,1000.2819,13.5019,34.6636,1000.2819
0.0028,30.0202,13.5077,33.8661,1000.4574,13.4956,34.7287,1000.4574
0.0028,30.0903,13.4978,33.9506,1000.3404,13.4873,34.8137,1000.3404
0.0028,30.1605,13.5018,34.0139,1000.5159,13.4889,34.8794,1000.5159
0.0028,30.2306,13.5057,34.0773,1000.3989,13.4944,34.9440,1000.3989
0.0028,30.2924,13.5037,34.1406,1000.2819,13.4940,35.0081,1000.2819
0.0029,30.3530,13.4998,34.2251,1000.4574,13.4877,35.0947,1000.4574
0.0029,30.4136,13.4939,34.2779,1000.5159,13.4810,35.1484,1000.5159
0.0029,30.4742,13.5018,34.3624,1000.3989,13.4905,35.2349,1000.3989
0.0029,30.5348,13.5037,34.4257,1000.3989,13.4924,35.2997,1000.3989
0.0029,30.5953,13.4978,34.4785,1000.3404,13.4873,35.3530,1000.3404
0.0029,30.6559,13.4959,34.5525,1000.2819,13.4862,35.4281,1000.2819
0.0029,30.7165,13.4998,34.6053,1000.3404,13.4893,35.4826,1000.3404
0.0029,30.7771,13.4998,34.6581,1000.5159,13.4869,35.5371,1000.5159
0.0029,30.8377,13.4998,34.7320,1000.2819,13.4901,35.6118,1000.2819
0.0029,30.8982,13.5018,34.8059,1000.5744,13.4881,35.6885,1000.5744
0.0029,30.9588,13.4978,34.8587,1000.5744,13.4842,35.7421,1000.5744
0.0029,31.0194,13.4939,34.9115,999.9893,13.4882,35.7935,999.9893
0.0029,31.0763,13.4939,34.9854,1000.1648,13.4858,35.8697,1000.1648
0.0029,31.1284,13.4900,35.0488,1000.2819,13.4803,35.9345,1000.2819
0.0029,31.1804,13.4900,35.0910,1000.3404,13.4795,35.9779,1000.3404
0.0029,31.2324,13.4860,35.1649,1000.3404,13.4755,36.0531,1000.3404
0.0029,31.2844,13.4919,35.1966,1000.2819,13.4822,36.0857,1000.2819
0.0029,31.3364,13.4860,35.2811,1000.4574,13.4740,36.1721,1000.4574
0.0029,31.3885,13.4880,35.3445,1000.3404,13.4775,36.2366,1000.3404
0.0029,31.4405,13.4880,35.3867,1000.3404,13.4775,36.2797,1000.3404
0.0029,31.4925,13.4841,35.4395,1000.6329,13.4696,36.3344,1000.6329
0.0030,31.5445,13.4802,35.4817,1000.3404,13.4696,36.3761,1000.3404
0.0030,31.5965,13.4860,35.5345,1000.3404,13.4755,36.4305,1000.3404
0.0030,31.6486,13.4860,35.5768,1000.4574,13.4740,36.4741,1000.4574
0.0030,31.7006,13.4821,35.6401,1000.5744,13.4684,36.5390,1000.5744
0.0030,31.7526,13.4841,35.6929,1000.3989,13.4728,36.5924,1000.3989
0.0030,31.7973,13.4821,35.7457,1000.2819,13.4724,36.6457,1000.2819
0.0030,31.8418,13.4841,35.7880,1000.2819,13.4744,36.6890,1000.2819
0.0030,31.8862,13.4802,35.8513,1000.2234,13.4712,36.7532,1000.2234
0.0030,31.9307,13.4802,35.8936,1000.3404,13.4696,36.7968,1000.3404
0.0030,31.9752,13.4782,35.9358,1000.3989,13.4669,36.8400,1000.3989
0.0030,32.0197,13.4782,35.9992,1000.2234,13.4693,36.9040,1000.2234
0.0030,32.0642,13.4782,36.0625,1000.4574,13.4661,36.9696,1000.4574
0.0030,32.1087,13.4782,36.0942,1000.1648,13.4701,37.0008,1000.1648
0.0030,32.1532,13.4802,36.1259,999.8723,13.4760,37.0322,999.8723
0.0030,32.1977,13.4703,36.1998,1000.1648,13.4622,37.1081,1000.1648
0.0030,32.2422,13.4684,36.1892,1000.3989,13.4571,37.0980,1000.3989
0.0030,32.2867,13.4664,36.2420,1000.3404,13.4559,37.1516,1000.3404
0.0030,32.3312,13.4743,36.3160,1000.3989,13.4630,37.2279,1000.3989
0.0030,32.3722,13.4723,36.3582,1000.3989,13.4610,37.2709,1000.3989
0.0031,32.4102,13.4684,36.3899,1000.3404,13.4579,37.3027,1000.3404
0.0031,32.4481,13.4762,36.4110,1000.3404,13.4657,37.3249,1000.3404
0.0031,32.4861,13.4684,36.4638,1000.3404,13.4579,37.3782,1000.3404
0.0031,32.5241,13.4625,36.5272,1000.1648,13.4543,37.4418,1000.1648
0.0031,32.5620,13.4664,36.5694,1000.1063,13.4591,37.4850,1000.1063
0.0031,32.6000,13.4625,36.6222,1000.2234,13.4536,37.5391,1000.2234
0.0031,32.6380,13.4625,36.6222,1000.1648,13.4543,37.5388,1000.1648
0.0031,32.6759,13.4644,36.6856,1000.2234,13.4555,37.6039,1000.2234
0.0031,32.7139,13.4664,36.7384,1000.2819,13.4567,37.6582,1000.2819
0.0031,32.7519,13.4625,36.7384,999.9893,13.4567,37.6568,999.9893
0.0031,32.7898,13.4625,36.7912,1000.2234,13.4536,37.7116,1000.2234
0.0031,32.8278,13.4625,36.8228,1000.2819,13.4528,37.7442,1000.2819
0.0031,32.8653,13.4585,36.8756,1000.3989,13.4472,37.7983,1000.3989
0.0031,32.8977,13.4526,36.8968,1000.3404,13.4421,37.8191,1000.3404
0.0031,32.9300,13.4507,36.9496,1000.3404,13.4402,37.8729,1000.3404
0.0031,32.9624,13.4487,36.9707,1000.2819,13.4390,37.8941,1000.2819
0.0031,32.9948,13.4507,37.0129,1000.1648,13.4426,37.9370,1000.1648
0.0031,33.0272,13.4507,37.0657,1000.1648,13.4426,37.9909,1000.1648
0.0031,33.0595,13.4507,37.0974,1000.2234,13.4418,38.0235,1000.2234
0.0031,33.0919,13.4507,37.1185,1000.4574,13.4386,38.0459,1000.4574
0.0032,33.1243,13.4507,37.1608,1000.4574,13.4386,38.0891,1000.4574
0.0032,33.1566,13.4487,37.1819,1000.4574,13.4366,38.1105,1000.4574
0.0032,33.1890,13.4487,37.2136,1000.1648,13.4406,38.1417,1000.1648
0.0032,33.2214,13.4487,37.2558,1000.2234,13.4398,38.1851,1000.2234
0.0032,33.2537,13.4487,37.2664,1000.2234,13.4398,38.1959,1000.2234
0.0032,33.2861,13.4467,37.2980,1000.3989,13.4354,38.2287,1000.3989
0.0032,33.3155,13.4408,37.3403,1000.1648,13.4327,38.2705,1000.1648
0.0032,33.3431,13.4349,37.3720,1000.2819,13.4252,38.3028,1000.2819
0.0032,33.3707,13.4389,37.4036,1000.3989,13.4276,38.3360,1000.3989
0.0032,33.3983,13.4389,37.4353,1000.2819,13.4292,38.3679,1000.2819
0.0032,33.4259,13.4330,37.4670,1000.3404,13.4225,38.4000,1000.3404
0.0032,33.4535,13.4349,37.4987,1000.3404,13.4244,38.4325,1000.3404
0.0032,33.4811,13.4349,37.5198,1000.2234,13.4260,38.4536,1000.2234
0.0032,33.5088,13.4310,37.5620,1000.3989,13.4197,38.4971,1000.3989
0.0032,33.5364,13.4310,37.5726,1000.2819,13.4213,38.5074,1000.2819
0.0032,33.5640,13.4349,37.6148,1000.2819,13.4252,38.5509,1000.2819
0.0032,33.5916,13.4310,37.6254,1000.1648,13.4229,38.5609,1000.1648
0.0032,33.6192,13.4291,37.6360,1000.2234,13.4201,38.5718,1000.2234
0.0032,33.6468,13.4232,37.6782,999.8138,13.4198,38.6129,999.8138
0.0032,33.6737,13.4192,37.7204,1000.1648,13.4111,38.6571,1000.1648
0.0032,33.6973,13.4173,37.7415,1000.2819,13.4076,38.6789,1000.2819
0.0033,33.7209,13.4094,37.7521,1000.1648,13.4013,38.6886,1000.1648
0.0033,33.7445,13.4055,37.7943,1000.3404,13.3950,38.7321,1000.3404
0.0033,33.7681,13.4074,37.8260,1000.5159,13.3945,38.7653,1000.5159
0.0033,33.7917,13.3996,37.8260,1000.3404,13.3891,38.7640,1000.3404
0.0033,33.8153,13.4015,37.8683,1000.4574,13.3894,38.8078,1000.4574
0.0033,33.8389,13.3996,37.8999,1000.2819,13.3899,38.8393,1000.2819
0.0033,33.8625,13.3976,37.8999,1000.2234,13.3887,38.8389,1000.2234
0.0033,33.8861,13.3996,37.9422,1000.3989,13.3883,38.8829,1000.3989
0.0033,33.9097,13.3996,37.9633,1000.3989,13.3883,38.9044,1000.3989
0.0033,33.9334,13.3956,37.9633,1000.2819,13.3859,38.9037,1000.2819
0.0033,33.9570,13.3937,38.0055,1000.1648,13.3856,38.9462,1000.1648
0.0033,33.9806,13.3897,38.0055,1000.3404,13.3792,38.9466,1000.3404
0.0033,34.0017,13.3858,38.0372,1000.3989,13.3745,38.9788,1000.3989
0.0033,34.0219,13.3819,38.0795,1000.3989,13.3706,39.0217,1000.3989
0.0033,34.0422,13.3838,38.0900,1000.3989,13.3725,39.0326,1000.3989
0.0033,34.0624,13.3799,38.1323,1000.3989,13.3686,39.0754,1000.3989
0.0033,34.0827,13.3799,38.1323,1000.2234,13.3710,39.0748,1000.2234
0.0033,34.1029,13.3819,38.1745,1000.3989,13.3706,39.1187,1000.3989
0.0033,34.1232,13.3740,38.1745,1000.3404,13.3635,39.1179,1000.3404
0.0034,34.1434,13.3740,38.1851,1000.1648,13.3659,39.1280,1000.1648
0.0034,34.1637,13.3740,38.2062,1000.1648,13.3659,39.1496,1000.1648
0.0034,34.1839,13.3740,38.2484,1000.3989,13.3627,39.1936,1000.3989
0.0034,34.2042,13.3681,38.2590,1000.2234,13.3592,39.2033,1000.2234
0.0034,34.2244,13.3681,38.2695,1000.1063,13.3608,39.2136,1000.1063
0.0034,34.2447,13.3681,38.3012,1000.2234,13.3592,39.2464,1000.2234
0.0034,34.2641,13.3662,38.3118,1000.1063,13.3588,39.2566,1000.1063
0.0034,34.2815,13.3662,38.3329,999.9893,13.3604,39.2777,999.9893
0.0034,34.2990,13.3583,38.3540,1000.2234,13.3494,39.2995,1000.2234
0.0034,34.3164,13.3563,38.3857,1000.3989,13.3450,39.3324,1000.3989
0.0034,34.3339,13.3544,38.3751,1000.1648,13.3462,39.3206,1000.1648
0.0034,34.3513,13.3504,38.4174,1000.0478,13.3439,39.3630,1000.0478
0.0034,34.3688,13.3426,38.4491,1000.1063,13.3352,39.3949,1000.1063
0.0034,34.3862,13.3426,38.4491,999.6968,13.3408,39.3934,999.6968
0.0034,34.4037,13.3445,38.4807,999.8723,13.3404,39.4265,999.8723
0.0034,34.4211,13.3485,38.4702,1000.1648,13.3404,39.4172,1000.1648
0.0034,34.4385,13.3465,38.5124,1000.2234,13.3376,39.4604,1000.2234
0.0034,34.4560,13.3426,38.5124,1000.4574,13.3305,39.4610,1000.4574
0.0034,34.4734,13.3445,38.5335,1000.1648,13.3364,39.4816,1000.1648
0.0034,34.4909,13.3406,38.5547,1000.2819,13.3309,39.5033,1000.2819
0.0034,34.5064,13.3386,38.5652,1000.2234,13.3297,39.5137,1000.2234
0.0035,34.5215,13.3367,38.5758,1000.1648,13.3286,39.5241,1000.1648
0.0035,34.5366,13.3347,38.5969,1000.2819,13.3250,39.5460,1000.2819
0.0035,34.5517,13.3308,38.5969,1000.1648,13.3227,39.5452,1000.1648
0.0035,34.5669,13.3269,38.6180,1000.1063,13.3195,39.5662,1000.1063
0.0035,34.5820,13.3229,38.6603,999.9308,13.3180,39.6084,999.9308
0.0035,34.5971,13.3190,38.6603,999.9308,13.3140,39.6081,999.9308
0.0035,34.6122,13.3190,38.6919,999.9893,13.3133,39.6407,999.9893
0.0035,34.6273,13.3170,38.6814,1000.0478,13.3105,39.6299,1000.0478
0.0035,34.6425,13.3170,38.7025,1000.1648,13.3089,39.6520,1000.1648
0.0035,34.6576,13.3190,38.7236,1000.3404,13.3085,39.6743,1000.3404
0.0035,34.6727,13.3170,38.7342,1000.2234,13.3081,39.6845,1000.2234
0.0035,34.6878,13.3151,38.7659,1000.1063,13.3077,39.7163,1000.1063
0.0035,34.7022,13.3151,38.7659,1000.0478,13.3085,39.7161,1000.0478
0.0035,34.7154,13.3170,38.7659,1000.1648,13.3089,39.7167,1000.1648
0.0035,34.7286,13.3131,38.7764,1000.3404,13.3026,39.7278,1000.3404
0.0035,34.7418,13.3092,38.8081,1000.1063,13.3018,39.7590,1000.1063
0.0035,34.7550,13.3033,38.8292,999.9893,13.2975,39.7796,999.9893
0.0035,34.7682,13.3052,38.8503,999.9893,13.2995,39.8013,999.9893
0.0035,34.7814,13.2993,38.8503,1000.1063,13.2920,39.8013,1000.1063
0.0036,34.7946,13.3033,38.8503,999.9893,13.2975,39.8012,999.9893
0.0036,34.8078,13.3033,38.8820,1000.1063,13.2959,39.8340,1000.1063
0.0036,34.8210,13.3013,38.8715,1000.2819,13.2916,39.8237,1000.2819
0.0036,34.8342,13.2974,38.9031,1000.1648,13.2893,39.8553,1000.1648
0.0036,34.8474,13.2974,38.9137,999.8723,13.2932,39.8650,999.8723
0.0036,34.8606,13.2974,38.9243,999.9893,13.2916,39.8762,999.9893
0.0036,34.8738,13.2974,38.9348,1000.0478,13.2908,39.8872,1000.0478
0.0036,34.8855,13.2954,38.9559,1000.1063,13.2881,39.9089,1000.1063
0.0036,34.8971,13.2934,38.9665,1000.2234,13.2845,39.9199,1000.2234
0.0036,34.9087,13.2954,38.9665,1000.1648,13.2873,39.9199,1000.1648
0.0036,34.9203,13.2934,38.9876,1000.1648,13.2853,39.9413,1000.1648
0.0036,34.9319,13.2895,38.9876,1000.0478,13.2830,39.9405,1000.0478
0.0036,34.9435,13.2836,39.0087,1000.1648,13.2755,39.9621,1000.1648
0.0036,34.9552,13.2856,39.0087,1000.1648,13.2775,39.9622,1000.1648
0.0036,34.9668,13.2797,39.0193,1000.1063,13.2724,39.9723,1000.1063
0.0036,34.9784,13.2836,39.0404,1000.2234,13.2747,39.9947,1000.2234
0.0036,34.9900,13.2836,39.0615,1000.1063,13.2763,40.0158,1000.1063
0.0036,35.0016,13.2757,39.0615,1000.3404,13.2652,40.0160,1000.3404
0.0036,35.0132,13.2816,39.0721,1000.1648,13.2735,40.0266,1000.1648
0.0036,35.0248,13.2757,39.0721,1000.1648,13.2676,40.0262,1000.1648
0.0037,35.0358,13.2718,39.1038,1000.0478,13.2653,40.0578,1000.0478
0.0037,35.0461,13.2797,39.1038,999.9308,13.2747,40.0579,999.9308
0.0037,35.0564,13.2777,39.1249,1000.1063,13.2704,40.0800,1000.1063
0.0037,35.0667,13.2757,39.1249,1000.0478,13.2692,40.0796,1000.0478
0.0037,35.0770,13.2718,39.1460,1000.1063,13.2645,40.1011,1000.1063
0.0037,35.0873,13.2738,39.1566,1000.1648,13.2657,40.1123,1000.1648
0.0037,35.0976,13.2679,39.1566,1000.1648,13.2598,40.1118,1000.1648
0.0037,35.1079,13.2738,39.1671,1000.1648,13.2657,40.1231,1000.1648
0.0037,35.1182,13.2679,39.1988,1000.0478,13.2614,40.1545,1000.0478
0.0037,35.1286,13.2679,39.1988,1000.1648,13.2598,40.1550,1000.1648
0.0037,35.1389,13.2659,39.1988,1000.3404,13.2554,40.1555,1000.3404
0.0037,35.1492,13.2620,39.2305,1000.3404,13.2515,40.1875,1000.3404
0.0037,35.1595,13.2581,39.2411,1000.2234,13.2491,40.1975,1000.2234
0.0037,35.1697,13.2541,39.2305,1000.1063,13.2468,40.1860,1000.1063
0.0037,35.1790,13.2561,39.2622,1000.2819,13.2464,40.2192,1000.2819
0.0037,35.1882,13.2561,39.2411,1000.2234,13.2472,40.1974,1000.2234
0.0037,35.1974,13.2600,39.2516,1000.0478,13.2535,40.2078,1000.0478
0.0037,35.2067,13.2522,39.2622,1000.2234,13.2433,40.2186,1000.2234
0.0037,35.2159,13.2502,39.2833,1000.1648,13.2421,40.2398,1000.1648
0.0037,35.2251,13.2541,39.2939,1000.2819,13.2444,40.2514,1000.2819
0.0037,35.2344,13.2522,39.2939,1000.1648,13.2440,40.2508,1000.1648
0.0038,35.2436,13.2482,39.3150,999.7553,13.2457,40.2705,999.7553
0.0038,35.2528,13.2463,39.3361,999.9893,13.2405,40.2928,999.9893
0.0038,35.2621,13.2443,39.3255,1000.0478,13.2378,40.2821,1000.0478
0.0038,35.2713,13.2443,39.3361,999.9893,13.2386,40.2926,999.9893
0.0038,35.2805,13.2423,39.3361,1000.1648,13.2342,40.2931,1000.1648
0.0038,35.2898,13.2463,39.3361,1000.1063,13.2389,40.2932,1000.1063
0.0038,35.2985,13.2463,39.3466,1000.1063,13.2389,40.3040,1000.1063
0.0038,35.3068,13.2423,39.3466,1000.1648,13.2342,40.3039,1000.1648
0.0038,35.3152,13.2364,39.3994,1000.2234,13.2275,40.3576,1000.2234
0.0038,35.3235,13.2345,39.3783,1000.1648,13.2264,40.3357,1000.1648
0.0038,35.3319,13.2364,39.3783,1000.1063,13.2291,40.3356,1000.1063
0.0038,35.3402,13.2364,39.3994,1000.2819,13.2267,40.3578,1000.2819
0.0038,35.3486,13.2384,39.3994,1000.2234,13.2295,40.3578,1000.2234
0.0038,35.3569,13.2345,39.4100,1000.2234,13.2256,40.3682,1000.2234
0.0038,35.3653,13.2364,39.4417,1000.2819,13.2267,40.4010,1000.2819
0.0038,35.3736,13.2305,39.4311,1000.2819,13.2208,40.3897,1000.2819
0.0038,35.3820,13.2305,39.4522,1000.2819,13.2208,40.4113,1000.2819
0.0038,35.3903,13.2286,39.4522,1000.2234,13.2197,40.4109,1000.2234
0.0038,35.3987,13.2266,39.4628,1000.2234,13.2177,40.4215,1000.2234
0.0039,35.4069,13.2207,39.4628,1000.1648,13.2126,40.4208,1000.1648
0.0039,35.4146,13.2266,39.4839,999.9893,13.2209,40.4422,999.9893
0.0039,35.4222,13.2188,39.4734,999.9893,13.2130,40.4308,999.9893
0.0039,35.4298,13.2129,39.4945,1000.2819,13.2031,40.4530,1000.2819
0.0039,35.4374,13.2207,39.4839,1000.3404,13.2102,40.4431,1000.3404
0.0039,35.4451,13.2148,39.5156,1000.1648,13.2067,40.4743,1000.1648
0.0039,35.4527,13.2148,39.5050,1000.0478,13.2083,40.4631,1000.0478
0.0039,35.4603,13.2129,39.5262,1000.2819,13.2031,40.4854,1000.2819
0.0039,35.4680,13.2129,39.5473,1000.2234,13.2039,40.5067,1000.2234
0.0039,35.4756,13.2148,39.5367,1000.2234,13.2059,40.4961,1000.2234
0.0039,35.4832,13.2148,39.5262,1000.1648,13.2067,40.4851,1000.1648
0.0039,35.4909,13.2148,39.5578,999.7553,13.2123,40.5159,999.7553
0.0039,35.4985,13.2148,39.5473,999.9308,13.2099,40.5058,999.9308
0.0039,35.5061,13.2148,39.5790,1000.2819,13.2051,40.5395,1000.2819
0.0039,35.5133,13.2148,39.5684,1000.2234,13.2059,40.5284,1000.2234
0.0039,35.5204,13.2109,39.5790,1000.1648,13.2028,40.5387,1000.1648
0.0039,35.5274,13.2089,39.5895,1000.1648,13.2008,40.5493,1000.1648
0.0039,35.5345,13.2089,39.6001,1000.0478,13.2024,40.5597,1000.0478
0.0039,35.5415,13.2070,39.6001,999.9893,13.2012,40.5593,999.9893
0.0039,35.5485,13.2070,39.6001,1000.2819,13.1973,40.5604,1000.2819
0.0040,35.5556,13.2050,39.6212,1000.1648,13.1969,40.5814,1000.1648
0.0040,35.5626,13.2070,39.6106,1000.1648,13.1988,40.5707,1000.1648
0.0040,35.5697,13.2070,39.6212,999.9893,13.2012,40.5809,999.9893
0.0040,35.5767,13.2030,39.6423,1000.0478,13.1965,40.6023,1000.0478
0.0040,35.5837,13.1971,39.6106,1000.2234,13.1882,40.5702,1000.2234
0.0040,35.5908,13.1971,39.6423,1000.3404,13.1866,40.6030,1000.3404
0.0040,35.5978,13.2030,39.6634,1000.2234,13.1941,40.6246,1000.2234
0.0040,35.6047,13.1971,39.6423,1000.1063,13.1898,40.6021,1000.1063
0.0040,35.6113,13.2011,39.6634,1000.0478,13.1945,40.6238,1000.0478
0.0040,35.6178,13.1971,39.6740,999.9893,13.1914,40.6340,999.9893
0.0040,35.6244,13.1971,39.6846,1000.3404,13.1866,40.6461,1000.3404
0.0040,35.6310,13.1991,39.6846,1000.1063,13.1918,40.6454,1000.1063
