****Header****
date 01/15/25 03:35:58
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   2
ClassID:	N/A
ClassName:	TP545HG10-8000011181
Eff:	   0.2119
Emissivity:	   1.0000
FF:	   0.8032
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5068
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9438
Iref1:	  13.6073
Iref2:	N/A
Isc:	  13.5993
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:35:58.216000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:35:58.445000
Pmax:	 546.0381
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1757.0000
Rs:	   0.2686
Rsh:  594.2501
Snr: A8C7A0F
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  26.7726
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.9909
Vpmax:	  42.1852
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 29c3c37c-aa32-4e07-9516-f8d38b15f57a

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0025,23.2975,13.5627,26.8121,1000.0478,13.5516,27.6383,1000.0478
0.0025,23.4235,13.5627,26.9177,999.9893,13.5524,27.7460,999.9893
0.0025,23.5494,13.5647,27.0550,1000.0478,13.5536,27.8865,1000.0478
0.0025,23.6753,13.5607,27.1922,1000.0478,13.5496,28.0264,1000.0478
0.0025,23.8013,13.5588,27.3295,1000.0478,13.5477,28.1665,1000.0478
0.0025,23.9272,13.5627,27.4457,1000.1063,13.5508,28.2856,1000.1063
0.0025,24.0519,13.5607,27.5724,1000.1063,13.5488,28.4149,1000.1063
0.0025,24.1669,13.5588,27.6991,1000.2234,13.5453,28.5446,1000.2234
0.0025,24.2819,13.5588,27.8153,1000.2819,13.5445,28.6634,1000.2819
0.0025,24.3969,13.5568,27.9314,1000.1648,13.5441,28.7815,1000.1648
0.0025,24.5119,13.5548,28.0793,1000.1063,13.5429,28.9321,1000.1063
0.0025,24.6269,13.5568,28.2060,1000.1063,13.5449,29.0617,1000.1063
0.0025,24.7419,13.5568,28.3116,1000.2234,13.5433,29.1700,1000.2234
0.0025,24.8569,13.5588,28.4489,1000.2234,13.5453,29.3103,1000.2234
0.0025,24.9719,13.5666,28.5756,1000.1063,13.5547,29.4399,1000.1063
0.0026,25.0869,13.5568,28.6917,1000.1063,13.5449,29.5578,1000.1063
0.0026,25.2019,13.5588,28.7973,999.8723,13.5501,29.6649,999.8723
0.0026,25.3169,13.5607,28.9029,1000.1063,13.5488,29.7738,1000.1063
0.0026,25.4319,13.5548,29.0191,1000.0478,13.5437,29.8917,1000.0478
0.0026,25.5469,13.5548,29.1458,1000.1063,13.5429,30.0214,1000.1063
0.0026,25.6542,13.5607,29.2514,1000.2234,13.5472,30.1301,1000.2234
0.0026,25.7576,13.5588,29.3676,1000.4574,13.5421,30.2495,1000.4574
0.0026,25.8611,13.5548,29.4732,1000.3404,13.5397,30.3566,1000.3404
0.0026,25.9645,13.5607,29.5999,1000.3404,13.5456,30.4865,1000.3404
0.0026,26.0680,13.5568,29.7160,1000.3404,13.5417,30.6048,1000.3404
0.0026,26.1714,13.5568,29.8216,1000.4574,13.5401,30.7131,1000.4574
0.0026,26.2749,13.5607,29.9378,1000.3989,13.5448,30.8318,1000.3989
0.0026,26.3783,13.5568,30.0328,1000.3989,13.5409,30.9285,1000.3989
0.0026,26.4818,13.5568,30.1490,1000.3404,13.5417,31.0470,1000.3404
0.0026,26.5852,13.5588,30.2440,1000.3989,13.5429,31.1444,1000.3989
0.0026,26.6886,13.5568,30.3180,1000.4574,13.5401,31.2199,1000.4574
0.0026,26.7921,13.5529,30.4447,1000.2819,13.5386,31.3484,1000.2819
0.0026,26.8955,13.5509,30.5292,1000.1648,13.5382,31.4341,1000.1648
0.0026,26.9965,13.5509,30.6559,1000.2234,13.5374,31.5637,1000.2234
0.0026,27.0883,13.5470,30.7298,1000.3989,13.5311,31.6396,1000.3989
0.0027,27.1801,13.5489,30.8671,1000.2234,13.5354,31.7793,1000.2234
0.0027,27.2720,13.5489,30.9727,1000.2234,13.5354,31.8871,1000.2234
0.0027,27.3638,13.5509,31.0888,1000.1648,13.5382,32.0057,1000.1648
0.0027,27.4557,13.5529,31.1733,1000.2819,13.5386,32.0926,1000.2819
0.0027,27.5475,13.5489,31.2789,1000.2234,13.5354,32.1999,1000.2234
0.0027,27.6394,13.5509,31.3634,1000.3404,13.5358,32.2868,1000.3404
0.0027,27.7312,13.5548,31.4690,1000.2819,13.5405,32.3947,1000.2819
0.0027,27.8231,13.5529,31.5323,1000.3404,13.5378,32.4595,1000.3404
0.0027,27.9149,13.5588,31.6485,1000.3989,13.5429,32.5788,1000.3989
0.0027,28.0068,13.5588,31.7435,1000.1063,13.5469,32.6748,1000.1063
0.0027,28.0986,13.5548,31.8280,1000.1648,13.5421,32.7610,1000.1648
0.0027,28.1904,13.5548,31.9125,1000.3989,13.5390,32.8481,1000.3989
0.0027,28.2737,13.5470,32.0287,1000.2234,13.5335,32.9655,1000.2234
0.0027,28.3543,13.5529,32.1026,1000.3989,13.5370,33.0421,1000.3989
0.0027,28.4349,13.5529,32.2082,1000.2819,13.5386,33.1495,1000.2819
0.0027,28.5156,13.5509,32.2927,1000.3404,13.5358,33.2358,1000.3404
0.0027,28.5962,13.5470,32.3666,1000.2234,13.5335,33.3106,1000.2234
0.0027,28.6769,13.5489,32.4827,1000.2819,13.5346,33.4296,1000.2819
0.0027,28.7575,13.5489,32.5672,1000.3404,13.5339,33.5161,1000.3404
0.0027,28.8382,13.5489,32.6517,1000.3989,13.5331,33.6026,1000.3989
0.0027,28.9188,13.5430,32.7362,1000.3404,13.5280,33.6882,1000.3404
0.0028,28.9994,13.5470,32.7890,1000.2234,13.5335,33.7420,1000.2234
0.0028,29.0801,13.5470,32.9051,1000.0478,13.5359,33.8600,1000.0478
0.0028,29.1607,13.5489,32.9790,1000.2234,13.5354,33.9363,1000.2234
0.0028,29.2414,13.5489,33.0318,1000.0478,13.5378,33.9896,1000.0478
0.0028,29.3186,13.5470,33.1058,1000.2234,13.5335,34.0655,1000.2234
0.0028,29.3888,13.5489,33.2114,1000.2234,13.5354,34.1735,1000.2234
0.0028,29.4589,13.5470,33.2958,1000.1648,13.5343,34.2594,1000.1648
0.0028,29.5291,13.5450,33.3592,1000.1648,13.5323,34.3240,1000.1648
0.0028,29.5993,13.5430,33.4437,1000.3404,13.5280,34.4108,1000.3404
0.0028,29.6694,13.5470,33.5282,1000.1063,13.5351,34.4965,1000.1063
0.0028,29.7396,13.5470,33.6126,1000.0478,13.5359,34.5826,1000.0478
0.0028,29.8097,13.5489,33.6760,1000.1063,13.5370,34.6476,1000.1063
0.0028,29.8799,13.5529,33.7394,1000.1063,13.5410,34.7127,1000.1063
0.0028,29.9500,13.5489,33.8133,1000.1063,13.5370,34.7879,1000.1063
0.0028,30.0202,13.5470,33.8978,1000.3989,13.5311,34.8750,1000.3989
0.0028,30.0903,13.5430,33.9611,1000.2819,13.5288,34.9390,1000.2819
0.0028,30.1605,13.5470,34.0139,1000.0478,13.5359,34.9924,1000.0478
0.0028,30.2306,13.5430,34.0984,1000.1063,13.5311,35.0786,1000.1063
0.0028,30.2924,13.5391,34.1829,1000.1648,13.5264,35.1648,1000.1648
0.0029,30.3530,13.5470,34.2251,1000.2819,13.5327,35.2090,1000.2819
0.0029,30.4136,13.5450,34.3201,1000.0478,13.5339,35.3050,1000.0478
0.0029,30.4742,13.5470,34.3835,1000.1063,13.5351,35.3701,1000.1063
0.0029,30.5348,13.5470,34.4257,1000.0478,13.5359,35.4130,1000.0478
0.0029,30.5953,13.5430,34.4891,1000.0478,13.5319,35.4774,1000.0478
0.0029,30.6559,13.5489,34.5630,1000.1648,13.5362,35.5538,1000.1648
0.0029,30.7165,13.5430,34.6158,999.9893,13.5327,35.6066,999.9893
0.0029,30.7771,13.5430,34.6686,1000.2234,13.5295,35.6614,1000.2234
0.0029,30.8377,13.5430,34.7531,1000.0478,13.5319,35.7470,1000.0478
0.0029,30.8982,13.5391,34.8165,999.9308,13.5296,35.8110,999.9308
0.0029,30.9588,13.5430,34.8798,999.9893,13.5327,35.8762,999.9893
0.0029,31.0194,13.5430,34.9221,1000.1063,13.5311,35.9198,1000.1063
0.0029,31.0763,13.5391,35.0065,1000.0478,13.5280,36.0056,1000.0478
0.0029,31.1284,13.5332,35.0699,1000.1063,13.5213,36.0700,1000.1063
0.0029,31.1804,13.5391,35.1121,1000.2819,13.5248,36.1143,1000.2819
0.0029,31.2324,13.5391,35.1755,999.9893,13.5288,36.1779,999.9893
0.0029,31.2844,13.5372,35.2177,999.9893,13.5268,36.2209,999.9893
0.0029,31.3364,13.5352,35.2917,1000.1648,13.5225,36.2969,1000.1648
0.0029,31.3885,13.5352,35.3445,1000.3989,13.5193,36.3516,1000.3989
0.0029,31.4405,13.5313,35.3973,1000.2819,13.5170,36.4048,1000.2819
0.0029,31.4925,13.5391,35.4289,1000.2234,13.5256,36.4376,1000.2234
0.0030,31.5445,13.5313,35.5029,1000.1063,13.5193,36.5120,1000.1063
0.0030,31.5965,13.5313,35.5451,1000.3404,13.5162,36.5560,1000.3404
0.0030,31.6486,13.5352,35.6085,1000.2819,13.5209,36.6208,1000.2819
0.0030,31.7006,13.5352,35.6718,1000.1063,13.5233,36.6849,1000.1063
0.0030,31.7526,13.5391,35.7035,1000.2234,13.5256,36.7180,1000.2234
0.0030,31.7973,13.5313,35.7563,1000.2234,13.5178,36.7713,1000.2234
0.0030,31.8418,13.5293,35.7985,1000.1063,13.5174,36.8139,1000.1063
0.0030,31.8862,13.5293,35.8513,1000.2819,13.5150,36.8684,1000.2819
0.0030,31.9307,13.5332,35.9253,1000.3989,13.5173,36.9447,1000.3989
0.0030,31.9752,13.5234,35.9358,1000.2234,13.5099,36.9540,1000.2234
0.0030,32.0197,13.5293,36.0203,1000.0478,13.5182,37.0401,1000.0478
0.0030,32.0642,13.5313,36.0520,1000.2234,13.5178,37.0733,1000.2234
0.0030,32.1087,13.5313,36.0836,1000.2819,13.5170,37.1059,1000.2819
0.0030,32.1532,13.5254,36.1576,1000.2234,13.5119,37.1807,1000.2234
0.0030,32.1977,13.5234,36.1787,1000.2234,13.5099,37.2021,1000.2234
0.0030,32.2422,13.5254,36.2315,1000.2819,13.5111,37.2564,1000.2819
0.0030,32.2867,13.5214,36.2632,1000.2819,13.5071,37.2884,1000.2819
0.0030,32.3312,13.5214,36.3160,1000.3404,13.5063,37.3426,1000.3404
0.0030,32.3722,13.5175,36.3688,1000.2234,13.5040,37.3957,1000.2234
0.0031,32.4102,13.5175,36.4004,1000.3989,13.5016,37.4287,1000.3989
0.0031,32.4481,13.5155,36.4532,1000.1063,13.5036,37.4814,1000.1063
0.0031,32.4861,13.5175,36.5060,1000.2819,13.5032,37.5362,1000.2819
0.0031,32.5241,13.5136,36.5272,1000.3404,13.4985,37.5576,1000.3404
0.0031,32.5620,13.5175,36.5800,1000.1063,13.5056,37.6110,1000.1063
0.0031,32.6000,13.5155,36.6222,1000.2819,13.5012,37.6546,1000.2819
0.0031,32.6380,13.5155,36.6328,1000.2819,13.5012,37.6654,1000.2819
0.0031,32.6759,13.5214,36.6856,1000.1648,13.5087,37.7194,1000.1648
0.0031,32.7139,13.5175,36.7172,1000.2234,13.5040,37.7516,1000.2234
0.0031,32.7519,13.5116,36.7700,1000.2819,13.4973,37.8053,1000.2819
0.0031,32.7898,13.5077,36.8017,1000.3404,13.4926,37.8376,1000.3404
0.0031,32.8278,13.5096,36.8440,1000.3404,13.4945,37.8809,1000.3404
0.0031,32.8653,13.5057,36.8968,1000.4574,13.4890,37.9349,1000.4574
0.0031,32.8977,13.5018,36.9179,1000.2234,13.4883,37.9553,1000.2234
0.0031,32.9300,13.5018,36.9707,1000.3989,13.4859,38.0099,1000.3989
0.0031,32.9624,13.5037,36.9918,1000.3404,13.4886,38.0314,1000.3404
0.0031,32.9948,13.4978,37.0446,1000.2234,13.4843,38.0844,1000.2234
0.0031,33.0272,13.4978,37.0552,1000.2234,13.4843,38.0952,1000.2234
0.0031,33.0595,13.4919,37.1080,1000.2819,13.4777,38.1489,1000.2819
0.0031,33.0919,13.4978,37.1291,1000.2819,13.4835,38.1709,1000.2819
0.0032,33.1243,13.5018,37.1713,1000.0478,13.4907,38.2135,1000.0478
0.0032,33.1566,13.4978,37.2030,1000.1063,13.4859,38.2458,1000.1063
0.0032,33.1890,13.4919,37.2241,1000.4574,13.4753,38.2682,1000.4574
0.0032,33.2214,13.4919,37.2558,1000.2234,13.4784,38.2997,1000.2234
0.0032,33.2537,13.4919,37.2980,1000.3404,13.4769,38.3432,1000.3404
0.0032,33.2861,13.4919,37.3403,1000.3989,13.4761,38.3866,1000.3989
0.0032,33.3155,13.4880,37.3508,1000.2234,13.4745,38.3964,1000.2234
0.0032,33.3431,13.4841,37.3931,1000.2819,13.4698,38.4395,1000.2819
0.0032,33.3707,13.4821,37.4353,1000.3989,13.4662,38.4829,1000.3989
0.0032,33.3983,13.4841,37.4564,1000.3404,13.4690,38.5044,1000.3404
0.0032,33.4259,13.4821,37.4881,1000.1648,13.4694,38.5359,1000.1648
0.0032,33.4535,13.4743,37.5198,1000.3404,13.4592,38.5683,1000.3404
0.0032,33.4811,13.4782,37.5409,999.9893,13.4679,38.5889,999.9893
0.0032,33.5088,13.4743,37.5620,1000.0478,13.4631,38.6104,1000.0478
0.0032,33.5364,13.4743,37.5832,1000.1648,13.4616,38.6324,1000.1648
0.0032,33.5640,13.4743,37.6254,1000.3404,13.4592,38.6762,1000.3404
0.0032,33.5916,13.4743,37.6465,1000.2819,13.4600,38.6975,1000.2819
0.0032,33.6192,13.4664,37.6782,1000.0478,13.4553,38.7284,1000.0478
0.0032,33.6468,13.4625,37.6887,1000.2819,13.4482,38.7397,1000.2819
0.0032,33.6737,13.4605,37.7204,1000.0478,13.4494,38.7711,1000.0478
0.0032,33.6973,13.4605,37.7627,1000.3404,13.4454,38.8153,1000.3404
0.0033,33.7209,13.4546,37.7943,1000.1063,13.4427,38.8463,1000.1063
0.0033,33.7445,13.4546,37.8155,1000.2819,13.4403,38.8685,1000.2819
0.0033,33.7681,13.4487,37.8471,1000.1063,13.4368,38.8998,1000.1063
0.0033,33.7917,13.4487,37.8471,1000.0478,13.4376,38.8995,1000.0478
0.0033,33.8153,13.4428,37.8894,1000.2234,13.4293,38.9429,1000.2234
0.0033,33.8389,13.4448,37.9105,1000.2234,13.4313,38.9646,1000.2234
0.0033,33.8625,13.4448,37.9422,1000.2819,13.4305,38.9972,1000.2819
0.0033,33.8861,13.4428,37.9633,1000.2819,13.4285,39.0186,1000.2819
0.0033,33.9097,13.4428,37.9739,1000.2234,13.4293,39.0291,1000.2234
0.0033,33.9334,13.4448,38.0055,1000.1063,13.4329,39.0612,1000.1063
0.0033,33.9570,13.4389,38.0055,1000.2234,13.4254,39.0612,1000.2234
0.0033,33.9806,13.4349,38.0372,1000.2234,13.4215,39.0932,1000.2234
0.0033,34.0017,13.4310,38.0583,999.9893,13.4207,39.1136,999.9893
0.0033,34.0219,13.4369,38.1111,1000.1648,13.4242,39.1687,1000.1648
0.0033,34.0422,13.4291,38.1111,1000.2819,13.4148,39.1685,1000.2819
0.0033,34.0624,13.4271,38.1323,1000.3404,13.4120,39.1901,1000.3404
0.0033,34.0827,13.4212,38.1639,1000.1648,13.4085,39.2213,1000.1648
0.0033,34.1029,13.4212,38.1851,1000.2234,13.4077,39.2431,1000.2234
0.0033,34.1232,13.4291,38.2062,1000.1063,13.4171,39.2649,1000.1063
0.0034,34.1434,13.4232,38.2273,1000.1648,13.4105,39.2862,1000.1648
0.0034,34.1637,13.4232,38.2484,1000.1063,13.4113,39.3076,1000.1063
0.0034,34.1839,13.4232,38.2590,1000.0478,13.4120,39.3181,1000.0478
0.0034,34.2042,13.4232,38.2801,1000.2234,13.4097,39.3403,1000.2234
0.0034,34.2244,13.4232,38.2907,1000.3404,13.4081,39.3516,1000.3404
0.0034,34.2447,13.4192,38.3329,1000.3404,13.4041,39.3944,1000.3404
0.0034,34.2641,13.4192,38.3329,1000.1648,13.4065,39.3937,1000.1648
0.0034,34.2815,13.4192,38.3435,1000.3404,13.4041,39.4052,1000.3404
0.0034,34.2990,13.4173,38.3646,1000.1648,13.4046,39.4259,1000.1648
0.0034,34.3164,13.4094,38.3963,1000.2234,13.3959,39.4579,1000.2234
0.0034,34.3339,13.4055,38.4174,1000.3989,13.3896,39.4798,1000.3989
0.0034,34.3513,13.4055,38.4279,1000.3989,13.3896,39.4906,1000.3989
0.0034,34.3688,13.3996,38.4596,1000.2819,13.3853,39.5220,1000.2819
0.0034,34.3862,13.3937,38.4596,1000.1063,13.3818,39.5209,1000.1063
0.0034,34.4037,13.3956,38.4913,1000.3404,13.3806,39.5543,1000.3404
0.0034,34.4211,13.3956,38.5124,1000.2234,13.3821,39.5754,1000.2234
0.0034,34.4385,13.3976,38.5230,1000.2234,13.3841,39.5864,1000.2234
0.0034,34.4560,13.3976,38.5335,1000.2819,13.3833,39.5974,1000.2819
0.0034,34.4734,13.3996,38.5758,1000.3404,13.3845,39.6409,1000.3404
0.0034,34.4909,13.3917,38.5547,1000.2819,13.3774,39.6185,1000.2819
0.0034,34.5064,13.3937,38.5863,1000.1648,13.3810,39.6506,1000.1648
0.0035,34.5215,13.3937,38.5969,1000.2819,13.3794,39.6618,1000.2819
0.0035,34.5366,13.3878,38.6286,1000.2234,13.3743,39.6934,1000.2234
0.0035,34.5517,13.3878,38.6286,1000.2819,13.3735,39.6937,1000.2819
0.0035,34.5669,13.3838,38.6497,1000.1648,13.3711,39.7145,1000.1648
0.0035,34.5820,13.3838,38.6603,1000.1063,13.3719,39.7251,1000.1063
0.0035,34.5971,13.3780,38.6603,1000.1648,13.3653,39.7248,1000.1648
0.0035,34.6122,13.3760,38.7025,1000.0478,13.3649,39.7674,1000.0478
0.0035,34.6273,13.3760,38.7025,1000.2234,13.3625,39.7680,1000.2234
0.0035,34.6425,13.3760,38.7342,1000.2819,13.3617,39.8006,1000.2819
0.0035,34.6576,13.3760,38.7342,1000.2819,13.3617,39.8006,1000.2819
0.0035,34.6727,13.3740,38.7553,1000.1648,13.3613,39.8216,1000.1648
0.0035,34.6878,13.3760,38.7659,1000.1063,13.3641,39.8323,1000.1063
0.0035,34.7022,13.3681,38.7975,999.9893,13.3578,39.8636,999.9893
0.0035,34.7154,13.3681,38.7870,1000.1648,13.3554,39.8535,1000.1648
0.0035,34.7286,13.3701,38.8187,1000.1063,13.3582,39.8858,1000.1063
0.0035,34.7418,13.3642,38.8398,1000.1063,13.3523,39.9069,1000.1063
0.0035,34.7550,13.3622,38.8292,1000.3404,13.3471,39.8968,1000.3404
0.0035,34.7682,13.3603,38.8609,1000.2819,13.3460,39.9288,1000.2819
0.0035,34.7814,13.3603,38.8609,1000.2234,13.3468,39.9285,1000.2234
0.0036,34.7946,13.3642,38.8820,1000.2819,13.3499,39.9506,1000.2819
0.0036,34.8078,13.3662,38.8926,1000.3404,13.3511,39.9618,1000.3404
0.0036,34.8210,13.3662,38.9243,1000.2819,13.3519,39.9939,1000.2819
0.0036,34.8342,13.3603,38.9137,1000.2234,13.3468,39.9825,1000.2234
0.0036,34.8474,13.3563,38.9137,1000.2234,13.3428,39.9822,1000.2234
0.0036,34.8606,13.3504,38.9348,1000.2819,13.3361,40.0035,1000.2819
0.0036,34.8738,13.3544,38.9559,1000.2819,13.3401,40.0254,1000.2819
0.0036,34.8855,13.3524,38.9876,999.9308,13.3429,40.0563,999.9308
0.0036,34.8971,13.3504,38.9876,1000.1063,13.3385,40.0568,1000.1063
0.0036,34.9087,13.3485,38.9876,1000.3404,13.3334,40.0575,1000.3404
0.0036,34.9203,13.3485,39.0087,1000.1648,13.3358,40.0784,1000.1648
0.0036,34.9319,13.3465,39.0087,1000.2819,13.3322,40.0787,1000.2819
0.0036,34.9435,13.3465,39.0299,1000.0478,13.3354,40.0994,1000.0478
0.0036,34.9552,13.3426,39.0299,1000.1063,13.3307,40.0993,1000.1063
0.0036,34.9668,13.3445,39.0404,1000.2234,13.3310,40.1106,1000.2234
0.0036,34.9784,13.3426,39.0721,1000.1648,13.3299,40.1426,1000.1648
0.0036,34.9900,13.3406,39.0932,1000.3404,13.3255,40.1647,1000.3404
0.0036,35.0016,13.3406,39.0932,1000.1063,13.3287,40.1638,1000.1063
0.0036,35.0132,13.3367,39.0932,1000.0478,13.3256,40.1633,1000.0478
0.0036,35.0248,13.3386,39.1038,1000.1063,13.3267,40.1745,1000.1063
0.0037,35.0358,13.3347,39.1249,1000.0478,13.3236,40.1955,1000.0478
0.0037,35.0461,13.3327,39.1355,999.9893,13.3224,40.2059,999.9893
0.0037,35.0564,13.3367,39.1355,1000.0478,13.3256,40.2064,1000.0478
0.0037,35.0667,13.3308,39.1566,999.9893,13.3205,40.2273,999.9893
0.0037,35.0770,13.3288,39.1566,999.8138,13.3209,40.2265,999.8138
0.0037,35.0873,13.3249,39.1777,999.9893,13.3146,40.2484,999.9893
0.0037,35.0976,13.3269,39.1883,999.9893,13.3165,40.2594,999.9893
0.0037,35.1079,13.3269,39.1883,1000.1063,13.3149,40.2598,1000.1063
0.0037,35.1182,13.3229,39.2094,1000.1648,13.3102,40.2813,1000.1648
0.0037,35.1286,13.3249,39.2094,1000.0478,13.3138,40.2810,1000.0478
0.0037,35.1389,13.3210,39.2199,999.9308,13.3114,40.2910,999.9308
0.0037,35.1492,13.3210,39.2411,999.9893,13.3106,40.3128,999.9893
0.0037,35.1595,13.3229,39.2411,999.9308,13.3134,40.3128,999.9308
0.0037,35.1697,13.3190,39.2516,999.9893,13.3087,40.3235,999.9893
0.0037,35.1790,13.3111,39.2622,1000.0478,13.3000,40.3338,1000.0478
0.0037,35.1882,13.3111,39.2833,999.9893,13.3008,40.3552,999.9893
0.0037,35.1974,13.3131,39.2622,1000.2819,13.2988,40.3348,1000.2819
0.0037,35.2067,13.3072,39.2833,999.9893,13.2969,40.3549,999.9893
0.0037,35.2159,13.3111,39.2939,1000.1063,13.2992,40.3664,1000.1063
0.0037,35.2251,13.3111,39.3044,1000.2234,13.2976,40.3776,1000.2234
0.0037,35.2344,13.3131,39.3150,999.9308,13.3036,40.3875,999.9308
0.0038,35.2436,13.3131,39.3255,999.9308,13.3036,40.3983,999.9308
0.0038,35.2528,13.3170,39.3361,1000.1648,13.3043,40.4102,1000.1648
0.0038,35.2621,13.3092,39.3361,1000.0478,13.2981,40.4092,1000.0478
0.0038,35.2713,13.3013,39.3572,1000.0478,13.2902,40.4301,1000.0478
0.0038,35.2805,13.3033,39.3572,999.9893,13.2930,40.4301,999.9893
0.0038,35.2898,13.3033,39.3678,1000.0478,13.2922,40.4411,1000.0478
0.0038,35.2985,13.2974,39.3783,999.9308,13.2879,40.4510,999.9308
0.0038,35.3068,13.2993,39.3994,999.8723,13.2906,40.4725,999.8723
0.0038,35.3152,13.2974,39.3889,1000.1063,13.2855,40.4624,1000.1063
0.0038,35.3235,13.2974,39.3994,1000.1648,13.2847,40.4734,1000.1648
0.0038,35.3319,13.3013,39.4100,1000.0478,13.2902,40.4840,1000.0478
0.0038,35.3402,13.3013,39.4311,999.9893,13.2910,40.5054,999.9893
0.0038,35.3486,13.2974,39.4100,999.8723,13.2886,40.4831,999.8723
0.0038,35.3569,13.2954,39.4206,999.8723,13.2867,40.4937,999.8723
0.0038,35.3653,13.2915,39.4417,999.9893,13.2812,40.5154,999.9893
0.0038,35.3736,13.2934,39.4522,999.9308,13.2839,40.5261,999.9308
0.0038,35.3820,13.2895,39.4734,999.9308,13.2800,40.5474,999.9308
0.0038,35.3903,13.2875,39.4839,999.9893,13.2772,40.5582,999.9893
0.0038,35.3987,13.2915,39.4734,1000.0478,13.2804,40.5480,1000.0478
0.0039,35.4069,13.2875,39.4734,1000.2819,13.2732,40.5485,1000.2819
0.0039,35.4146,13.2895,39.4839,1000.2234,13.2760,40.5592,1000.2234
0.0039,35.4222,13.2836,39.5262,1000.1648,13.2709,40.6017,1000.1648
0.0039,35.4298,13.2875,39.5156,1000.0478,13.2764,40.5908,1000.0478
0.0039,35.4374,13.2895,39.5156,1000.0478,13.2784,40.5910,1000.0478
0.0039,35.4451,13.2836,39.5367,1000.0478,13.2725,40.6121,1000.0478
0.0039,35.4527,13.2856,39.5473,1000.0478,13.2745,40.6230,1000.0478
0.0039,35.4603,13.2816,39.5262,1000.1648,13.2689,40.6016,1000.1648
0.0039,35.4680,13.2816,39.5262,1000.0478,13.2705,40.6011,1000.0478
0.0039,35.4756,13.2718,39.5473,1000.1648,13.2591,40.6223,1000.1648
0.0039,35.4832,13.2738,39.5473,999.9308,13.2643,40.6216,999.9308
0.0039,35.4909,13.2757,39.5684,999.9893,13.2654,40.6436,999.9893
0.0039,35.4985,13.2679,39.5473,1000.1648,13.2552,40.6220,1000.1648
0.0039,35.5061,13.2659,39.6001,1000.0478,13.2548,40.6754,1000.0478
0.0039,35.5133,13.2699,39.5790,999.8723,13.2611,40.6535,999.8723
0.0039,35.5204,13.2718,39.6106,999.8723,13.2631,40.6860,999.8723
0.0039,35.5274,13.2738,39.6106,999.9893,13.2635,40.6866,999.9893
0.0039,35.5345,13.2718,39.6106,1000.1063,13.2599,40.6868,1000.1063
0.0039,35.5415,13.2699,39.6001,1000.3404,13.2548,40.6768,1000.3404
0.0039,35.5485,13.2699,39.6318,1000.2234,13.2564,40.7087,1000.2234
0.0040,35.5556,13.2679,39.6318,1000.1648,13.2552,40.7083,1000.1648
0.0040,35.5626,13.2659,39.6318,1000.1648,13.2532,40.7082,1000.1648
0.0040,35.5697,13.2699,39.6318,1000.0478,13.2587,40.7080,1000.0478
0.0040,35.5767,13.2620,39.6318,1000.0478,13.2509,40.7074,1000.0478
0.0040,35.5837,13.2659,39.6529,999.9308,13.2564,40.7289,999.9308
0.0040,35.5908,13.2659,39.6634,1000.1648,13.2532,40.7405,1000.1648
0.0040,35.5978,13.2640,39.6634,1000.1063,13.2521,40.7401,1000.1063
0.0040,35.6047,13.2620,39.6634,1000.0478,13.2509,40.7398,1000.0478
0.0040,35.6113,13.2620,39.6529,999.8723,13.2533,40.7283,999.8723
0.0040,35.6178,13.2561,39.6740,1000.1063,13.2442,40.7503,1000.1063
0.0040,35.6244,13.2522,39.6846,1000.1648,13.2395,40.7610,1000.1648
0.0040,35.6310,13.2522,39.6951,1000.1063,13.2403,40.7716,1000.1063
0.0040,35.6375,13.2522,39.7162,999.9893,13.2419,40.7927,999.9893
0.0040,35.6441,13.2502,39.7268,999.8723,13.2415,40.8029,999.8723
0.0040,35.6506,13.2522,39.7268,999.9308,13.2426,40.8033,999.9308
0.0040,35.6572,13.2541,39.7479,1000.2234,13.2406,40.8261,1000.2234
