****Header****
date 01/15/25 05:01:00
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   3
ClassID:	N/A
ClassName:	TP550HG10-8000011180
Eff:	   0.2137
Emissivity:	   1.0000
FF:	   0.8075
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5270
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9666
Iref1:	  13.5851
Iref2:	N/A
Isc:	  13.5734
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0016
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 05:01:00.464000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 05:01:00.657000
Pmax:	 550.8111
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1668.0000
Rs:	   0.2593
Rsh:  525.7810
Snr: A8C7A1F
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  24.1589
TempMC:	  23.9457
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.2525
Vpmax:	  42.4793
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 217cfb7c-9f1a-488b-bcb2-6b6ff9eaa365

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0028,30.0202,13.4900,33.8872,1000.2819,13.4911,34.4765,1000.2819
0.0028,30.0903,13.4860,33.9400,1000.2234,13.4880,34.5299,1000.2234
0.0028,30.1605,13.4860,34.0139,1000.2234,13.4880,34.6054,1000.2234
0.0028,30.2306,13.4919,34.0773,1000.1063,13.4955,34.6701,1000.1063
0.0028,30.2924,13.4880,34.1618,1000.2234,13.4899,34.7565,1000.2234
0.0029,30.3530,13.4860,34.2357,1000.1063,13.4896,34.8314,1000.1063
0.0029,30.4136,13.4919,34.2779,1000.1063,13.4955,34.8750,1000.1063
0.0029,30.4742,13.4939,34.3518,1000.1063,13.4974,34.9507,1000.1063
0.0029,30.5348,13.4900,34.4257,999.9893,13.4951,35.0254,999.9893
0.0029,30.5953,13.4900,34.4997,1000.2234,13.4919,35.1017,1000.2234
0.0029,30.6559,13.4900,34.5841,1000.1648,13.4927,35.1878,1000.1648
0.0029,30.7165,13.4919,34.6264,1000.1063,13.4955,35.2309,1000.1063
0.0029,30.7771,13.4900,34.6686,1000.1063,13.4935,35.2738,1000.1063
0.0029,30.8377,13.4880,34.7425,1000.1648,13.4907,35.3494,1000.1648
0.0029,30.8982,13.4919,34.8270,1000.0478,13.4963,35.4355,1000.0478
0.0029,30.9588,13.4939,34.8904,1000.0478,13.4982,35.5004,1000.0478
0.0029,31.0194,13.4880,34.9326,999.9308,13.4939,35.5427,999.9308
0.0029,31.0763,13.4900,34.9960,1000.2234,13.4919,35.6085,1000.2234
0.0029,31.1284,13.4880,35.0488,999.9893,13.4931,35.6615,999.9893
0.0029,31.1804,13.4880,35.1121,1000.0478,13.4923,35.7264,1000.0478
0.0029,31.2324,13.4880,35.1755,1000.0478,13.4923,35.7911,1000.0478
0.0029,31.2844,13.4900,35.2389,999.8138,13.4975,35.8551,999.8138
0.0029,31.3364,13.4900,35.2811,999.9308,13.4959,35.8987,999.9308
0.0029,31.3885,13.4900,35.3233,999.9308,13.4959,35.9418,999.9308
0.0029,31.4405,13.4939,35.3973,1000.1063,13.4974,36.0182,1000.1063
0.0029,31.4925,13.4900,35.4712,1000.1063,13.4935,36.0934,1000.1063
0.0030,31.5445,13.4841,35.5029,999.9893,13.4892,36.1249,999.9893
0.0030,31.5965,13.4900,35.5662,1000.2234,13.4919,36.1908,1000.2234
0.0030,31.6486,13.4880,35.5873,1000.0478,13.4923,36.2116,1000.0478
0.0030,31.7006,13.4860,35.6613,1000.0478,13.4904,36.2870,1000.0478
0.0030,31.7526,13.4821,35.7246,999.9893,13.4872,36.3511,999.9893
0.0030,31.7973,13.4860,35.7457,1000.1063,13.4896,36.3734,1000.1063
0.0030,31.8418,13.4860,35.8197,1000.4574,13.4848,36.4501,1000.4574
0.0030,31.8862,13.4939,35.8619,1000.3404,13.4943,36.4935,1000.3404
0.0030,31.9307,13.4880,35.8936,1000.3989,13.4876,36.5256,1000.3989
0.0030,31.9752,13.4900,35.9464,1000.4574,13.4887,36.5799,1000.4574
0.0030,32.0197,13.4880,36.0308,1000.2234,13.4899,36.6651,1000.2234
0.0030,32.0642,13.4900,36.0625,1000.3404,13.4903,36.6981,1000.3404
0.0030,32.1087,13.4860,36.1048,1000.2819,13.4872,36.7407,1000.2819
0.0030,32.1532,13.4841,36.1364,1000.3404,13.4844,36.7731,1000.3404
0.0030,32.1977,13.4821,36.1892,1000.1648,13.4848,36.8262,1000.1648
0.0030,32.2422,13.4821,36.2315,1000.3404,13.4825,36.8700,1000.3404
0.0030,32.2867,13.4841,36.2737,1000.1648,13.4868,36.9126,1000.1648
0.0030,32.3312,13.4802,36.3371,1000.3989,13.4797,36.9779,1000.3989
0.0030,32.3722,13.4841,36.3582,1000.4574,13.4828,36.9999,1000.4574
0.0031,32.4102,13.4802,36.4110,1000.2819,13.4813,37.0529,1000.2819
0.0031,32.4481,13.4821,36.4427,1000.3404,13.4825,37.0856,1000.3404
0.0031,32.4861,13.4782,36.4955,1000.3989,13.4777,37.1395,1000.3989
0.0031,32.5241,13.4762,36.5377,1000.3404,13.4766,37.1822,1000.3404
0.0031,32.5620,13.4782,36.5800,1000.3989,13.4777,37.2257,1000.3989
0.0031,32.6000,13.4762,36.6222,1000.5744,13.4734,37.2693,1000.5744
0.0031,32.6380,13.4762,36.6539,1000.2234,13.4782,37.3004,1000.2234
0.0031,32.6759,13.4802,36.7067,1000.4574,13.4789,37.3555,1000.4574
0.0031,32.7139,13.4841,36.7384,1000.4574,13.4828,37.3881,1000.4574
0.0031,32.7519,13.4841,36.7595,1000.3404,13.4844,37.4093,1000.3404
0.0031,32.7898,13.4782,36.8228,1000.5744,13.4754,37.4744,1000.5744
0.0031,32.8278,13.4743,36.8651,1000.5159,13.4722,37.5170,1000.5159
0.0031,32.8653,13.4762,36.8862,1000.5159,13.4742,37.5387,1000.5159
0.0031,32.8977,13.4762,36.9179,1000.3404,13.4766,37.5704,1000.3404
0.0031,32.9300,13.4782,36.9496,1000.5159,13.4762,37.6035,1000.5159
0.0031,32.9624,13.4762,37.0024,1000.5744,13.4734,37.6575,1000.5744
0.0031,32.9948,13.4743,37.0129,1000.5159,13.4722,37.6679,1000.5159
0.0031,33.0272,13.4743,37.0657,1000.6329,13.4706,37.7223,1000.6329
0.0031,33.0595,13.4762,37.0868,1000.5744,13.4734,37.7438,1000.5744
0.0031,33.0919,13.4762,37.1291,1000.6329,13.4726,37.7871,1000.6329
0.0032,33.1243,13.4723,37.1608,1000.7499,13.4671,37.8196,1000.7499
0.0032,33.1566,13.4762,37.1924,1000.3404,13.4766,37.8508,1000.3404
0.0032,33.1890,13.4743,37.2558,1000.7499,13.4690,37.9168,1000.7499
0.0032,33.2214,13.4762,37.2664,1000.6329,13.4726,37.9273,1000.6329
0.0032,33.2537,13.4762,37.2980,1000.4574,13.4750,37.9590,1000.4574
0.0032,33.2861,13.4743,37.3192,1000.4574,13.4730,37.9804,1000.4574
0.0032,33.3155,13.4743,37.3720,1000.5159,13.4722,38.0346,1000.5159
0.0032,33.3431,13.4723,37.3931,1000.6329,13.4687,38.0564,1000.6329
0.0032,33.3707,13.4802,37.4248,1000.6914,13.4757,38.0896,1000.6914
0.0032,33.3983,13.4762,37.4564,1000.6329,13.4726,38.1214,1000.6329
0.0032,33.4259,13.4723,37.4776,1000.5159,13.4703,38.1422,1000.5159
0.0032,33.4535,13.4664,37.5409,1000.2234,13.4683,38.2055,1000.2234
0.0032,33.4811,13.4664,37.5515,1000.6329,13.4628,38.2177,1000.6329
0.0032,33.5088,13.4684,37.5937,1000.6329,13.4647,38.2610,1000.6329
0.0032,33.5364,13.4703,37.6254,1000.3989,13.4699,38.2926,1000.3989
0.0032,33.5640,13.4723,37.6360,1000.4574,13.4710,38.3038,1000.4574
0.0032,33.5916,13.4723,37.6571,1000.3989,13.4718,38.3252,1000.3989
0.0032,33.6192,13.4703,37.6676,1000.6329,13.4667,38.3366,1000.6329
0.0032,33.6468,13.4762,37.7099,1000.5159,13.4742,38.3798,1000.5159
0.0032,33.6737,13.4703,37.7310,1000.4574,13.4691,38.4007,1000.4574
0.0032,33.6973,13.4703,37.7627,1000.3989,13.4699,38.4328,1000.3989
0.0033,33.7209,13.4684,37.8049,1000.2819,13.4695,38.4754,1000.2819
0.0033,33.7445,13.4684,37.8049,1000.4574,13.4671,38.4760,1000.4574
0.0033,33.7681,13.4684,37.8260,1000.3404,13.4687,38.4972,1000.3404
0.0033,33.7917,13.4644,37.8577,1000.2234,13.4664,38.5288,1000.2234
0.0033,33.8153,13.4625,37.8894,1000.3989,13.4620,38.5616,1000.3989
0.0033,33.8389,13.4664,37.9211,1000.3989,13.4659,38.5943,1000.3989
0.0033,33.8625,13.4684,37.9422,1000.1648,13.4711,38.6152,1000.1648
0.0033,33.8861,13.4684,37.9633,1000.2819,13.4695,38.6371,1000.2819
0.0033,33.9097,13.4684,37.9739,1000.2819,13.4695,38.6479,1000.2819
0.0033,33.9334,13.4684,38.0161,1000.1648,13.4711,38.6907,1000.1648
0.0033,33.9570,13.4644,38.0372,1000.2819,13.4656,38.7123,1000.2819
0.0033,33.9806,13.4664,38.0689,1000.2234,13.4683,38.7446,1000.2234
0.0033,34.0017,13.4605,38.0583,1000.1063,13.4640,38.7330,1000.1063
0.0033,34.0219,13.4605,38.1006,1000.3989,13.4600,38.7771,1000.3989
0.0033,34.0422,13.4585,38.1217,1000.2819,13.4597,38.7981,1000.2819
0.0033,34.0624,13.4585,38.1745,1000.1063,13.4621,38.8514,1000.1063
0.0033,34.0827,13.4625,38.1534,1000.3404,13.4628,38.8310,1000.3404
0.0033,34.1029,13.4625,38.1956,1000.1648,13.4652,38.8735,1000.1648
0.0033,34.1232,13.4605,38.2167,1000.2234,13.4624,38.8951,1000.2234
0.0034,34.1434,13.4546,38.2379,1000.2234,13.4565,38.9162,1000.2234
0.0034,34.1637,13.4526,38.2379,1000.2234,13.4546,38.9161,1000.2234
0.0034,34.1839,13.4566,38.2907,1000.1648,13.4593,38.9701,1000.1648
0.0034,34.2042,13.4644,38.3012,1000.2819,13.4656,38.9819,1000.2819
0.0034,34.2244,13.4566,38.3223,1000.1063,13.4601,39.0022,1000.1063
0.0034,34.2447,13.4526,38.3223,1000.0478,13.4570,39.0017,1000.0478
0.0034,34.2641,13.4507,38.3540,1000.0478,13.4550,39.0339,1000.0478
0.0034,34.2815,13.4507,38.3646,999.9893,13.4558,39.0445,999.9893
0.0034,34.2990,13.4467,38.3857,1000.1648,13.4495,39.0664,1000.1648
0.0034,34.3164,13.4507,38.4068,1000.1063,13.4542,39.0880,1000.1063
0.0034,34.3339,13.4448,38.4174,1000.1648,13.4475,39.0986,1000.1648
0.0034,34.3513,13.4467,38.4596,1000.0478,13.4511,39.1414,1000.0478
0.0034,34.3688,13.4408,38.4702,1000.1648,13.4436,39.1522,1000.1648
0.0034,34.3862,13.4448,38.4807,1000.3404,13.4451,39.1639,1000.3404
0.0034,34.4037,13.4428,38.5019,1000.2234,13.4447,39.1849,1000.2234
0.0034,34.4211,13.4467,38.5124,1000.1648,13.4495,39.1958,1000.1648
0.0034,34.4385,13.4448,38.5441,1000.1063,13.4483,39.2277,1000.1063
0.0034,34.4560,13.4408,38.5441,1000.1648,13.4436,39.2276,1000.1648
0.0034,34.4734,13.4369,38.5547,1000.3404,13.4373,39.2387,1000.3404
0.0034,34.4909,13.4330,38.5758,1000.3989,13.4325,39.2602,1000.3989
0.0034,34.5064,13.4291,38.5863,1000.2234,13.4310,39.2700,1000.2234
0.0035,34.5215,13.4349,38.5969,1000.0478,13.4393,39.2807,1000.0478
0.0035,34.5366,13.4310,38.6391,1000.2819,13.4322,39.3243,1000.2819
0.0035,34.5517,13.4291,38.6497,1000.3404,13.4294,39.3352,1000.3404
0.0035,34.5669,13.4291,38.6603,1000.1648,13.4318,39.3453,1000.1648
0.0035,34.5820,13.4310,38.6814,1000.3989,13.4306,39.3679,1000.3989
0.0035,34.5971,13.4330,38.6919,1000.2819,13.4341,39.3784,1000.2819
0.0035,34.6122,13.4291,38.7131,1000.2234,13.4310,39.3994,1000.2234
0.0035,34.6273,13.4271,38.7131,1000.4574,13.4258,39.4001,1000.4574
0.0035,34.6425,13.4232,38.7342,1000.2234,13.4251,39.4205,1000.2234
0.0035,34.6576,13.4212,38.7553,1000.6329,13.4176,39.4434,1000.6329
0.0035,34.6727,13.4212,38.7553,1000.3404,13.4215,39.4424,1000.3404
0.0035,34.6878,13.4232,38.7659,1000.3404,13.4235,39.4533,1000.3404
0.0035,34.7022,13.4192,38.7975,1000.3404,13.4196,39.4853,1000.3404
0.0035,34.7154,13.4212,38.8081,1000.3989,13.4207,39.4965,1000.3989
0.0035,34.7286,13.4192,38.8292,1000.3989,13.4188,39.5179,1000.3989
0.0035,34.7418,13.4212,38.8503,1000.3989,13.4207,39.5396,1000.3989
0.0035,34.7550,13.4212,38.8503,1000.3989,13.4207,39.5396,1000.3989
0.0035,34.7682,13.4153,38.8503,1000.3989,13.4148,39.5392,1000.3989
0.0035,34.7814,13.4173,38.8820,1000.5744,13.4144,39.5723,1000.5744
0.0036,34.7946,13.4094,38.9031,1000.2819,13.4105,39.5922,1000.2819
0.0036,34.8078,13.4055,38.8926,1000.4574,13.4042,39.5817,1000.4574
0.0036,34.8210,13.4114,38.9137,1000.3404,13.4117,39.6033,1000.3404
0.0036,34.8342,13.4133,38.9243,1000.2819,13.4145,39.6141,1000.2819
0.0036,34.8474,13.4114,38.9454,1000.4574,13.4101,39.6361,1000.4574
0.0036,34.8606,13.4074,38.9454,1000.4574,13.4062,39.6358,1000.4574
0.0036,34.8738,13.4055,38.9876,1000.2234,13.4074,39.6779,1000.2234
0.0036,34.8855,13.4114,38.9876,1000.5744,13.4085,39.6796,1000.5744
0.0036,34.8971,13.4074,38.9876,1000.5159,13.4054,39.6791,1000.5159
0.0036,34.9087,13.4074,39.0299,1000.3989,13.4070,39.7218,1000.3989
0.0036,34.9203,13.3996,39.0193,1000.4574,13.3983,39.7106,1000.4574
0.0036,34.9319,13.4015,39.0299,1000.2234,13.4035,39.7208,1000.2234
0.0036,34.9435,13.4055,39.0510,1000.6914,13.4010,39.7443,1000.6914
0.0036,34.9552,13.4035,39.0615,1000.5159,13.4015,39.7543,1000.5159
0.0036,34.9668,13.3976,39.0721,1000.4574,13.3964,39.7644,1000.4574
0.0036,34.9784,13.3976,39.0721,1000.2819,13.3987,39.7638,1000.2819
0.0036,34.9900,13.3956,39.0932,1000.2819,13.3968,39.7852,1000.2819
0.0036,35.0016,13.3956,39.1143,1000.4574,13.3944,39.8074,1000.4574
0.0036,35.0132,13.3976,39.1249,1000.3404,13.3979,39.8179,1000.3404
0.0036,35.0248,13.3976,39.1249,1000.3404,13.3979,39.8179,1000.3404
0.0037,35.0358,13.3956,39.1249,1000.2819,13.3968,39.8176,1000.2819
0.0037,35.0461,13.3976,39.1460,1000.2234,13.3995,39.8391,1000.2234
0.0037,35.0564,13.3996,39.1566,1000.1063,13.4031,39.8496,1000.1063
0.0037,35.0667,13.3956,39.1566,1000.3989,13.3952,39.8503,1000.3989
0.0037,35.0770,13.3917,39.1777,1000.3404,13.3921,39.8714,1000.3404
0.0037,35.0873,13.3917,39.1777,1000.1648,13.3944,39.8707,1000.1648
0.0037,35.0976,13.3878,39.1777,1000.1063,13.3913,39.8702,1000.1063
0.0037,35.1079,13.3858,39.1988,1000.2819,13.3870,39.8923,1000.2819
0.0037,35.1182,13.3878,39.2305,1000.2234,13.3897,39.9246,1000.2234
0.0037,35.1286,13.3819,39.2305,1000.3404,13.3822,39.9245,1000.3404
0.0037,35.1389,13.3819,39.2411,1000.3404,13.3822,39.9353,1000.3404
0.0037,35.1492,13.3819,39.2622,1000.2234,13.3838,39.9564,1000.2234
0.0037,35.1595,13.3838,39.2622,1000.1648,13.3866,39.9564,1000.1648
0.0037,35.1697,13.3897,39.2727,1000.1648,13.3925,39.9676,1000.1648
0.0037,35.1790,13.3819,39.2833,1000.1648,13.3846,39.9778,1000.1648
0.0037,35.1882,13.3819,39.3044,1000.2819,13.3830,39.9998,1000.2819
0.0037,35.1974,13.3819,39.2939,1000.1648,13.3846,39.9886,1000.1648
0.0037,35.2067,13.3819,39.3044,1000.1063,13.3854,39.9992,1000.1063
0.0037,35.2159,13.3799,39.3044,1000.1648,13.3826,39.9992,1000.1648
0.0037,35.2251,13.3799,39.3150,1000.3404,13.3803,40.0106,1000.3404
0.0037,35.2344,13.3838,39.3255,1000.2234,13.3858,40.0213,1000.2234
0.0038,35.2436,13.3760,39.3255,1000.0478,13.3803,40.0201,1000.0478
0.0038,35.2528,13.3780,39.3361,1000.4574,13.3767,40.0324,1000.4574
0.0038,35.2621,13.3799,39.3572,1000.1648,13.3826,40.0531,1000.1648
0.0038,35.2713,13.3799,39.3678,999.9893,13.3850,40.0633,999.9893
0.0038,35.2805,13.3760,39.3889,1000.0478,13.3803,40.0848,1000.0478
0.0038,35.2898,13.3760,39.3994,1000.2234,13.3779,40.0962,1000.2234
0.0038,35.2985,13.3740,39.4100,1000.2234,13.3760,40.1068,1000.2234
0.0038,35.3068,13.3740,39.4311,1000.2819,13.3752,40.1286,1000.2819
0.0038,35.3152,13.3681,39.4206,1000.1063,13.3716,40.1167,1000.1063
0.0038,35.3235,13.3701,39.4206,999.8723,13.3768,40.1160,999.8723
0.0038,35.3319,13.3681,39.4311,1000.1063,13.3716,40.1275,1000.1063
0.0038,35.3402,13.3701,39.4522,1000.1648,13.3728,40.1494,1000.1648
0.0038,35.3486,13.3701,39.4522,1000.3404,13.3704,40.1500,1000.3404
0.0038,35.3569,13.3622,39.4734,1000.3989,13.3618,40.1712,1000.3989
0.0038,35.3653,13.3603,39.4628,1000.2819,13.3614,40.1598,1000.2819
0.0038,35.3736,13.3622,39.4734,1000.0478,13.3665,40.1699,1000.0478
0.0038,35.3820,13.3622,39.4734,1000.0478,13.3665,40.1699,1000.0478
0.0038,35.3903,13.3603,39.4839,1000.3404,13.3606,40.1816,1000.3404
0.0038,35.3987,13.3622,39.5050,1000.2234,13.3642,40.2029,1000.2234
0.0039,35.4069,13.3622,39.5156,1000.2234,13.3642,40.2137,1000.2234
0.0039,35.4146,13.3662,39.5050,1000.1648,13.3689,40.2030,1000.1648
0.0039,35.4222,13.3642,39.5262,1000.1063,13.3677,40.2242,1000.1063
0.0039,35.4298,13.3642,39.5367,1000.3404,13.3645,40.2358,1000.3404
0.0039,35.4374,13.3622,39.5262,1000.2819,13.3634,40.2247,1000.2819
0.0039,35.4451,13.3583,39.5473,1000.2819,13.3594,40.2459,1000.2819
0.0039,35.4527,13.3603,39.5684,1000.1648,13.3630,40.2672,1000.1648
0.0039,35.4603,13.3603,39.5578,1000.1063,13.3638,40.2563,1000.1063
0.0039,35.4680,13.3583,39.5790,1000.1063,13.3618,40.2777,1000.1063
0.0039,35.4756,13.3563,39.5790,1000.1063,13.3599,40.2775,1000.1063
0.0039,35.4832,13.3544,39.5895,1000.1648,13.3571,40.2883,1000.1648
0.0039,35.4909,13.3563,39.5790,1000.2234,13.3583,40.2779,1000.2234
0.0039,35.4985,13.3504,39.6001,1000.2819,13.3516,40.2992,1000.2819
0.0039,35.5061,13.3524,39.6212,1000.2819,13.3535,40.3209,1000.2819
0.0039,35.5133,13.3524,39.6106,1000.2819,13.3535,40.3102,1000.2819
0.0039,35.5204,13.3504,39.6318,1000.2234,13.3524,40.3314,1000.2234
0.0039,35.5274,13.3504,39.6318,1000.2819,13.3516,40.3316,1000.2819
0.0039,35.5345,13.3504,39.6423,1000.2819,13.3516,40.3424,1000.2819
0.0039,35.5415,13.3504,39.6423,1000.2819,13.3516,40.3424,1000.2819
0.0039,35.5485,13.3504,39.6423,1000.2234,13.3524,40.3422,1000.2234
0.0040,35.5556,13.3445,39.6529,1000.2234,13.3465,40.3525,1000.2234
0.0040,35.5626,13.3485,39.6529,1000.3404,13.3488,40.3532,1000.3404
0.0040,35.5697,13.3504,39.6846,1000.4574,13.3492,40.3861,1000.4574
0.0040,35.5767,13.3465,39.6846,1000.2819,13.3476,40.3852,1000.2819
0.0040,35.5837,13.3504,39.6951,1000.2234,13.3524,40.3961,1000.2234
0.0040,35.5908,13.3504,39.6846,1000.3404,13.3508,40.3857,1000.3404
0.0040,35.5978,13.3465,39.6846,1000.1648,13.3492,40.3848,1000.1648
0.0040,35.6047,13.3485,39.7057,1000.3989,13.3480,40.4073,1000.3989
0.0040,35.6113,13.3426,39.7057,1000.2819,13.3437,40.4064,1000.2819
0.0040,35.6178,13.3386,39.7057,1000.4574,13.3374,40.4067,1000.4574
0.0040,35.6244,13.3445,39.7057,1000.3989,13.3441,40.4070,1000.3989
0.0040,35.6310,13.3465,39.7268,1000.1648,13.3492,40.4279,1000.1648
0.0040,35.6375,13.3465,39.7374,1000.2819,13.3476,40.4391,1000.2819
0.0040,35.6441,13.3445,39.7479,1000.3404,13.3449,40.4499,1000.3404
0.0040,35.6506,13.3367,39.7479,1000.4574,13.3354,40.4497,1000.4574
0.0040,35.6572,13.3386,39.7585,1000.3989,13.3382,40.4604,1000.3989
0.0040,35.6637,13.3367,39.7585,1000.2819,13.3378,40.4599,1000.2819
0.0040,35.6703,13.3367,39.7585,1000.1063,13.3402,40.4593,1000.1063
0.0040,35.6769,13.3367,39.7796,1000.3989,13.3362,40.4819,1000.3989
0.0040,35.6834,13.3386,39.7796,1000.4574,13.3374,40.4822,1000.4574
0.0040,35.6900,13.3367,39.8007,1000.3989,13.3362,40.5034,1000.3989
0.0041,35.6962,13.3367,39.7902,1000.4574,13.3354,40.4928,1000.4574
0.0041,35.7024,13.3327,39.8113,1000.4574,13.3315,40.5141,1000.4574
0.0041,35.7085,13.3347,39.8218,1000.3989,13.3343,40.5248,1000.3989
0.0041,35.7147,13.3327,39.8007,1000.5744,13.3299,40.5037,1000.5744
0.0041,35.7209,13.3308,39.8218,1000.5159,13.3287,40.5249,1000.5159
0.0041,35.7270,13.3288,39.8430,1000.3404,13.3292,40.5457,1000.3404
0.0041,35.7332,13.3327,39.8324,1000.4574,13.3315,40.5357,1000.4574
0.0041,35.7393,13.3288,39.8430,1000.3989,13.3284,40.5459,1000.3989
0.0041,35.7455,13.3308,39.8430,1000.3404,13.3311,40.5459,1000.3404
0.0041,35.7517,13.3308,39.8324,1000.2819,13.3319,40.5349,1000.2819
0.0041,35.7578,13.3308,39.8535,1000.4574,13.3295,40.5571,1000.4574
0.0041,35.7640,13.3308,39.8535,1000.3404,13.3311,40.5567,1000.3404
0.0041,35.7702,13.3269,39.8641,1000.1648,13.3296,40.5665,1000.1648
0.0041,35.7762,13.3229,39.8852,1000.1063,13.3264,40.5876,1000.1063
0.0041,35.7820,13.3229,39.8852,1000.2234,13.3249,40.5880,1000.2234
0.0041,35.7879,13.3229,39.8746,1000.2819,13.3241,40.5774,1000.2819
0.0041,35.7937,13.3269,39.8958,1000.3404,13.3272,40.5995,1000.3404
0.0041,35.7996,13.3190,39.8958,1000.2234,13.3209,40.5985,1000.2234
0.0041,35.8054,13.3151,39.8852,1000.1063,13.3186,40.5870,1000.1063
0.0042,35.8112,13.3170,39.8852,999.9893,13.3221,40.5867,999.9893
0.0042,35.8171,13.3190,39.9169,1000.1063,13.3225,40.6196,1000.1063
0.0042,35.8229,13.3190,39.9274,1000.3989,13.3185,40.6314,1000.3989
0.0042,35.8288,13.3210,39.9274,1000.2234,13.3229,40.6310,1000.2234
0.0042,35.8346,13.3151,39.9380,1000.2234,13.3170,40.6413,1000.2234
0.0042,35.8404,13.3131,39.9380,1000.0478,13.3174,40.6405,1000.0478
0.0042,35.8463,13.3151,39.9380,1000.2234,13.3170,40.6413,1000.2234
0.0042,35.8521,13.3111,39.9380,1000.2819,13.3123,40.6412,1000.2819
0.0042,35.8577,13.3111,39.9486,1000.3989,13.3107,40.6524,1000.3989
0.0042,35.8633,13.3131,39.9486,1000.2819,13.3142,40.6521,1000.2819
0.0042,35.8689,13.3131,39.9697,999.9893,13.3182,40.6727,999.9893
0.0042,35.8744,13.3131,39.9697,1000.1063,13.3166,40.6731,1000.1063
0.0042,35.8800,13.3072,39.9591,1000.2234,13.3091,40.6622,1000.2234
0.0042,35.8856,13.3092,39.9697,1000.2819,13.3103,40.6734,1000.2819
0.0042,35.8912,13.3111,39.9802,1000.3404,13.3115,40.6845,1000.3404
0.0042,35.8967,13.3092,39.9908,1000.4574,13.3079,40.6956,1000.4574
0.0042,35.9023,13.3072,40.0014,1000.2234,13.3091,40.7054,1000.2234
0.0042,35.9079,13.3072,40.0119,1000.2234,13.3091,40.7161,1000.2234
0.0042,35.9135,13.3072,39.9908,1000.2819,13.3083,40.6948,1000.2819
0.0042,35.9190,13.3072,40.0119,1000.2819,13.3083,40.7163,1000.2819
0.0043,35.9246,13.3052,40.0119,1000.2234,13.3072,40.7160,1000.2234
0.0043,35.9301,13.3033,40.0330,1000.0478,13.3076,40.7368,1000.0478
0.0043,35.9355,13.3033,40.0225,1000.1648,13.3060,40.7264,1000.1648
0.0043,35.9408,13.3072,40.0436,1000.1648,13.3099,40.7483,1000.1648
0.0043,35.9462,13.3033,40.0436,1000.1063,13.3068,40.7478,1000.1063
0.0043,35.9515,13.3052,40.0436,1000.2234,13.3072,40.7483,1000.2234
0.0043,35.9569,13.2993,40.0542,1000.1648,13.3021,40.7584,1000.1648
0.0043,35.9623,13.3033,40.0647,1000.1063,13.3068,40.7693,1000.1063
0.0043,35.9676,13.3033,40.0436,1000.1648,13.3060,40.7480,1000.1648
0.0043,35.9730,13.3033,40.0753,1000.2819,13.3044,40.7807,1000.2819
0.0043,35.9783,13.3013,40.0647,1000.2234,13.3032,40.7696,1000.2234
0.0043,35.9837,13.3013,40.0753,1000.2234,13.3032,40.7804,1000.2234
0.0043,35.9891,13.2934,40.0753,1000.3989,13.2930,40.7804,1000.3989
0.0043,35.9944,13.2915,40.0753,1000.2819,13.2926,40.7798,1000.2819
0.0043,35.9998,13.2974,40.0964,1000.3404,13.2977,40.8020,1000.3404
0.0043,36.0050,13.2974,40.0858,1000.2819,13.2985,40.7911,1000.2819
0.0043,36.0101,13.2915,40.0964,1000.2234,13.2934,40.8012,1000.2234
0.0043,36.0153,13.2954,40.1070,1000.3404,13.2957,40.8127,1000.3404
0.0043,36.0205,13.2974,40.1070,1000.3404,13.2977,40.8128,1000.3404
0.0043,36.0257,13.2954,40.1070,1000.1648,13.2981,40.8121,1000.1648
0.0043,36.0309,13.2895,40.1070,1000.2234,13.2914,40.8118,1000.2234
0.0044,36.0361,13.2895,40.1175,1000.2234,13.2914,40.8226,1000.2234
0.0044,36.0413,13.2954,40.1281,1000.3989,13.2950,40.8344,1000.3989
0.0044,36.0464,13.2954,40.1386,1000.2234,13.2973,40.8446,1000.2234
0.0044,36.0516,13.2915,40.1386,1000.2234,13.2934,40.8443,1000.2234
