****Header****
date 01/15/25 03:30:16
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   2
ClassID:	N/A
ClassName:	TP545HG10-8000011181
Eff:	   0.2129
Emissivity:	   1.0000
FF:	   0.8071
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5280
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9602
Iref1:	  13.5819
Iref2:	N/A
Isc:	  13.5801
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0011
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:30:16.742000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:30:16.969000
Pmax:	 548.6479
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1764.0000
Rs:	   0.2579
Rsh:  649.5431
Snr: A8C7A0B
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  24.4354
TempMC:	  24.5715
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.0582
Vpmax:	  42.3333
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 523c2781-5fb1-439d-9ef6-5fc327a3e6fb

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0025,24.3969,13.5136,27.9525,1000.3404,13.5123,28.4606,1000.3404
0.0025,24.5119,13.5195,28.0581,1000.3989,13.5174,28.5691,1000.3989
0.0025,24.6269,13.5254,28.1849,1000.4574,13.5225,28.6992,1000.4574
0.0025,24.7419,13.5254,28.3010,1000.3404,13.5241,28.8174,1000.3404
0.0025,24.8569,13.5175,28.4172,1000.4574,13.5146,28.9358,1000.4574
0.0025,24.9719,13.5214,28.5333,1000.5159,13.5178,29.0549,1000.5159
0.0026,25.0869,13.5214,28.6601,1000.2234,13.5217,29.1833,1000.2234
0.0026,25.2019,13.5155,28.7762,1000.3404,13.5142,29.3019,1000.3404
0.0026,25.3169,13.5214,28.9029,1000.5159,13.5178,29.4324,1000.5159
0.0026,25.4319,13.5234,29.0085,1000.3404,13.5221,29.5398,1000.3404
0.0026,25.5469,13.5175,29.1036,1000.3989,13.5154,29.6366,1000.3989
0.0026,25.6542,13.5155,29.2408,1000.2819,13.5150,29.7762,1000.2819
0.0026,25.7576,13.5195,29.3570,1000.3989,13.5174,29.8955,1000.3989
0.0026,25.8611,13.5155,29.4732,1000.5744,13.5111,30.0145,1000.5744
0.0026,25.9645,13.5175,29.5788,1000.2819,13.5170,30.1215,1000.2819
0.0026,26.0680,13.5155,29.7055,1000.5159,13.5119,30.2515,1000.5159
0.0026,26.1714,13.5155,29.8111,1000.5744,13.5111,30.3596,1000.5744
0.0026,26.2749,13.5175,29.9272,1000.5159,13.5138,30.4782,1000.5159
0.0026,26.3783,13.5175,30.0328,1000.6329,13.5122,30.5864,1000.6329
0.0026,26.4818,13.5195,30.1279,1000.3404,13.5182,30.6826,1000.3404
0.0026,26.5852,13.5195,30.2229,1000.4574,13.5166,30.7801,1000.4574
0.0026,26.6886,13.5175,30.3391,1000.2819,13.5170,30.8979,1000.2819
0.0026,26.7921,13.5136,30.4341,1000.2819,13.5131,30.9947,1000.2819
0.0026,26.8955,13.5175,30.5397,1000.3989,13.5154,31.1032,1000.3989
0.0026,26.9965,13.5116,30.6348,1000.3989,13.5095,31.1998,1000.3989
0.0026,27.0883,13.5096,30.7615,1000.4574,13.5068,31.3293,1000.4574
0.0027,27.1801,13.5077,30.8565,1000.2819,13.5072,31.4256,1000.2819
0.0027,27.2720,13.5096,30.9515,1000.5159,13.5060,31.5236,1000.5159
0.0027,27.3638,13.5096,31.0466,1000.5159,13.5060,31.6207,1000.5159
0.0027,27.4557,13.5155,31.1733,1000.6914,13.5095,31.7512,1000.6914
0.0027,27.5475,13.5195,31.2683,1000.4574,13.5166,31.8477,1000.4574
0.0027,27.6394,13.5175,31.3423,1000.2234,13.5178,31.9222,1000.2234
0.0027,27.7312,13.5136,31.4690,1000.2819,13.5131,32.0515,1000.2819
0.0027,27.8231,13.5057,31.5218,1000.3989,13.5036,32.1052,1000.3989
0.0027,27.9149,13.5037,31.6274,1000.3404,13.5024,32.2127,1000.3404
0.0027,28.0068,13.5077,31.7224,1000.3404,13.5064,32.3101,1000.3404
0.0027,28.0986,13.5077,31.8175,1000.4574,13.5048,32.4076,1000.4574
0.0027,28.1904,13.5136,31.9125,1000.4574,13.5107,32.5051,1000.4574
0.0027,28.2737,13.5077,31.9970,1000.3989,13.5056,32.5907,1000.3989
0.0027,28.3543,13.5057,32.0920,1000.2234,13.5060,32.6870,1000.2234
0.0027,28.4349,13.5077,32.1871,1000.3989,13.5056,32.7848,1000.3989
0.0027,28.5156,13.5096,32.2821,1000.2234,13.5099,32.8814,1000.2234
0.0027,28.5962,13.5096,32.3771,1000.2234,13.5099,32.9785,1000.2234
0.0027,28.6769,13.5037,32.4722,1000.3989,13.5017,33.0757,1000.3989
0.0027,28.7575,13.5116,32.5567,1000.4574,13.5087,33.1628,1000.4574
0.0027,28.8382,13.5096,32.6411,1000.4574,13.5068,33.2489,1000.4574
0.0027,28.9188,13.5037,32.7150,1000.2234,13.5040,33.3231,1000.2234
0.0028,28.9994,13.5077,32.7890,1000.3404,13.5064,33.3993,1000.3404
0.0028,29.0801,13.5037,32.8629,1000.2819,13.5032,33.4743,1000.2819
0.0028,29.1607,13.5096,32.9579,1000.3989,13.5076,33.5722,1000.3989
0.0028,29.2414,13.5136,33.0530,1000.4574,13.5107,33.6698,1000.4574
0.0028,29.3186,13.5077,33.1163,1000.3989,13.5056,33.7338,1000.3989
0.0028,29.3888,13.5077,33.1902,1000.2819,13.5072,33.8089,1000.2819
0.0028,29.4589,13.5057,33.2747,1000.2819,13.5052,33.8950,1000.2819
0.0028,29.5291,13.5096,33.3592,1000.3989,13.5076,33.9820,1000.3989
0.0028,29.5993,13.5018,33.4120,1000.2819,13.5013,34.0349,1000.2819
0.0028,29.6694,13.4998,33.5070,1000.2819,13.4993,34.1318,1000.2819
0.0028,29.7396,13.4998,33.5915,1000.2819,13.4993,34.2181,1000.2819
0.0028,29.8097,13.5018,33.6760,1000.3989,13.4997,34.3049,1000.3989
0.0028,29.8799,13.5057,33.7182,1000.4574,13.5028,34.3486,1000.4574
0.0028,29.9500,13.5057,33.8027,1000.2819,13.5052,34.4342,1000.2819
0.0028,30.0202,13.4978,33.8766,1000.2819,13.4973,34.5091,1000.2819
0.0028,30.0903,13.4998,33.9189,1000.2819,13.4993,34.5524,1000.2819
0.0028,30.1605,13.5018,34.0139,1000.3404,13.5005,34.6498,1000.3404
0.0028,30.2306,13.5037,34.0773,1000.2819,13.5032,34.7145,1000.2819
0.0028,30.2924,13.4998,34.1723,1000.3989,13.4977,34.8116,1000.3989
0.0029,30.3530,13.4998,34.2040,1000.2234,13.5001,34.8434,1000.2234
0.0029,30.4136,13.4939,34.2885,1000.2819,13.4934,34.9294,1000.2819
0.0029,30.4742,13.4998,34.3518,1000.3989,13.4977,34.9950,1000.3989
0.0029,30.5348,13.4959,34.4257,1000.6329,13.4906,35.0710,1000.6329
0.0029,30.5953,13.4959,34.4891,1000.3404,13.4946,35.1346,1000.3404
0.0029,30.6559,13.4959,34.5525,1000.3404,13.4946,35.1994,1000.3404
0.0029,30.7165,13.4978,34.6158,1000.1648,13.4989,35.2636,1000.1648
0.0029,30.7771,13.4939,34.6686,1000.2234,13.4942,35.3174,1000.2234
0.0029,30.8377,13.4939,34.7320,1000.2234,13.4942,35.3821,1000.2234
0.0029,30.8982,13.4939,34.8059,1000.3404,13.4926,35.4580,1000.3404
0.0029,30.9588,13.4919,34.8798,1000.3404,13.4907,35.5334,1000.3404
0.0029,31.0194,13.4900,34.9221,1000.3989,13.4879,35.5765,1000.3989
0.0029,31.0763,13.4919,34.9749,1000.4574,13.4891,35.6308,1000.4574
0.0029,31.1284,13.4880,35.0277,1000.4574,13.4851,35.6844,1000.4574
0.0029,31.1804,13.4939,35.1016,1000.5744,13.4894,35.7608,1000.5744
0.0029,31.2324,13.4919,35.1544,1000.3404,13.4907,35.8137,1000.3404
0.0029,31.2844,13.4919,35.2177,1000.3404,13.4907,35.8785,1000.3404
0.0029,31.3364,13.4900,35.2705,1000.3404,13.4887,35.9322,1000.3404
0.0029,31.3885,13.4860,35.3339,1000.3989,13.4840,35.9968,1000.3989
0.0029,31.4405,13.4919,35.3973,1000.3989,13.4899,36.0620,1000.3989
0.0029,31.4925,13.4880,35.4395,1000.2234,13.4883,36.1042,1000.2234
0.0030,31.5445,13.4860,35.5029,1000.3404,13.4848,36.1692,1000.3404
0.0030,31.5965,13.4841,35.5345,1000.4574,13.4812,36.2018,1000.4574
0.0030,31.6486,13.4860,35.5873,1000.3989,13.4840,36.2556,1000.3989
0.0030,31.7006,13.4860,35.6190,1000.3404,13.4848,36.2878,1000.3404
0.0030,31.7526,13.4841,35.6929,1000.4574,13.4812,36.3635,1000.4574
0.0030,31.7973,13.4841,35.7669,1000.3989,13.4820,36.4388,1000.3989
0.0030,31.8418,13.4860,35.7985,1000.4574,13.4832,36.4715,1000.4574
0.0030,31.8862,13.4802,35.8513,1000.5159,13.4765,36.5252,1000.5159
0.0030,31.9307,13.4802,35.8830,1000.6329,13.4749,36.5580,1000.6329
0.0030,31.9752,13.4782,35.9358,1000.2819,13.4777,36.6105,1000.2819
0.0030,32.0197,13.4762,35.9886,1000.5159,13.4725,36.6651,1000.5159
0.0030,32.0642,13.4782,36.0414,1000.3989,13.4761,36.7187,1000.3989
0.0030,32.1087,13.4762,36.0836,1000.1648,13.4773,36.7609,1000.1648
0.0030,32.1532,13.4802,36.1259,1000.4574,13.4773,36.8054,1000.4574
0.0030,32.1977,13.4743,36.1787,1000.3989,13.4722,36.8586,1000.3989
0.0030,32.2422,13.4703,36.2209,1000.2819,13.4698,36.9010,1000.2819
0.0030,32.2867,13.4684,36.2632,1000.2234,13.4687,36.9438,1000.2234
0.0030,32.3312,13.4723,36.3160,1000.4574,13.4694,36.9989,1000.4574
0.0030,32.3722,13.4703,36.3476,1000.3989,13.4682,37.0309,1000.3989
0.0031,32.4102,13.4762,36.3899,1000.3404,13.4749,37.0743,1000.3404
0.0031,32.4481,13.4723,36.4427,1000.3404,13.4710,37.1279,1000.3404
0.0031,32.4861,13.4684,36.4955,1000.3989,13.4663,37.1817,1000.3989
0.0031,32.5241,13.4664,36.5377,1000.2819,13.4659,37.2243,1000.2819
0.0031,32.5620,13.4664,36.5800,1000.3404,13.4651,37.2676,1000.3404
0.0031,32.6000,13.4625,36.6222,1000.4574,13.4596,37.3108,1000.4574
0.0031,32.6380,13.4644,36.6644,1000.3404,13.4631,37.3537,1000.3404
0.0031,32.6759,13.4684,36.6961,1000.3989,13.4663,37.3866,1000.3989
0.0031,32.7139,13.4644,36.7172,1000.1648,13.4655,37.4070,1000.1648
0.0031,32.7519,13.4605,36.7595,1000.2234,13.4608,37.4501,1000.2234
0.0031,32.7898,13.4625,36.8123,1000.3404,13.4612,37.5046,1000.3404
0.0031,32.8278,13.4585,36.8228,1000.3989,13.4564,37.5152,1000.3989
0.0031,32.8653,13.4605,36.8756,1000.3404,13.4592,37.5691,1000.3404
0.0031,32.8977,13.4605,36.9073,1000.2234,13.4608,37.6010,1000.2234
0.0031,32.9300,13.4605,36.9496,1000.2819,13.4600,37.6444,1000.2819
0.0031,32.9624,13.4585,36.9812,1000.2819,13.4580,37.6766,1000.2819
0.0031,32.9948,13.4605,37.0235,1000.2234,13.4608,37.7197,1000.2234
0.0031,33.0272,13.4546,37.0552,1000.2234,13.4549,37.7516,1000.2234
0.0031,33.0595,13.4585,37.0763,1000.2234,13.4588,37.7734,1000.2234
0.0031,33.0919,13.4625,37.1291,1000.2819,13.4620,37.8279,1000.2819
0.0032,33.1243,13.4585,37.1608,1000.5159,13.4549,37.8607,1000.5159
0.0032,33.1566,13.4585,37.1819,1000.3989,13.4564,37.8819,1000.3989
0.0032,33.1890,13.4566,37.2136,1000.2819,13.4561,37.9137,1000.2819
0.0032,33.2214,13.4566,37.2347,1000.2819,13.4561,37.9353,1000.2819
0.0032,33.2537,13.4546,37.2664,1000.2234,13.4549,37.9672,1000.2234
0.0032,33.2861,13.4566,37.3192,1000.2819,13.4561,38.0215,1000.2819
0.0032,33.3155,13.4546,37.3508,1000.2234,13.4549,38.0535,1000.2234
0.0032,33.3431,13.4566,37.3720,1000.2234,13.4569,38.0752,1000.2234
0.0032,33.3707,13.4507,37.4142,1000.1648,13.4518,38.1177,1000.1648
0.0032,33.3983,13.4546,37.4248,1000.2234,13.4549,38.1290,1000.2234
0.0032,33.4259,13.4526,37.4776,1000.2819,13.4521,38.1830,1000.2819
0.0032,33.4535,13.4526,37.4987,1000.3404,13.4513,38.2048,1000.3404
0.0032,33.4811,13.4526,37.5515,1000.2234,13.4529,38.2583,1000.2234
0.0032,33.5088,13.4526,37.5620,1000.2234,13.4529,38.2690,1000.2234
0.0032,33.5364,13.4526,37.5937,1000.1063,13.4545,38.3010,1000.1063
0.0032,33.5640,13.4526,37.5937,1000.1063,13.4545,38.3010,1000.1063
0.0032,33.5916,13.4526,37.6360,1000.1648,13.4537,38.3443,1000.1648
0.0032,33.6192,13.4507,37.6887,1000.2234,13.4510,38.3983,1000.2234
0.0032,33.6468,13.4507,37.6887,1000.2819,13.4502,38.3985,1000.2819
0.0032,33.6737,13.4487,37.7310,1000.3404,13.4474,38.4417,1000.3404
0.0032,33.6973,13.4467,37.7521,1000.3404,13.4455,38.4631,1000.3404
0.0033,33.7209,13.4487,37.7627,1000.2234,13.4490,38.4736,1000.2234
0.0033,33.7445,13.4487,37.8049,1000.1063,13.4506,38.5164,1000.1063
0.0033,33.7681,13.4448,37.8260,1000.2819,13.4443,38.5382,1000.2819
0.0033,33.7917,13.4448,37.8471,1000.3989,13.4427,38.5602,1000.3989
0.0033,33.8153,13.4448,37.8788,1000.3989,13.4427,38.5926,1000.3989
0.0033,33.8389,13.4448,37.8999,1000.2234,13.4451,38.6135,1000.2234
0.0033,33.8625,13.4448,37.9316,1000.1648,13.4459,38.6457,1000.1648
0.0033,33.8861,13.4507,37.9633,1000.3404,13.4494,38.6791,1000.3404
0.0033,33.9097,13.4448,37.9844,1000.3989,13.4427,38.7004,1000.3989
0.0033,33.9334,13.4526,37.9950,1000.1648,13.4537,38.7110,1000.1648
0.0033,33.9570,13.4487,38.0161,1000.2234,13.4490,38.7325,1000.2234
0.0033,33.9806,13.4428,38.0372,1000.2819,13.4423,38.7538,1000.2819
0.0033,34.0017,13.4448,38.0583,1000.3404,13.4435,38.7757,1000.3404
0.0033,34.0219,13.4467,38.0795,1000.3989,13.4447,38.7976,1000.3989
0.0033,34.0422,13.4428,38.1217,1000.4574,13.4399,38.8407,1000.4574
0.0033,34.0624,13.4448,38.1534,1000.3989,13.4427,38.8730,1000.3989
0.0033,34.0827,13.4448,38.1534,1000.3989,13.4427,38.8730,1000.3989
0.0033,34.1029,13.4428,38.1745,1000.3404,13.4415,38.8942,1000.3404
0.0033,34.1232,13.4428,38.1956,1000.4574,13.4399,38.9161,1000.4574
0.0034,34.1434,13.4408,38.2167,1000.3404,13.4396,38.9372,1000.3404
0.0034,34.1637,13.4408,38.2484,1000.5159,13.4372,38.9701,1000.5159
0.0034,34.1839,13.4408,38.2590,1000.5159,13.4372,38.9809,1000.5159
0.0034,34.2042,13.4448,38.2801,1000.2234,13.4451,39.0018,1000.2234
0.0034,34.2244,13.4389,38.3118,1000.5159,13.4352,39.0347,1000.5159
0.0034,34.2447,13.4369,38.3223,1000.3404,13.4356,39.0447,1000.3404
0.0034,34.2641,13.4369,38.3435,1000.4574,13.4340,39.0667,1000.4574
0.0034,34.2815,13.4369,38.3646,1000.3404,13.4356,39.0878,1000.3404
0.0034,34.2990,13.4330,38.3857,1000.2819,13.4325,39.1089,1000.2819
0.0034,34.3164,13.4389,38.3963,1000.1648,13.4400,39.1197,1000.1648
0.0034,34.3339,13.4330,38.4279,1000.2819,13.4325,39.1520,1000.2819
0.0034,34.3513,13.4369,38.4491,1000.3989,13.4348,39.1743,1000.3989
0.0034,34.3688,13.4369,38.4491,1000.4574,13.4340,39.1745,1000.4574
0.0034,34.3862,13.4349,38.4807,1000.3989,13.4329,39.2065,1000.3989
0.0034,34.4037,13.4310,38.4807,1000.2819,13.4305,39.2058,1000.2819
0.0034,34.4211,13.4330,38.5019,1000.2819,13.4325,39.2275,1000.2819
0.0034,34.4385,13.4310,38.5124,1000.3989,13.4289,39.2385,1000.3989
0.0034,34.4560,13.4349,38.5441,1000.4574,13.4321,39.2714,1000.4574
0.0034,34.4734,13.4310,38.5547,1000.2234,13.4313,39.2811,1000.2234
0.0034,34.4909,13.4330,38.5758,1000.2234,13.4333,39.3028,1000.2234
0.0034,34.5064,13.4291,38.6075,1000.2819,13.4286,39.3350,1000.2819
0.0035,34.5215,13.4271,38.6180,1000.2234,13.4274,39.3455,1000.2234
0.0035,34.5366,13.4291,38.6180,1000.2819,13.4286,39.3458,1000.2819
0.0035,34.5517,13.4232,38.6286,1000.2819,13.4227,39.3561,1000.2819
0.0035,34.5669,13.4173,38.6286,1000.3404,13.4160,39.3559,1000.3404
0.0035,34.5820,13.4153,38.6708,1000.2819,13.4148,39.3987,1000.2819
0.0035,34.5971,13.4114,38.6919,1000.2234,13.4117,39.4197,1000.2234
0.0035,34.6122,13.4094,38.7131,1000.1648,13.4105,39.4409,1000.1648
0.0035,34.6273,13.4094,38.7342,1000.3989,13.4073,39.4633,1000.3989
0.0035,34.6425,13.4114,38.7236,1000.5159,13.4077,39.4531,1000.5159
0.0035,34.6576,13.4133,38.7342,1000.2234,13.4136,39.4630,1000.2234
0.0035,34.6727,13.4094,38.7764,1000.2234,13.4097,39.5058,1000.2234
0.0035,34.6878,13.4035,38.7764,1000.0478,13.4062,39.5047,1000.0478
0.0035,34.7022,13.4094,38.7975,1000.2234,13.4097,39.5274,1000.2234
0.0035,34.7154,13.4015,38.7870,1000.4574,13.3987,39.5168,1000.4574
0.0035,34.7286,13.4015,38.8187,1000.3989,13.3995,39.5490,1000.3989
0.0035,34.7418,13.4055,38.8187,1000.3989,13.4034,39.5493,1000.3989
0.0035,34.7550,13.3996,38.8609,1000.3404,13.3983,39.5917,1000.3404
0.0035,34.7682,13.3996,38.8820,1000.3404,13.3983,39.6133,1000.3404
0.0035,34.7814,13.4035,38.8715,1000.3989,13.4014,39.6030,1000.3989
0.0036,34.7946,13.4015,38.8820,1000.3404,13.4002,39.6135,1000.3404
0.0036,34.8078,13.3996,38.9031,1000.1648,13.4007,39.6343,1000.1648
0.0036,34.8210,13.3996,38.9243,1000.2234,13.3999,39.6560,1000.2234
0.0036,34.8342,13.3996,38.9243,1000.2819,13.3991,39.6562,1000.2819
0.0036,34.8474,13.3956,38.9559,1000.2234,13.3959,39.6881,1000.2234
0.0036,34.8606,13.3917,38.9454,1000.3404,13.3904,39.6774,1000.3404
0.0036,34.8738,13.3897,38.9665,1000.2234,13.3900,39.6984,1000.2234
0.0036,34.8855,13.3878,38.9771,1000.1648,13.3889,39.7088,1000.1648
0.0036,34.8971,13.3858,38.9876,1000.2819,13.3853,39.7198,1000.2819
0.0036,34.9087,13.3897,38.9876,1000.2234,13.3900,39.7200,1000.2234
0.0036,34.9203,13.3897,39.0193,1000.2819,13.3892,39.7525,1000.2819
0.0036,34.9319,13.3917,39.0193,1000.2234,13.3920,39.7525,1000.2234
0.0036,34.9435,13.3897,39.0404,1000.1648,13.3908,39.7737,1000.1648
0.0036,34.9552,13.3878,39.0510,999.9893,13.3913,39.7837,999.9893
0.0036,34.9668,13.3858,39.0721,1000.2234,13.3861,39.8059,1000.2234
0.0036,34.9784,13.3819,39.0721,1000.1063,13.3838,39.8052,1000.1063
0.0036,34.9900,13.3819,39.0721,1000.3404,13.3806,39.8060,1000.3404
0.0036,35.0016,13.3838,39.0932,1000.1063,13.3857,39.8269,1000.1063
0.0036,35.0132,13.3780,39.0932,1000.1063,13.3798,39.8265,1000.1063
0.0036,35.0248,13.3799,39.1038,1000.2819,13.3794,39.8380,1000.2819
0.0037,35.0358,13.3760,39.1460,1000.1063,13.3779,39.8802,1000.1063
0.0037,35.0461,13.3780,39.1355,1000.1648,13.3790,39.8698,1000.1648
0.0037,35.0564,13.3760,39.1460,1000.1648,13.3771,39.8804,1000.1648
0.0037,35.0667,13.3760,39.1460,1000.2819,13.3755,39.8808,1000.2819
0.0037,35.0770,13.3721,39.1566,1000.2234,13.3724,39.8911,1000.2234
0.0037,35.0873,13.3662,39.1777,1000.2234,13.3665,39.9122,1000.2234
0.0037,35.0976,13.3740,39.1883,1000.2234,13.3743,39.9236,1000.2234
0.0037,35.1079,13.3760,39.2094,1000.2234,13.3763,39.9453,1000.2234
0.0037,35.1182,13.3740,39.2199,1000.2819,13.3735,39.9562,1000.2819
0.0037,35.1286,13.3642,39.2305,1000.2234,13.3645,39.9660,1000.2234
0.0037,35.1389,13.3681,39.2305,1000.1063,13.3700,39.9659,1000.1063
0.0037,35.1492,13.3701,39.2411,1000.1648,13.3712,39.9770,1000.1648
0.0037,35.1595,13.3681,39.2622,1000.1063,13.3700,39.9982,1000.1063
0.0037,35.1697,13.3662,39.2516,1000.2234,13.3665,39.9877,1000.2234
0.0037,35.1790,13.3662,39.2727,1000.2819,13.3657,40.0095,1000.2819
0.0037,35.1882,13.3681,39.2727,1000.1063,13.3700,40.0090,1000.1063
0.0037,35.1974,13.3603,39.2939,1000.1648,13.3614,40.0302,1000.1648
0.0037,35.2067,13.3662,39.2939,1000.2234,13.3665,40.0308,1000.2234
0.0037,35.2159,13.3662,39.3044,1000.4574,13.3633,40.0424,1000.4574
0.0037,35.2251,13.3642,39.3150,1000.2819,13.3637,40.0524,1000.2819
0.0037,35.2344,13.3603,39.3150,1000.2819,13.3598,40.0521,1000.2819
0.0038,35.2436,13.3583,39.3361,1000.1648,13.3594,40.0731,1000.1648
0.0038,35.2528,13.3524,39.3361,1000.0478,13.3551,40.0723,1000.0478
0.0038,35.2621,13.3504,39.3466,1000.0478,13.3531,40.0829,1000.0478
0.0038,35.2713,13.3504,39.3361,1000.0478,13.3531,40.0721,1000.0478
0.0038,35.2805,13.3524,39.3783,1000.1648,13.3535,40.1158,1000.1648
0.0038,35.2898,13.3544,39.3889,1000.3989,13.3523,40.1276,1000.3989
0.0038,35.2985,13.3485,39.3994,1000.2819,13.3480,40.1375,1000.2819
0.0038,35.3068,13.3485,39.3994,1000.0478,13.3512,40.1367,1000.0478
0.0038,35.3152,13.3504,39.4206,1000.1648,13.3515,40.1588,1000.1648
0.0038,35.3235,13.3504,39.4100,1000.1648,13.3515,40.1480,1000.1648
0.0038,35.3319,13.3504,39.4206,1000.2234,13.3507,40.1590,1000.2234
0.0038,35.3402,13.3504,39.4311,1000.3404,13.3491,40.1702,1000.3404
0.0038,35.3486,13.3445,39.4311,1000.1648,13.3456,40.1691,1000.1648
0.0038,35.3569,13.3426,39.4417,999.9893,13.3461,40.1791,999.9893
0.0038,35.3653,13.3445,39.4628,1000.0478,13.3472,40.2011,1000.0478
0.0038,35.3736,13.3445,39.4522,1000.1648,13.3456,40.1907,1000.1648
0.0038,35.3820,13.3504,39.4628,1000.2819,13.3499,40.2023,1000.2819
0.0038,35.3903,13.3445,39.4734,1000.1648,13.3456,40.2122,1000.1648
0.0038,35.3987,13.3465,39.4839,1000.3404,13.3452,40.2238,1000.3404
0.0039,35.4069,13.3445,39.4839,1000.1063,13.3464,40.2228,1000.1063
0.0039,35.4146,13.3406,39.5050,1000.0478,13.3433,40.2439,1000.0478
0.0039,35.4222,13.3386,39.4945,1000.0478,13.3413,40.2329,1000.0478
0.0039,35.4298,13.3367,39.5050,999.9893,13.3402,40.2434,999.9893
0.0039,35.4374,13.3347,39.5473,1000.2234,13.3350,40.2872,1000.2234
0.0039,35.4451,13.3347,39.5156,1000.2819,13.3342,40.2550,1000.2819
0.0039,35.4527,13.3406,39.5262,1000.1648,13.3417,40.2659,1000.1648
0.0039,35.4603,13.3347,39.5578,1000.2234,13.3350,40.2979,1000.2234
0.0039,35.4680,13.3327,39.5473,1000.0478,13.3354,40.2864,1000.0478
0.0039,35.4756,13.3288,39.5473,1000.1648,13.3299,40.2865,1000.1648
0.0039,35.4832,13.3308,39.5578,1000.1648,13.3319,40.2974,1000.1648
0.0039,35.4909,13.3308,39.5684,1000.1648,13.3319,40.3082,1000.1648
0.0039,35.4985,13.3308,39.5790,1000.2819,13.3303,40.3194,1000.2819
0.0039,35.5061,13.3327,39.6001,1000.2234,13.3330,40.3409,1000.2234
0.0039,35.5133,13.3269,39.6001,1000.2234,13.3271,40.3405,1000.2234
0.0039,35.5204,13.3288,39.6001,1000.2819,13.3283,40.3408,1000.2819
0.0039,35.5274,13.3288,39.6106,1000.2819,13.3283,40.3516,1000.2819
0.0039,35.5345,13.3288,39.6212,1000.2234,13.3291,40.3622,1000.2234
0.0039,35.5415,13.3269,39.6423,1000.2234,13.3271,40.3836,1000.2234
0.0039,35.5485,13.3308,39.6529,1000.3989,13.3287,40.3953,1000.3989
0.0040,35.5556,13.3269,39.6529,1000.1648,13.3279,40.3942,1000.1648
0.0040,35.5626,13.3249,39.6423,1000.2234,13.3252,40.3834,1000.2234
0.0040,35.5697,13.3269,39.6740,1000.1648,13.3279,40.4157,1000.1648
0.0040,35.5767,13.3249,39.6846,1000.3404,13.3236,40.4270,1000.3404
0.0040,35.5837,13.3249,39.6951,1000.4574,13.3220,40.4382,1000.4574
0.0040,35.5908,13.3210,39.6740,1000.1063,13.3228,40.4151,1000.1063
0.0040,35.5978,13.3170,39.6846,1000.1648,13.3181,40.4258,1000.1648
0.0040,35.6047,13.3229,39.6951,1000.1648,13.3240,40.4370,1000.1648
0.0040,35.6113,13.3190,39.6740,1000.2234,13.3193,40.4153,1000.2234
0.0040,35.6178,13.3170,39.7057,1000.1648,13.3181,40.4473,1000.1648
0.0040,35.6244,13.3170,39.6951,1000.1063,13.3189,40.4363,1000.1063
0.0040,35.6310,13.3210,39.7268,1000.1063,13.3228,40.4690,1000.1063
0.0040,35.6375,13.3151,39.7374,1000.0478,13.3177,40.4791,1000.0478
0.0040,35.6441,13.3151,39.7479,1000.1063,13.3169,40.4901,1000.1063
0.0040,35.6506,13.3131,39.7479,1000.3404,13.3118,40.4908,1000.3404
0.0040,35.6572,13.3151,39.7374,1000.2234,13.3154,40.4797,1000.2234
0.0040,35.6637,13.3092,39.7690,1000.0478,13.3118,40.5110,1000.0478
0.0040,35.6703,13.3111,39.7479,1000.1648,13.3122,40.4900,1000.1648
0.0040,35.6769,13.3151,39.7690,1000.2234,13.3154,40.5121,1000.2234
0.0040,35.6834,13.3111,39.7902,1000.2819,13.3106,40.5335,1000.2819
0.0040,35.6900,13.3052,39.7690,1000.2234,13.3055,40.5113,1000.2234
0.0041,35.6962,13.3111,39.7585,1000.1063,13.3130,40.5006,1000.1063
0.0041,35.7024,13.3072,39.8007,1000.1648,13.3083,40.5436,1000.1648
