****Header****
date 01/15/25 04:13:22
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   2
ClassID:	N/A
ClassName:	TP545HG10-8000011181
Eff:	   0.2131
Emissivity:	   1.0000
FF:	   0.8079
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.4925
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9777
Iref1:	  13.5786
Iref2:	N/A
Isc:	  13.5800
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 04:13:21.855000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 04:13:22.070000
Pmax:	 549.1092
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1716.0000
Rs:	   0.2578
Rsh:  687.7649
Snr: A8C7A2B
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  23.7829
TempMC:	  23.7669
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.0488
Vpmax:	  42.3119
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 92423395-d802-44be-97a2-371e97fc5493

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0025,22.7938,13.5313,26.2735,1000.3404,13.5338,26.6526,1000.3404
0.0025,22.9197,13.5332,26.4108,1000.3989,13.5350,26.7932,1000.3989
0.0025,23.0457,13.5372,26.5270,1000.2819,13.5405,26.9117,1000.2819
0.0025,23.1716,13.5372,26.6854,1000.3404,13.5397,27.0737,1000.3404
0.0025,23.2975,13.5273,26.8015,1000.1063,13.5331,27.1907,1000.1063
0.0025,23.4235,13.5293,26.9494,999.9893,13.5366,27.3414,999.9893
0.0025,23.5494,13.5332,27.0655,1000.1063,13.5390,27.4608,1000.1063
0.0025,23.6753,13.5372,27.1817,1000.1648,13.5421,27.5799,1000.1648
0.0025,23.8013,13.5332,27.2978,1000.3989,13.5350,27.6991,1000.3989
0.0025,23.9272,13.5273,27.4246,1000.3989,13.5291,27.8280,1000.3989
0.0025,24.0519,13.5234,27.5829,1000.3404,13.5260,27.9893,1000.3404
0.0025,24.1669,13.5254,27.6991,1000.3404,13.5279,28.1080,1000.3404
0.0025,24.2819,13.5313,27.8047,1000.2819,13.5346,28.2161,1000.2819
0.0025,24.3969,13.5332,27.9314,1000.2234,13.5374,28.3455,1000.2234
0.0025,24.5119,13.5332,28.0581,1000.3989,13.5350,28.4755,1000.3989
0.0025,24.6269,13.5332,28.2060,1000.2819,13.5366,28.6261,1000.2819
0.0025,24.7419,13.5293,28.3221,1000.1063,13.5350,28.7438,1000.1063
0.0025,24.8569,13.5254,28.4383,1000.1063,13.5311,28.8621,1000.1063
0.0025,24.9719,13.5273,28.5545,1000.2819,13.5307,28.9815,1000.2819
0.0026,25.0869,13.5332,28.6601,1000.3404,13.5358,29.0900,1000.3404
0.0026,25.2019,13.5273,28.7762,1000.2819,13.5307,29.2080,1000.2819
0.0026,25.3169,13.5234,28.8924,1000.2819,13.5267,29.3263,1000.2819
0.0026,25.4319,13.5214,29.0191,1000.1648,13.5264,29.4552,1000.1648
0.0026,25.5469,13.5234,29.1141,1000.3404,13.5260,29.5530,1000.3404
0.0026,25.6542,13.5273,29.2408,1000.3404,13.5299,29.6827,1000.3404
0.0026,25.7576,13.5254,29.3676,1000.0478,13.5319,29.8109,1000.0478
0.0026,25.8611,13.5234,29.4732,1000.1648,13.5283,29.9190,1000.1648
0.0026,25.9645,13.5234,29.5893,1000.1648,13.5283,30.0377,1000.1648
0.0026,26.0680,13.5254,29.6949,1000.2819,13.5287,30.1461,1000.2819
0.0026,26.1714,13.5234,29.8005,1000.2234,13.5275,30.2536,1000.2234
0.0026,26.2749,13.5254,29.9167,999.9893,13.5327,30.3715,999.9893
0.0026,26.3783,13.5254,30.0328,1000.2234,13.5295,30.4910,1000.2234
0.0026,26.4818,13.5273,30.1279,1000.2819,13.5307,30.5884,1000.2819
0.0026,26.5852,13.5254,30.2335,1000.4574,13.5263,30.6967,1000.4574
0.0026,26.6886,13.5254,30.3496,1000.3989,13.5271,30.8151,1000.3989
0.0026,26.7921,13.5234,30.4447,1000.2234,13.5275,30.9114,1000.2234
0.0026,26.8955,13.5175,30.5608,1000.4574,13.5185,31.0304,1000.4574
0.0026,26.9965,13.5195,30.6348,1000.3989,13.5212,31.1058,1000.3989
0.0026,27.0883,13.5195,30.7509,1000.2819,13.5228,31.2240,1000.2819
0.0027,27.1801,13.5254,30.8565,1000.2234,13.5295,31.3321,1000.2234
0.0027,27.2720,13.5195,30.9515,1000.2819,13.5228,31.4289,1000.2819
0.0027,27.3638,13.5195,31.0677,1000.2234,13.5236,31.5474,1000.2234
0.0027,27.4557,13.5175,31.1839,1000.1648,13.5224,31.6656,1000.1648
0.0027,27.5475,13.5195,31.3000,1000.2234,13.5236,31.7846,1000.2234
0.0027,27.6394,13.5155,31.3634,1000.1063,13.5213,31.8486,1000.1063
0.0027,27.7312,13.5195,31.4584,1000.4574,13.5204,31.9472,1000.4574
0.0027,27.8231,13.5175,31.5535,1000.3404,13.5201,32.0437,1000.3404
0.0027,27.9149,13.5234,31.6379,1000.3989,13.5252,32.1306,1000.3989
0.0027,28.0068,13.5234,31.7541,1000.3989,13.5252,32.2493,1000.3989
0.0027,28.0986,13.5195,31.8280,1000.3404,13.5220,32.3243,1000.3404
0.0027,28.1904,13.5175,31.9125,1000.3404,13.5201,32.4104,1000.3404
0.0027,28.2737,13.5175,32.0075,1000.3989,13.5193,32.5076,1000.3989
0.0027,28.3543,13.5155,32.0920,1000.4574,13.5165,32.5940,1000.4574
0.0027,28.4349,13.5136,32.1976,1000.5159,13.5137,32.7018,1000.5159
0.0027,28.5156,13.5136,32.2821,1000.3404,13.5161,32.7875,1000.3404
0.0027,28.5962,13.5116,32.3771,1000.3989,13.5134,32.8846,1000.3989
0.0027,28.6769,13.5136,32.4722,1000.3989,13.5153,32.9818,1000.3989
0.0027,28.7575,13.5136,32.5567,1000.4574,13.5145,33.0683,1000.4574
0.0027,28.8382,13.5096,32.6517,1000.4574,13.5106,33.1651,1000.4574
0.0027,28.9188,13.5116,32.7256,1000.2819,13.5150,33.2401,1000.2819
0.0028,28.9994,13.5195,32.7890,1000.2819,13.5228,33.3054,1000.2819
0.0028,29.0801,13.5175,32.8734,1000.2819,13.5209,33.3915,1000.2819
0.0028,29.1607,13.5096,32.9579,1000.3989,13.5114,33.4776,1000.3989
0.0028,29.2414,13.5077,33.0424,1000.3404,13.5102,33.5635,1000.3404
0.0028,29.3186,13.5136,33.1269,1000.3989,13.5153,33.6505,1000.3989
0.0028,29.3888,13.5096,33.2114,1000.3404,13.5122,33.7362,1000.3404
0.0028,29.4589,13.5077,33.2853,1000.2234,13.5118,33.8111,1000.2234
0.0028,29.5291,13.5096,33.3698,1000.2234,13.5138,33.8976,1000.2234
0.0028,29.5993,13.5057,33.4331,1000.1648,13.5106,33.9618,1000.1648
0.0028,29.6694,13.5096,33.5070,1000.3404,13.5122,34.0382,1000.3404
0.0028,29.7396,13.5077,33.5810,1000.3989,13.5094,34.1137,1000.3989
0.0028,29.8097,13.5077,33.6760,1000.3989,13.5094,34.2108,1000.3989
0.0028,29.8799,13.5136,33.7394,1000.1063,13.5193,34.2749,1000.1063
0.0028,29.9500,13.5096,33.8027,1000.2234,13.5138,34.3397,1000.2234
0.0028,30.0202,13.5077,33.8978,1000.3404,13.5102,34.4370,1000.3404
0.0028,30.0903,13.5077,33.9506,1000.4574,13.5086,34.4914,1000.4574
0.0028,30.1605,13.5057,34.0139,1000.3989,13.5075,34.5557,1000.3989
0.0028,30.2306,13.5057,34.0773,1000.3404,13.5083,34.6202,1000.3404
0.0028,30.2924,13.5057,34.1406,1000.2234,13.5099,34.6845,1000.2234
0.0029,30.3530,13.5037,34.2251,1000.3404,13.5063,34.7711,1000.3404
0.0029,30.4136,13.5057,34.3201,1000.4574,13.5067,34.8687,1000.4574
0.0029,30.4742,13.5057,34.3624,1000.4574,13.5067,34.9118,1000.4574
0.0029,30.5348,13.5037,34.4469,1000.2234,13.5079,34.9971,1000.2234
0.0029,30.5953,13.4998,34.4997,1000.2819,13.5032,35.0509,1000.2819
0.0029,30.6559,13.5018,34.5630,1000.1648,13.5067,35.1154,1000.1648
0.0029,30.7165,13.5018,34.6053,1000.2234,13.5059,35.1587,1000.2234
0.0029,30.7771,13.5018,34.7003,1000.3989,13.5035,35.2564,1000.3989
0.0029,30.8377,13.5037,34.7320,1000.5159,13.5039,35.2893,1000.5159
0.0029,30.8982,13.4998,34.8165,1000.5744,13.4992,35.3755,1000.5744
0.0029,30.9588,13.4998,34.8798,1000.4574,13.5008,35.4398,1000.4574
0.0029,31.0194,13.4998,34.9009,1000.3404,13.5024,35.4609,1000.3404
0.0029,31.0763,13.4998,34.9960,1000.1063,13.5055,35.5572,1000.1063
0.0029,31.1284,13.4939,35.0488,1000.2234,13.4981,35.6110,1000.2234
0.0029,31.1804,13.4978,35.1227,1000.2234,13.5020,35.6868,1000.2234
0.0029,31.2324,13.4978,35.1544,1000.2819,13.5012,35.7194,1000.2819
0.0029,31.2844,13.4978,35.2283,1000.2234,13.5020,35.7947,1000.2234
0.0029,31.3364,13.5018,35.2917,1000.3404,13.5043,35.8601,1000.3404
0.0029,31.3885,13.4939,35.3550,1000.2234,13.4981,35.9238,1000.2234
0.0029,31.4405,13.4959,35.3973,1000.0478,13.5024,35.9665,1000.0478
0.0029,31.4925,13.4959,35.4606,1000.1063,13.5016,36.0314,1000.1063
0.0030,31.5445,13.4919,35.4923,1000.3404,13.4945,36.0642,1000.3404
0.0030,31.5965,13.4939,35.5451,1000.2819,13.4973,36.1181,1000.2819
0.0030,31.6486,13.4900,35.6085,1000.2234,13.4941,36.1823,1000.2234
0.0030,31.7006,13.4939,35.6401,1000.1063,13.4996,36.2146,1000.1063
0.0030,31.7526,13.4900,35.7035,1000.1063,13.4957,36.2790,1000.1063
0.0030,31.7973,13.4900,35.7669,1000.3989,13.4917,36.3447,1000.3989
0.0030,31.8418,13.4959,35.7985,1000.1063,13.5016,36.3765,1000.1063
0.0030,31.8862,13.4939,35.8513,1000.3404,13.4965,36.4311,1000.3404
0.0030,31.9307,13.4880,35.9041,1000.2234,13.4922,36.4841,1000.2234
0.0030,31.9752,13.4860,35.9464,1000.2234,13.4902,36.5271,1000.2234
0.0030,32.0197,13.4841,36.0097,1000.2819,13.4874,36.5918,1000.2819
0.0030,32.0642,13.4841,36.0414,1000.2819,13.4874,36.6242,1000.2819
0.0030,32.1087,13.4802,36.0942,1000.3989,13.4819,36.6782,1000.3989
0.0030,32.1532,13.4821,36.1470,1000.2819,13.4855,36.7319,1000.2819
0.0030,32.1977,13.4880,36.1787,1000.2234,13.4922,36.7645,1000.2234
0.0030,32.2422,13.4860,36.2209,1000.3404,13.4886,36.8079,1000.3404
0.0030,32.2867,13.4860,36.2737,1000.2819,13.4894,36.8616,1000.2819
0.0030,32.3312,13.4880,36.3054,1000.2819,13.4914,36.8941,1000.2819
0.0030,32.3722,13.4841,36.3582,1000.2234,13.4882,36.9475,1000.2234
0.0031,32.4102,13.4802,36.4110,1000.3404,13.4827,37.0015,1000.3404
0.0031,32.4481,13.4802,36.4321,1000.3404,13.4827,37.0231,1000.3404
0.0031,32.4861,13.4782,36.4955,1000.2819,13.4815,37.0875,1000.2819
0.0031,32.5241,13.4723,36.5377,1000.2234,13.4764,37.1299,1000.2234
0.0031,32.5620,13.4743,36.5905,1000.3989,13.4760,37.1846,1000.3989
0.0031,32.6000,13.4762,36.6222,1000.1648,13.4812,37.2163,1000.1648
0.0031,32.6380,13.4762,36.6539,1000.1063,13.4820,37.2485,1000.1063
0.0031,32.6759,13.4723,36.6961,1000.2234,13.4764,37.2917,1000.2234
0.0031,32.7139,13.4723,36.7384,1000.1063,13.4780,37.3344,1000.1063
0.0031,32.7519,13.4802,36.7806,1000.3404,13.4827,37.3790,1000.3404
0.0031,32.7898,13.4782,36.8017,1000.3404,13.4807,37.4004,1000.3404
0.0031,32.8278,13.4802,36.8440,1000.2819,13.4835,37.4435,1000.2819
0.0031,32.8653,13.4762,36.8756,1000.1648,13.4812,37.4751,1000.1648
0.0031,32.8977,13.4762,36.9073,999.9893,13.4835,37.5069,999.9893
0.0031,32.9300,13.4743,36.9707,1000.1063,13.4800,37.5718,1000.1063
0.0031,32.9624,13.4743,36.9812,1000.1063,13.4800,37.5826,1000.1063
0.0031,32.9948,13.4762,37.0340,1000.3404,13.4788,37.6375,1000.3404
0.0031,33.0272,13.4723,37.0552,1000.3404,13.4749,37.6588,1000.3404
0.0031,33.0595,13.4723,37.1080,1000.2819,13.4756,37.7125,1000.2819
0.0031,33.0919,13.4743,37.1396,1000.1648,13.4792,37.7446,1000.1648
0.0032,33.1243,13.4782,37.1713,1000.1063,13.4839,37.7770,1000.1063
0.0032,33.1566,13.4762,37.2241,1000.0478,13.4828,37.8306,1000.0478
0.0032,33.1890,13.4723,37.2241,999.9893,13.4796,37.8301,999.9893
0.0032,33.2214,13.4664,37.2558,1000.2819,13.4698,37.8630,1000.2819
0.0032,33.2537,13.4743,37.2769,1000.1063,13.4800,37.8846,1000.1063
0.0032,33.2861,13.4684,37.3086,999.9893,13.4757,37.9161,999.9893
0.0032,33.3155,13.4684,37.3614,1000.2234,13.4725,37.9708,1000.2234
0.0032,33.3431,13.4644,37.3931,1000.1648,13.4694,38.0026,1000.1648
0.0032,33.3707,13.4664,37.4248,1000.1648,13.4713,38.0351,1000.1648
0.0032,33.3983,13.4644,37.4459,1000.2234,13.4686,38.0568,1000.2234
0.0032,33.4259,13.4644,37.4881,1000.2819,13.4678,38.1001,1000.2819
0.0032,33.4535,13.4625,37.5198,1000.3404,13.4650,38.1325,1000.3404
0.0032,33.4811,13.4684,37.5304,1000.2819,13.4717,38.1435,1000.2819
0.0032,33.5088,13.4684,37.5726,1000.1648,13.4733,38.1863,1000.1648
0.0032,33.5364,13.4703,37.6148,1000.1648,13.4753,38.2296,1000.1648
0.0032,33.5640,13.4703,37.6254,1000.3404,13.4729,38.2410,1000.3404
0.0032,33.5916,13.4703,37.6465,1000.2234,13.4745,38.2621,1000.2234
0.0032,33.6192,13.4684,37.6782,1000.0478,13.4749,38.2937,1000.0478
0.0032,33.6468,13.4625,37.7204,1000.0478,13.4690,38.3364,1000.0478
0.0032,33.6737,13.4605,37.7521,1000.5159,13.4607,38.3702,1000.5159
0.0032,33.6973,13.4625,37.7838,1000.3404,13.4650,38.4021,1000.3404
0.0033,33.7209,13.4664,37.8049,1000.3404,13.4690,38.4240,1000.3404
0.0033,33.7445,13.4684,37.8155,1000.5744,13.4677,38.4357,1000.5744
0.0033,33.7681,13.4644,37.8471,1000.3989,13.4662,38.4672,1000.3989
0.0033,33.7917,13.4644,37.8788,1000.3404,13.4670,38.4993,1000.3404
0.0033,33.8153,13.4644,37.8999,1000.3404,13.4670,38.5209,1000.3404
0.0033,33.8389,13.4625,37.9211,1000.2819,13.4658,38.5421,1000.2819
0.0033,33.8625,13.4644,37.9422,1000.1063,13.4702,38.5632,1000.1063
0.0033,33.8861,13.4605,37.9316,1000.1648,13.4654,38.5523,1000.1648
0.0033,33.9097,13.4605,38.0055,1000.1648,13.4654,38.6278,1000.1648
0.0033,33.9334,13.4625,38.0055,1000.2819,13.4658,38.6284,1000.2819
0.0033,33.9570,13.4625,38.0372,1000.2819,13.4658,38.6607,1000.2819
0.0033,33.9806,13.4644,38.0583,1000.2234,13.4686,38.6823,1000.2234
0.0033,34.0017,13.4566,38.0795,1000.1063,13.4623,38.7028,1000.1063
0.0033,34.0219,13.4566,38.1006,1000.2819,13.4599,38.7250,1000.2819
0.0033,34.0422,13.4605,38.1111,1000.2234,13.4646,38.7359,1000.2234
0.0033,34.0624,13.4605,38.1534,1000.2234,13.4646,38.7790,1000.2234
0.0033,34.0827,13.4566,38.1851,1000.2234,13.4607,38.8110,1000.2234
0.0033,34.1029,13.4546,38.1851,1000.2234,13.4588,38.8109,1000.2234
0.0033,34.1232,13.4546,38.2062,1000.2819,13.4580,38.8327,1000.2819
0.0034,34.1434,13.4585,38.2379,1000.2234,13.4627,38.8651,1000.2234
0.0034,34.1637,13.4585,38.2484,1000.2819,13.4619,38.8761,1000.2819
0.0034,34.1839,13.4566,38.2695,1000.3989,13.4583,38.8979,1000.3989
0.0034,34.2042,13.4546,38.2801,1000.0478,13.4611,38.9073,1000.0478
0.0034,34.2244,13.4526,38.3223,1000.3404,13.4552,38.9513,1000.3404
0.0034,34.2447,13.4585,38.3223,1000.3404,13.4611,38.9518,1000.3404
0.0034,34.2641,13.4526,38.3751,1000.3989,13.4544,39.0055,1000.3989
0.0034,34.2815,13.4546,38.3751,1000.5159,13.4548,39.0060,1000.5159
0.0034,34.2990,13.4566,38.3751,1000.1648,13.4615,39.0050,1000.1648
0.0034,34.3164,13.4566,38.3963,1000.2234,13.4607,39.0267,1000.2234
0.0034,34.3339,13.4526,38.4279,1000.2234,13.4568,39.0588,1000.2234
0.0034,34.3513,13.4507,38.4596,1000.2819,13.4540,39.0912,1000.2819
0.0034,34.3688,13.4487,38.4596,1000.1648,13.4537,39.0906,1000.1648
0.0034,34.3862,13.4487,38.4807,1000.1648,13.4537,39.1122,1000.1648
0.0034,34.4037,13.4546,38.4807,1000.3404,13.4572,39.1133,1000.3404
0.0034,34.4211,13.4487,38.5230,1000.0478,13.4552,39.1549,1000.0478
0.0034,34.4385,13.4507,38.5335,1000.2234,13.4548,39.1665,1000.2234
0.0034,34.4560,13.4467,38.5547,1000.2234,13.4509,39.1877,1000.2234
0.0034,34.4734,13.4507,38.5758,1000.1063,13.4564,39.2092,1000.1063
0.0034,34.4909,13.4448,38.5863,1000.1063,13.4505,39.2195,1000.1063
0.0034,34.5064,13.4369,38.5969,999.9893,13.4442,39.2293,999.9893
0.0035,34.5215,13.4408,38.6075,1000.1063,13.4466,39.2408,1000.1063
0.0035,34.5366,13.4349,38.6180,1000.1063,13.4407,39.2511,1000.1063
0.0035,34.5517,13.4330,38.6391,1000.1648,13.4379,39.2727,1000.1648
0.0035,34.5669,13.4389,38.6708,1000.3989,13.4406,39.3063,1000.3989
0.0035,34.5820,13.4349,38.6814,1000.1648,13.4399,39.3160,1000.1648
0.0035,34.5971,13.4389,38.6919,1000.1063,13.4446,39.3269,1000.1063
0.0035,34.6122,13.4369,38.6919,1000.1648,13.4419,39.3269,1000.1648
0.0035,34.6273,13.4389,38.7131,999.8723,13.4478,39.3476,999.8723
0.0035,34.6425,13.4369,38.7447,1000.1063,13.4427,39.3806,1000.1063
0.0035,34.6576,13.4369,38.7659,999.9893,13.4442,39.4018,999.9893
0.0035,34.6727,13.4330,38.7870,1000.0478,13.4395,39.4233,1000.0478
0.0035,34.6878,13.4310,38.7870,1000.1063,13.4368,39.4233,1000.1063
0.0035,34.7022,13.4271,38.7870,1000.0478,13.4336,39.4228,1000.0478
0.0035,34.7154,13.4251,38.8187,1000.1063,13.4309,39.4552,1000.1063
0.0035,34.7286,13.4271,38.8187,1000.2234,13.4312,39.4558,1000.2234
0.0035,34.7418,13.4232,38.8398,1000.2819,13.4265,39.4772,1000.2819
0.0035,34.7550,13.4212,38.8503,999.9893,13.4285,39.4868,999.9893
0.0035,34.7682,13.4251,38.8609,1000.2234,13.4293,39.4987,1000.2234
0.0035,34.7814,13.4251,38.8926,1000.2234,13.4293,39.5311,1000.2234
0.0036,34.7946,13.4212,38.8820,1000.1648,13.4261,39.5198,1000.1648
0.0036,34.8078,13.4133,38.9031,1000.2819,13.4167,39.5412,1000.2819
0.0036,34.8210,13.4173,38.9348,1000.2234,13.4214,39.5736,1000.2234
0.0036,34.8342,13.4153,38.9348,1000.2234,13.4194,39.5735,1000.2234
0.0036,34.8474,13.4133,38.9559,1000.2234,13.4175,39.5949,1000.2234
0.0036,34.8606,13.4153,38.9559,1000.3404,13.4179,39.5954,1000.3404
0.0036,34.8738,13.4114,38.9771,1000.2819,13.4147,39.6165,1000.2819
0.0036,34.8855,13.4094,38.9665,1000.2234,13.4135,39.6053,1000.2234
0.0036,34.8971,13.4114,39.0087,1000.2819,13.4147,39.6488,1000.2819
0.0036,34.9087,13.4055,38.9982,1000.1063,13.4112,39.6370,1000.1063
0.0036,34.9203,13.4114,39.0193,999.9893,13.4187,39.6586,999.9893
0.0036,34.9319,13.4094,39.0404,1000.1648,13.4143,39.6806,1000.1648
0.0036,34.9435,13.4035,39.0615,1000.2234,13.4077,39.7019,1000.2234
0.0036,34.9552,13.4015,39.0510,1000.1063,13.4073,39.6906,1000.1063
0.0036,34.9668,13.4035,39.0721,1000.2819,13.4069,39.7129,1000.2819
0.0036,34.9784,13.4015,39.0827,1000.2819,13.4049,39.7236,1000.2819
0.0036,34.9900,13.4055,39.1038,999.8138,13.4152,39.7438,999.8138
0.0036,35.0016,13.4055,39.0932,1000.0478,13.4120,39.7338,1000.0478
0.0036,35.0132,13.4015,39.1038,1000.3404,13.4041,39.7453,1000.3404
0.0036,35.0248,13.4015,39.1249,1000.2234,13.4057,39.7665,1000.2234
0.0037,35.0358,13.3996,39.1460,1000.0478,13.4061,39.7873,1000.0478
0.0037,35.0461,13.3976,39.1460,1000.3989,13.3994,39.7884,1000.3989
0.0037,35.0564,13.3897,39.1671,1000.1063,13.3955,39.8083,1000.1063
0.0037,35.0667,13.3917,39.1566,1000.0478,13.3982,39.7975,1000.0478
0.0037,35.0770,13.3917,39.1777,1000.1063,13.3974,39.8192,1000.1063
0.0037,35.0873,13.3897,39.2094,1000.2234,13.3939,39.8518,1000.2234
0.0037,35.0976,13.3937,39.1883,1000.2234,13.3978,39.8306,1000.2234
0.0037,35.1079,13.3897,39.2094,1000.1063,13.3955,39.8514,1000.1063
0.0037,35.1182,13.3838,39.2199,1000.0478,13.3904,39.8615,1000.0478
0.0037,35.1286,13.3819,39.2199,1000.0478,13.3884,39.8614,1000.0478
0.0037,35.1389,13.3897,39.2305,1000.1063,13.3955,39.8730,1000.1063
0.0037,35.1492,13.3956,39.2516,1000.3989,13.3974,39.8960,1000.3989
0.0037,35.1595,13.3858,39.2411,1000.3404,13.3884,39.8843,1000.3404
0.0037,35.1697,13.3838,39.2727,1000.2819,13.3872,39.9163,1000.2819
0.0037,35.1790,13.3858,39.2727,1000.2819,13.3892,39.9164,1000.2819
0.0037,35.1882,13.3838,39.2939,1000.0478,13.3904,39.9370,1000.0478
0.0037,35.1974,13.3858,39.3044,1000.1063,13.3916,39.9482,1000.1063
0.0037,35.2067,13.3858,39.3044,1000.1648,13.3908,39.9484,1000.1648
0.0037,35.2159,13.3838,39.3255,1000.2819,13.3872,39.9702,1000.2819
0.0037,35.2251,13.3819,39.3150,1000.2819,13.3852,39.9593,1000.2819
0.0037,35.2344,13.3838,39.3361,1000.1648,13.3888,39.9806,1000.1648
0.0038,35.2436,13.3819,39.3361,1000.1063,13.3876,39.9802,1000.1063
0.0038,35.2528,13.3780,39.3572,1000.3404,13.3805,40.0023,1000.3404
0.0038,35.2621,13.3780,39.3678,999.9893,13.3853,40.0118,999.9893
0.0038,35.2713,13.3799,39.3572,1000.2234,13.3841,40.0020,1000.2234
0.0038,35.2805,13.3799,39.3889,1000.2819,13.3833,40.0346,1000.2819
0.0038,35.2898,13.3780,39.3994,1000.4574,13.3789,40.0458,1000.4574
0.0038,35.2985,13.3780,39.3994,1000.2819,13.3813,40.0452,1000.2819
0.0038,35.3068,13.3701,39.4100,1000.1648,13.3750,40.0550,1000.1648
0.0038,35.3152,13.3760,39.4206,1000.1063,13.3817,40.0660,1000.1063
0.0038,35.3235,13.3701,39.4522,1000.1648,13.3750,40.0981,1000.1648
0.0038,35.3319,13.3681,39.4311,1000.1648,13.3731,40.0764,1000.1648
0.0038,35.3402,13.3622,39.4417,1000.2819,13.3656,40.0871,1000.2819
0.0038,35.3486,13.3662,39.4734,1000.2819,13.3695,40.1198,1000.2819
0.0038,35.3569,13.3701,39.4522,999.9308,13.3782,40.0973,999.9308
0.0038,35.3653,13.3681,39.4734,999.7553,13.3786,40.1181,999.7553
0.0038,35.3736,13.3662,39.4628,999.9893,13.3735,40.1080,999.9893
0.0038,35.3820,13.3701,39.4839,1000.1063,13.3758,40.1303,1000.1063
0.0038,35.3903,13.3701,39.4734,1000.2234,13.3742,40.1199,1000.2234
0.0038,35.3987,13.3662,39.5156,1000.2234,13.3703,40.1627,1000.2234
0.0039,35.4069,13.3662,39.4945,1000.0478,13.3727,40.1405,1000.0478
0.0039,35.4146,13.3642,39.5156,999.9893,13.3715,40.1617,999.9893
0.0039,35.4222,13.3642,39.5156,1000.1063,13.3699,40.1621,1000.1063
0.0039,35.4298,13.3603,39.5262,1000.1063,13.3660,40.1726,1000.1063
0.0039,35.4374,13.3563,39.5578,1000.2234,13.3605,40.2051,1000.2234
0.0039,35.4451,13.3603,39.5473,1000.2234,13.3644,40.1946,1000.2234
0.0039,35.4527,13.3544,39.5473,1000.1063,13.3601,40.1937,1000.1063
0.0039,35.4603,13.3563,39.5578,1000.2819,13.3597,40.2053,1000.2819
0.0039,35.4680,13.3622,39.5473,1000.4574,13.3632,40.1956,1000.4574
0.0039,35.4756,13.3603,39.5790,1000.2819,13.3636,40.2272,1000.2819
0.0039,35.4832,13.3583,39.6001,1000.0478,13.3648,40.2477,1000.0478
0.0039,35.4909,13.3504,39.5684,1000.1063,13.3562,40.2150,1000.1063
0.0039,35.4985,13.3544,39.5895,1000.1063,13.3601,40.2369,1000.1063
0.0039,35.5061,13.3504,39.6212,1000.1648,13.3554,40.2691,1000.1648
0.0039,35.5133,13.3504,39.6106,1000.3989,13.3522,40.2591,1000.3989
0.0039,35.5204,13.3544,39.6001,1000.0478,13.3609,40.2474,1000.0478
0.0039,35.5274,13.3485,39.6212,1000.1648,13.3534,40.2689,1000.1648
0.0039,35.5345,13.3504,39.6318,1000.2234,13.3546,40.2801,1000.2234
0.0039,35.5415,13.3485,39.6423,1000.0478,13.3550,40.2901,1000.0478
0.0039,35.5485,13.3504,39.6423,1000.1063,13.3562,40.2905,1000.1063
0.0040,35.5556,13.3504,39.6423,1000.4574,13.3514,40.2917,1000.4574
0.0040,35.5626,13.3485,39.6634,1000.4574,13.3494,40.3131,1000.4574
0.0040,35.5697,13.3524,39.6529,1000.2234,13.3566,40.3018,1000.2234
0.0040,35.5767,13.3504,39.6634,1000.2819,13.3538,40.3127,1000.2819
0.0040,35.5837,13.3445,39.6740,999.9893,13.3519,40.3219,999.9893
0.0040,35.5908,13.3426,39.6951,999.6968,13.3539,40.3423,999.6968
0.0040,35.5978,13.3386,39.6951,999.9308,13.3468,40.3428,999.9308
0.0040,35.6047,13.3465,39.6951,1000.1648,13.3514,40.3443,1000.1648
0.0040,35.6113,13.3445,39.7057,1000.1063,13.3503,40.3547,1000.1063
0.0040,35.6178,13.3485,39.7057,1000.3404,13.3510,40.3558,1000.3404
0.0040,35.6244,13.3445,39.7162,1000.1063,13.3503,40.3655,1000.1063
