****Header****
date 01/15/25 03:37:16
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2102
Emissivity:	   1.0000
FF:	   0.8017
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5424
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9418
Iref1:	  13.6176
Iref2:	N/A
Isc:	  13.6173
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0012
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:37:16.171000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:37:16.506000
Pmax:	 541.6175
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1755.0000
Rs:	   0.2679
Rsh:  528.6208
Snr: A8C7A0C
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  25.2801
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.6149
Vpmax:	  41.8504
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 85ae8835-4c33-43e8-9d64-47351a8252c6

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0027,27.7312,13.5568,31.4479,1000.2819,13.5513,32.1611,1000.2819
0.0027,27.8231,13.5529,31.5535,1000.4574,13.5450,32.2693,1000.4574
0.0027,27.9149,13.5489,31.6379,1000.5159,13.5403,32.3555,1000.5159
0.0027,28.0068,13.5568,31.7435,1000.3404,13.5505,32.4633,1000.3404
0.0027,28.0986,13.5529,31.8280,1000.3989,13.5458,32.5495,1000.3989
0.0027,28.1904,13.5489,31.9231,1000.3989,13.5419,32.6463,1000.3989
0.0027,28.2737,13.5509,32.0181,1000.3989,13.5438,32.7435,1000.3989
0.0027,28.3543,13.5489,32.0920,1000.5744,13.5395,32.8195,1000.5744
0.0027,28.4349,13.5509,32.1871,1000.2819,13.5454,32.9157,1000.2819
0.0027,28.5156,13.5489,32.2715,1000.3989,13.5419,33.0023,1000.3989
0.0027,28.5962,13.5430,32.3877,1000.5159,13.5344,33.1209,1000.5159
0.0027,28.6769,13.5489,32.4827,1000.5159,13.5403,33.2184,1000.5159
0.0027,28.7575,13.5588,32.5883,1000.3989,13.5517,33.3267,1000.3989
0.0027,28.8382,13.5489,32.6517,1000.6329,13.5387,33.3915,1000.6329
0.0027,28.9188,13.5529,32.7256,1000.4574,13.5450,33.4666,1000.4574
0.0028,28.9994,13.5489,32.7890,1000.2819,13.5435,33.5304,1000.2819
0.0028,29.0801,13.5470,32.8734,1000.4574,13.5391,33.6172,1000.4574
0.0028,29.1607,13.5489,32.9685,1000.4574,13.5411,33.7144,1000.4574
0.0028,29.2414,13.5430,33.0530,1000.4574,13.5352,33.8002,1000.4574
0.0028,29.3186,13.5489,33.1163,1000.4574,13.5411,33.8654,1000.4574
0.0028,29.3888,13.5430,33.2114,1000.3404,13.5368,33.9616,1000.3404
0.0028,29.4589,13.5450,33.2853,1000.3989,13.5379,34.0375,1000.3989
0.0028,29.5291,13.5450,33.3698,1000.4574,13.5371,34.1240,1000.4574
0.0028,29.5993,13.5489,33.4331,1000.5159,13.5403,34.1893,1000.5159
0.0028,29.6694,13.5430,33.5070,1000.5159,13.5344,34.2643,1000.5159
0.0028,29.7396,13.5411,33.5915,1000.3404,13.5348,34.3498,1000.3404
0.0028,29.8097,13.5372,33.6760,1000.4574,13.5293,34.4362,1000.4574
0.0028,29.8799,13.5411,33.7499,1000.2819,13.5356,34.5114,1000.2819
0.0028,29.9500,13.5450,33.8344,1000.1063,13.5419,34.5974,1000.1063
0.0028,30.0202,13.5430,33.8978,1000.5159,13.5344,34.6634,1000.5159
0.0028,30.0903,13.5470,33.9506,1000.3989,13.5399,34.7172,1000.3989
0.0028,30.1605,13.5489,34.0245,1000.2819,13.5435,34.7925,1000.2819
0.0028,30.2306,13.5450,34.0667,1000.2234,13.5403,34.8351,1000.2234
0.0028,30.2924,13.5470,34.1406,1000.2234,13.5423,34.9108,1000.2234
0.0029,30.3530,13.5430,34.2251,1000.2819,13.5376,34.9970,1000.2819
0.0029,30.4136,13.5430,34.3096,1000.3404,13.5368,35.0835,1000.3404
0.0029,30.4742,13.5489,34.3624,1000.3404,13.5427,35.1379,1000.3404
0.0029,30.5348,13.5391,34.4363,1000.1648,13.5352,35.2120,1000.1648
0.0029,30.5953,13.5430,34.4891,1000.4574,13.5352,35.2673,1000.4574
0.0029,30.6559,13.5391,34.5630,1000.2234,13.5344,35.3416,1000.2234
0.0029,30.7165,13.5391,34.6264,1000.2819,13.5336,35.4066,1000.2819
0.0029,30.7771,13.5450,34.6897,1000.2819,13.5395,35.4717,1000.2819
0.0029,30.8377,13.5430,34.7425,1000.0478,13.5407,35.5247,1000.0478
0.0029,30.8982,13.5450,34.8165,1000.0478,13.5427,35.6003,1000.0478
0.0029,30.9588,13.5430,34.8587,1000.4574,13.5352,35.6448,1000.4574
0.0029,31.0194,13.5372,34.9221,1000.2234,13.5325,35.7082,1000.2234
0.0029,31.0763,13.5411,34.9854,1000.0478,13.5388,35.7726,1000.0478
0.0029,31.1284,13.5352,35.0488,1000.0478,13.5329,35.8369,1000.0478
0.0029,31.1804,13.5372,35.1121,1000.2819,13.5317,35.9026,1000.2819
0.0029,31.2324,13.5313,35.1755,1000.1063,13.5282,35.9662,1000.1063
0.0029,31.2844,13.5293,35.2283,1000.1063,13.5262,36.0200,1000.1063
0.0029,31.3364,13.5293,35.3022,1000.3989,13.5222,36.0966,1000.3989
0.0029,31.3885,13.5332,35.3445,1000.2234,13.5285,36.1394,1000.2234
0.0029,31.4405,13.5332,35.3973,1000.1648,13.5293,36.1931,1000.1648
0.0029,31.4925,13.5352,35.4395,1000.1648,13.5313,36.2364,1000.1648
0.0030,31.5445,13.5332,35.4817,999.9893,13.5317,36.2788,999.9893
0.0030,31.5965,13.5352,35.5451,1000.1063,13.5321,36.3441,1000.1063
0.0030,31.6486,13.5313,35.6085,1000.2819,13.5258,36.4091,1000.2819
0.0030,31.7006,13.5273,35.6401,1000.1063,13.5242,36.4405,1000.1063
0.0030,31.7526,13.5254,35.7035,1000.2819,13.5199,36.5057,1000.2819
0.0030,31.7973,13.5234,35.7563,1000.2234,13.5187,36.5593,1000.2234
0.0030,31.8418,13.5234,35.8091,1000.1648,13.5195,36.6130,1000.1648
0.0030,31.8862,13.5214,35.8408,1000.1063,13.5183,36.6450,1000.1063
0.0030,31.9307,13.5195,35.9147,1000.1063,13.5164,36.7204,1000.1063
0.0030,31.9752,13.5214,35.9569,1000.0478,13.5191,36.7635,1000.0478
0.0030,32.0197,13.5214,35.9886,1000.1648,13.5175,36.7962,1000.1648
0.0030,32.0642,13.5234,36.0414,1000.3404,13.5171,36.8510,1000.3404
0.0030,32.1087,13.5234,36.0942,1000.0478,13.5211,36.9038,1000.0478
0.0030,32.1532,13.5214,36.1364,1000.3989,13.5143,36.9481,1000.3989
0.0030,32.1977,13.5214,36.1787,1000.2819,13.5159,36.9908,1000.2819
0.0030,32.2422,13.5155,36.2209,1000.2819,13.5100,37.0335,1000.2819
0.0030,32.2867,13.5214,36.2843,1000.3989,13.5143,37.0991,1000.3989
0.0030,32.3312,13.5175,36.3265,1000.2234,13.5128,37.1413,1000.2234
0.0030,32.3722,13.5195,36.3476,1000.3989,13.5124,37.1637,1000.3989
0.0031,32.4102,13.5175,36.4110,1000.3989,13.5104,37.2283,1000.3989
0.0031,32.4481,13.5214,36.4532,1000.2819,13.5159,37.2713,1000.2819
0.0031,32.4861,13.5175,36.4955,1000.3989,13.5104,37.3146,1000.3989
0.0031,32.5241,13.5155,36.5377,1000.2234,13.5108,37.3569,1000.2234
0.0031,32.5620,13.5116,36.6011,1000.1648,13.5077,37.4211,1000.1648
0.0031,32.6000,13.5096,36.6222,1000.5159,13.5010,37.4438,1000.5159
0.0031,32.6380,13.5136,36.6644,1000.5159,13.5049,37.4873,1000.5159
0.0031,32.6759,13.5096,36.6961,1000.3404,13.5033,37.5187,1000.3404
0.0031,32.7139,13.5077,36.7278,1000.3989,13.5006,37.5511,1000.3989
0.0031,32.7519,13.5116,36.7700,1000.3404,13.5053,37.5943,1000.3404
0.0031,32.7898,13.5037,36.7912,1000.3989,13.4967,37.6155,1000.3989
0.0031,32.8278,13.5077,36.8334,1000.2819,13.5022,37.6585,1000.2819
0.0031,32.8653,13.5037,36.8756,1000.5744,13.4943,37.7024,1000.5744
0.0031,32.8977,13.5018,36.9179,1000.2819,13.4963,37.7444,1000.2819
0.0031,32.9300,13.4959,36.9390,1000.4574,13.4880,37.7661,1000.4574
0.0031,32.9624,13.4959,36.9812,1000.3989,13.4888,37.8090,1000.3989
0.0031,32.9948,13.4939,37.0235,1000.2819,13.4884,37.8516,1000.2819
0.0031,33.0272,13.4939,37.0657,1000.2234,13.4892,37.8945,1000.2234
0.0031,33.0595,13.4919,37.0763,1000.2234,13.4873,37.9052,1000.2234
0.0031,33.0919,13.4880,37.1291,1000.4574,13.4801,37.9597,1000.4574
0.0032,33.1243,13.4919,37.1713,1000.6329,13.4817,38.0038,1000.6329
0.0032,33.1566,13.4802,37.1819,1000.1063,13.4771,38.0117,1000.1063
0.0032,33.1890,13.4860,37.2347,1000.2234,13.4814,38.0665,1000.2234
0.0032,33.2214,13.4841,37.2452,1000.3404,13.4778,38.0776,1000.3404
0.0032,33.2537,13.4762,37.2875,1000.3404,13.4699,38.1201,1000.3404
0.0032,33.2861,13.4782,37.3192,1000.6329,13.4679,38.1537,1000.6329
0.0032,33.3155,13.4821,37.3508,1000.3404,13.4758,38.1853,1000.3404
0.0032,33.3431,13.4782,37.3931,1000.4574,13.4703,38.2286,1000.4574
0.0032,33.3707,13.4703,37.4036,1000.3404,13.4640,38.2383,1000.3404
0.0032,33.3983,13.4743,37.4353,1000.3989,13.4672,38.2712,1000.3989
0.0032,33.4259,13.4664,37.4881,1000.2234,13.4617,38.3238,1000.2234
0.0032,33.4535,13.4605,37.4987,1000.0478,13.4582,38.3335,1000.0478
0.0032,33.4811,13.4585,37.5515,1000.1063,13.4554,38.3875,1000.1063
0.0032,33.5088,13.4585,37.5620,1000.3404,13.4522,38.3992,1000.3404
0.0032,33.5364,13.4605,37.5832,1000.3404,13.4542,38.4209,1000.3404
0.0032,33.5640,13.4585,37.6254,1000.2234,13.4538,38.4635,1000.2234
0.0032,33.5916,13.4585,37.6360,1000.3404,13.4522,38.4747,1000.3404
0.0032,33.6192,13.4546,37.6782,1000.5159,13.4459,38.5181,1000.5159
0.0032,33.6468,13.4526,37.7099,1000.2819,13.4471,38.5495,1000.2819
0.0032,33.6737,13.4448,37.7204,1000.2234,13.4401,38.5594,1000.2234
0.0032,33.6973,13.4408,37.7521,1000.2234,13.4362,38.5915,1000.2234
0.0033,33.7209,13.4448,37.7838,1000.1063,13.4417,38.6237,1000.1063
0.0033,33.7445,13.4389,37.8049,1000.2819,13.4334,38.6455,1000.2819
0.0033,33.7681,13.4408,37.8366,1000.2819,13.4354,38.6780,1000.2819
0.0033,33.7917,13.4389,37.8577,1000.1063,13.4358,38.6988,1000.1063
0.0033,33.8153,13.4330,37.8894,1000.3404,13.4267,38.7315,1000.3404
0.0033,33.8389,13.4271,37.8894,1000.3404,13.4208,38.7311,1000.3404
0.0033,33.8625,13.4271,37.9211,1000.3989,13.4200,38.7636,1000.3989
0.0033,33.8861,13.4251,37.9527,1000.2819,13.4196,38.7954,1000.2819
0.0033,33.9097,13.4271,37.9527,1000.2234,13.4224,38.7954,1000.2234
0.0033,33.9334,13.4291,37.9844,1000.1063,13.4260,38.8274,1000.1063
0.0033,33.9570,13.4310,38.0161,1000.1063,13.4279,38.8600,1000.1063
0.0033,33.9806,13.4232,38.0478,1000.2819,13.4177,38.8923,1000.2819
0.0033,34.0017,13.4232,38.0900,1000.2819,13.4177,38.9355,1000.2819
0.0033,34.0219,13.4192,38.0900,1000.2819,13.4137,38.9352,1000.2819
0.0033,34.0422,13.4212,38.1006,1000.3989,13.4141,38.9466,1000.3989
0.0033,34.0624,13.4133,38.1323,1000.1648,13.4094,38.9774,1000.1648
0.0033,34.0827,13.4133,38.1639,999.9893,13.4118,39.0092,999.9893
0.0033,34.1029,13.4114,38.1745,1000.2234,13.4067,39.0206,1000.2234
0.0033,34.1232,13.4094,38.1745,1000.2234,13.4047,39.0205,1000.2234
0.0034,34.1434,13.4133,38.2273,1000.2819,13.4078,39.0749,1000.2819
0.0034,34.1637,13.4055,38.2379,1000.1063,13.4024,39.0845,1000.1063
0.0034,34.1839,13.4035,38.2484,1000.1063,13.4004,39.0951,1000.1063
0.0034,34.2042,13.4015,38.2590,1000.0478,13.3992,39.1055,1000.0478
0.0034,34.2244,13.4055,38.2695,1000.2234,13.4008,39.1173,1000.2234
0.0034,34.2447,13.4015,38.3118,1000.1063,13.3984,39.1597,1000.1063
0.0034,34.2641,13.3956,38.3329,1000.1063,13.3925,39.1808,1000.1063
0.0034,34.2815,13.3956,38.3435,1000.1063,13.3925,39.1916,1000.1063
0.0034,34.2990,13.4015,38.3540,1000.1063,13.3984,39.2028,1000.1063
0.0034,34.3164,13.3976,38.3751,1000.1063,13.3945,39.2241,1000.1063
0.0034,34.3339,13.3956,38.4068,1000.3404,13.3894,39.2571,1000.3404
0.0034,34.3513,13.3897,38.4174,1000.1063,13.3866,39.2666,1000.1063
0.0034,34.3688,13.3819,38.4491,1000.2234,13.3772,39.2988,1000.2234
0.0034,34.3862,13.3838,38.4807,1000.2234,13.3792,39.3313,1000.2234
0.0034,34.4037,13.3780,38.4702,1000.1063,13.3749,39.3196,1000.1063
0.0034,34.4211,13.3780,38.4807,1000.2819,13.3725,39.3310,1000.2819
0.0034,34.4385,13.3780,38.5019,1000.3404,13.3717,39.3528,1000.3404
0.0034,34.4560,13.3760,38.5335,1000.5744,13.3665,39.3859,1000.5744
0.0034,34.4734,13.3740,38.5441,1000.2819,13.3685,39.3954,1000.2819
0.0034,34.4909,13.3740,38.5758,1000.0478,13.3717,39.4269,1000.0478
0.0034,34.5064,13.3760,38.5863,1000.1648,13.3721,39.4383,1000.1648
0.0035,34.5215,13.3681,38.5969,1000.1648,13.3642,39.4485,1000.1648
0.0035,34.5366,13.3721,38.5969,1000.3989,13.3650,39.4496,1000.3989
0.0035,34.5517,13.3701,38.6180,1000.1648,13.3662,39.4702,1000.1648
0.0035,34.5669,13.3701,38.6603,1000.1648,13.3662,39.5134,1000.1648
0.0035,34.5820,13.3681,38.6708,1000.1648,13.3642,39.5240,1000.1648
0.0035,34.5971,13.3662,38.6708,1000.3989,13.3591,39.5247,1000.3989
0.0035,34.6122,13.3642,38.7025,1000.3989,13.3571,39.5569,1000.3989
0.0035,34.6273,13.3681,38.7025,1000.3404,13.3618,39.5570,1000.3404
0.0035,34.6425,13.3662,38.7236,1000.4574,13.3583,39.5788,1000.4574
0.0035,34.6576,13.3603,38.7025,1000.1063,13.3572,39.5555,1000.1063
0.0035,34.6727,13.3642,38.7659,1000.3404,13.3579,39.6214,1000.3404
0.0035,34.6878,13.3583,38.7659,1000.4574,13.3504,39.6214,1000.4574
0.0035,34.7022,13.3544,38.7764,1000.3404,13.3481,39.6314,1000.3404
0.0035,34.7154,13.3544,38.8081,1000.2819,13.3489,39.6636,1000.2819
0.0035,34.7286,13.3504,38.7975,1000.3404,13.3441,39.6527,1000.3404
0.0035,34.7418,13.3504,38.8187,1000.1648,13.3465,39.6736,1000.1648
0.0035,34.7550,13.3445,38.8292,1000.1648,13.3406,39.6839,1000.1648
0.0035,34.7682,13.3426,38.8503,1000.1648,13.3387,39.7053,1000.1648
0.0035,34.7814,13.3426,38.8609,1000.3404,13.3363,39.7168,1000.3404
0.0036,34.7946,13.3426,38.8715,1000.2819,13.3371,39.7273,1000.2819
0.0036,34.8078,13.3406,38.8715,1000.1063,13.3375,39.7266,1000.1063
0.0036,34.8210,13.3406,38.9137,1000.3404,13.3343,39.7706,1000.3404
0.0036,34.8342,13.3406,38.9243,1000.2819,13.3351,39.7811,1000.2819
0.0036,34.8474,13.3386,38.9243,1000.1648,13.3347,39.7805,1000.1648
0.0036,34.8606,13.3426,38.9454,1000.4574,13.3347,39.8035,1000.4574
0.0036,34.8738,13.3426,38.9454,1000.4574,13.3347,39.8035,1000.4574
0.0036,34.8855,13.3347,38.9559,1000.3404,13.3284,39.8132,1000.3404
0.0036,34.8971,13.3327,38.9771,1000.2819,13.3273,39.8344,1000.2819
0.0036,34.9087,13.3229,38.9982,1000.3989,13.3158,39.8557,1000.3989
0.0036,34.9203,13.3288,38.9876,1000.3404,13.3225,39.8451,1000.3404
0.0036,34.9319,13.3269,39.0087,1000.2234,13.3222,39.8661,1000.2234
0.0036,34.9435,13.3229,39.0193,1000.2234,13.3182,39.8766,1000.2234
0.0036,34.9552,13.3210,39.0299,1000.2234,13.3163,39.8872,1000.2234
0.0036,34.9668,13.3151,39.0193,1000.4574,13.3072,39.8768,1000.4574
0.0036,34.9784,13.3210,39.0615,1000.3989,13.3139,39.9202,1000.3989
0.0036,34.9900,13.3210,39.0827,1000.3404,13.3147,39.9416,1000.3404
0.0036,35.0016,13.3151,39.0721,1000.4574,13.3072,39.9308,1000.4574
0.0036,35.0132,13.3170,39.0721,1000.2234,13.3123,39.9301,1000.2234
0.0036,35.0248,13.3131,39.0932,1000.2819,13.3076,39.9515,1000.2819
0.0037,35.0358,13.3170,39.1143,1000.3404,13.3107,39.9736,1000.3404
0.0037,35.0461,13.3092,39.1143,1000.2819,13.3037,39.9728,1000.2819
0.0037,35.0564,13.3131,39.1143,1000.2234,13.3084,39.9729,1000.2234
0.0037,35.0667,13.3092,39.1460,1000.3989,13.3021,40.0056,1000.3989
0.0037,35.0770,13.3092,39.1460,1000.1648,13.3053,40.0047,1000.1648
0.0037,35.0873,13.3052,39.1671,1000.1648,13.3013,40.0260,1000.1648
0.0037,35.0976,13.3033,39.1671,1000.2234,13.2986,40.0261,1000.2234
0.0037,35.1079,13.3033,39.1671,1000.5744,13.2938,40.0273,1000.5744
0.0037,35.1182,13.3052,39.1883,1000.1648,13.3013,40.0476,1000.1648
0.0037,35.1286,13.3033,39.2199,1000.2819,13.2978,40.0802,1000.2819
0.0037,35.1389,13.3033,39.1988,1000.1648,13.2994,40.0582,1000.1648
0.0037,35.1492,13.3013,39.2199,1000.2819,13.2958,40.0801,1000.2819
0.0037,35.1595,13.3013,39.2305,1000.3404,13.2950,40.0911,1000.3404
0.0037,35.1697,13.2993,39.2411,1000.3404,13.2930,40.1017,1000.3404
0.0037,35.1790,13.2954,39.2727,1000.2234,13.2907,40.1333,1000.2234
0.0037,35.1882,13.2934,39.2727,1000.1063,13.2903,40.1327,1000.1063
0.0037,35.1974,13.2895,39.2727,1000.1648,13.2856,40.1326,1000.1648
0.0037,35.2067,13.2915,39.2727,1000.1648,13.2876,40.1328,1000.1648
0.0037,35.2159,13.2934,39.3044,1000.2234,13.2887,40.1655,1000.2234
0.0037,35.2251,13.2934,39.3150,1000.5159,13.2848,40.1774,1000.5159
0.0037,35.2344,13.2915,39.2939,1000.3989,13.2844,40.1552,1000.3989
0.0038,35.2436,13.2934,39.3255,1000.1063,13.2903,40.1867,1000.1063
0.0038,35.2528,13.2856,39.3255,1000.2819,13.2801,40.1867,1000.2819
0.0038,35.2621,13.2875,39.3150,1000.0478,13.2852,40.1752,1000.0478
0.0038,35.2713,13.2816,39.3466,1000.2234,13.2770,40.2077,1000.2234
0.0038,35.2805,13.2816,39.3466,1000.4574,13.2738,40.2086,1000.4574
0.0038,35.2898,13.2856,39.3572,1000.2234,13.2809,40.2188,1000.2234
0.0038,35.2985,13.2816,39.3678,1000.0478,13.2793,40.2287,1000.0478
0.0038,35.3068,13.2738,39.3889,1000.1063,13.2707,40.2498,1000.1063
0.0038,35.3152,13.2757,39.4100,1000.2234,13.2711,40.2720,1000.2234
0.0038,35.3235,13.2757,39.3994,1000.2234,13.2711,40.2612,1000.2234
0.0038,35.3319,13.2738,39.4100,1000.1648,13.2699,40.2716,1000.1648
0.0038,35.3402,13.2738,39.4311,1000.1648,13.2699,40.2932,1000.1648
0.0038,35.3486,13.2718,39.4206,1000.0478,13.2695,40.2818,1000.0478
0.0038,35.3569,13.2718,39.4311,999.9308,13.2711,40.2922,999.9308
0.0038,35.3653,13.2738,39.4311,1000.2819,13.2683,40.2936,1000.2819
0.0038,35.3736,13.2679,39.4628,1000.2234,13.2632,40.3253,1000.2234
0.0038,35.3820,13.2659,39.4522,1000.1648,13.2620,40.3141,1000.1648
0.0038,35.3903,13.2620,39.4734,1000.1063,13.2589,40.3352,1000.1063
0.0038,35.3987,13.2620,39.4628,1000.1648,13.2581,40.3246,1000.1648
0.0039,35.4069,13.2581,39.4839,1000.2234,13.2534,40.3461,1000.2234
0.0039,35.4146,13.2581,39.4839,1000.3404,13.2518,40.3465,1000.3404
0.0039,35.4222,13.2600,39.4839,1000.2819,13.2545,40.3465,1000.2819
0.0039,35.4298,13.2600,39.5050,999.9893,13.2585,40.3670,999.9893
0.0039,35.4374,13.2600,39.5156,1000.3989,13.2529,40.3792,1000.3989
0.0039,35.4451,13.2640,39.5050,1000.1063,13.2609,40.3677,1000.1063
0.0039,35.4527,13.2620,39.5262,1000.1063,13.2589,40.3891,1000.1063
0.0039,35.4603,13.2600,39.5262,1000.2819,13.2545,40.3896,1000.2819
0.0039,35.4680,13.2541,39.5262,1000.2234,13.2494,40.3889,1000.2234
0.0039,35.4756,13.2561,39.5473,1000.1063,13.2530,40.4102,1000.1063
0.0039,35.4832,13.2561,39.5578,1000.1648,13.2522,40.4212,1000.1648
0.0039,35.4909,13.2522,39.5684,999.9893,13.2507,40.4311,999.9893
0.0039,35.4985,13.2502,39.5578,1000.2234,13.2455,40.4210,1000.2234
0.0039,35.5061,13.2482,39.5684,1000.2234,13.2435,40.4316,1000.2234
0.0039,35.5133,13.2522,39.5895,1000.2819,13.2467,40.4537,1000.2819
0.0039,35.5204,13.2482,39.5895,1000.0478,13.2459,40.4525,1000.0478
0.0039,35.5274,13.2482,39.6001,1000.0478,13.2459,40.4633,1000.0478
0.0039,35.5345,13.2502,39.6212,1000.2819,13.2447,40.4859,1000.2819
0.0039,35.5415,13.2482,39.6212,1000.2819,13.2427,40.4858,1000.2819
0.0039,35.5485,13.2423,39.6212,1000.3404,13.2360,40.4855,1000.3404
0.0040,35.5556,13.2423,39.6212,1000.2819,13.2368,40.4853,1000.2819
0.0040,35.5626,13.2384,39.6318,1000.1063,13.2353,40.4951,1000.1063
0.0040,35.5697,13.2423,39.6423,1000.2234,13.2376,40.5066,1000.2234
0.0040,35.5767,13.2404,39.6423,1000.1063,13.2373,40.5061,1000.1063
0.0040,35.5837,13.2404,39.6529,1000.2819,13.2349,40.5175,1000.2819
0.0040,35.5908,13.2404,39.6529,1000.1648,13.2365,40.5171,1000.1648
0.0040,35.5978,13.2384,39.6634,1000.1648,13.2345,40.5277,1000.1648
0.0040,35.6047,13.2364,39.6529,1000.2819,13.2310,40.5172,1000.2819
0.0040,35.6113,13.2423,39.6740,1000.1063,13.2392,40.5386,1000.1063
0.0040,35.6178,13.2364,39.6951,1000.3989,13.2294,40.5608,1000.3989
0.0040,35.6244,13.2364,39.6951,1000.2819,13.2310,40.5603,1000.2819
0.0040,35.6310,13.2345,39.7162,1000.2819,13.2290,40.5817,1000.2819
0.0040,35.6375,13.2266,39.7057,1000.3404,13.2203,40.5706,1000.3404
0.0040,35.6441,13.2207,39.6951,1000.1063,13.2176,40.5584,1000.1063
0.0040,35.6506,13.2246,39.7162,1000.2819,13.2192,40.5810,1000.2819
0.0040,35.6572,13.2266,39.7057,1000.2234,13.2219,40.5701,1000.2234
0.0040,35.6637,13.2266,39.7374,1000.1648,13.2227,40.6023,1000.1648
0.0040,35.6703,13.2305,39.7479,1000.3404,13.2243,40.6140,1000.3404
0.0040,35.6769,13.2266,39.7374,1000.2819,13.2211,40.6027,1000.2819
0.0040,35.6834,13.2286,39.7479,1000.1648,13.2247,40.6132,1000.1648
0.0040,35.6900,13.2227,39.7690,1000.1648,13.2188,40.6343,1000.1648
0.0041,35.6962,13.2246,39.7585,1000.1063,13.2215,40.6235,1000.1063
0.0041,35.7024,13.2227,39.7796,1000.3989,13.2156,40.6460,1000.3989
0.0041,35.7085,13.2207,39.7796,1000.1063,13.2176,40.6447,1000.1063
0.0041,35.7147,13.2168,39.7796,999.9893,13.2153,40.6440,999.9893
0.0041,35.7209,13.2188,39.8007,1000.2234,13.2141,40.6666,1000.2234
0.0041,35.7270,13.2129,39.7796,1000.3989,13.2058,40.6452,1000.3989
0.0041,35.7332,13.2129,39.8007,1000.4574,13.2050,40.6670,1000.4574
0.0041,35.7393,13.2148,39.8113,1000.2819,13.2093,40.6773,1000.2819
0.0041,35.7455,13.2089,39.8113,1000.2819,13.2034,40.6768,1000.2819
0.0041,35.7517,13.2070,39.8113,1000.1063,13.2039,40.6760,1000.1063
0.0041,35.7578,13.2070,39.8113,1000.2234,13.2023,40.6764,1000.2234
0.0041,35.7640,13.2030,39.8218,1000.2234,13.1983,40.6869,1000.2234
0.0041,35.7702,13.2050,39.8324,1000.2234,13.2003,40.6979,1000.2234
0.0041,35.7762,13.2050,39.8430,1000.3989,13.1979,40.7093,1000.3989
0.0041,35.7820,13.2109,39.8535,1000.1648,13.2070,40.7197,1000.1648
0.0041,35.7879,13.2070,39.8535,1000.1648,13.2031,40.7194,1000.1648
0.0041,35.7937,13.2011,39.8641,1000.2819,13.1956,40.7301,1000.2819
0.0041,35.7996,13.2011,39.8746,1000.2234,13.1964,40.7407,1000.2234
0.0041,35.8054,13.2050,39.8641,1000.2234,13.2003,40.7302,1000.2234
0.0042,35.8112,13.2050,39.8746,1000.1648,13.2011,40.7408,1000.1648
0.0042,35.8171,13.2011,39.8852,1000.2234,13.1964,40.7515,1000.2234
0.0042,35.8229,13.2050,39.8852,1000.1063,13.2019,40.7514,1000.1063
0.0042,35.8288,13.1952,39.8958,1000.2234,13.1905,40.7618,1000.2234
0.0042,35.8346,13.1991,39.8958,1000.3404,13.1928,40.7625,1000.3404
0.0042,35.8404,13.1971,39.8958,1000.1063,13.1940,40.7615,1000.1063
0.0042,35.8463,13.1932,39.9063,1000.1063,13.1901,40.7720,1000.1063
0.0042,35.8521,13.1932,39.9063,1000.2234,13.1885,40.7724,1000.2234
0.0042,35.8577,13.1932,39.9274,1000.1648,13.1893,40.7938,1000.1648
0.0042,35.8633,13.1952,39.9274,1000.0478,13.1929,40.7935,1000.0478
0.0042,35.8689,13.1912,39.9169,1000.2234,13.1865,40.7831,1000.2234
0.0042,35.8744,13.1853,39.9274,1000.2234,13.1806,40.7934,1000.2234
0.0042,35.8800,13.1853,39.9380,1000.1063,13.1822,40.8037,1000.1063
0.0042,35.8856,13.1834,39.9486,1000.0478,13.1811,40.8142,1000.0478
0.0042,35.8912,13.1853,39.9486,1000.2234,13.1806,40.8150,1000.2234
